codigo_ibge,nome_municipio,ano,mes,data_timeline,valor_chikungunya
312770,Governador Valadares,2016,3,2016-3-01,9
312770,Governador Valadares,2016,4,2016-4-01,5
312770,Governador Valadares,2016,5,2016-5-01,3
312770,Governador Valadares,2016,6,2016-6-01,0
312770,Governador Valadares,2016,7,2016-7-01,0
312770,Governador Valadares,2016,8,2016-8-01,1
312770,Governador Valadares,2016,9,2016-9-01,1
312770,Governador Valadares,2016,10,2016-10-01,3
312770,Governador Valadares,2016,11,2016-11-01,0
312770,Governador Valadares,2016,12,2016-12-01,3
312800,Guanhães,2016,1,2016-1-01,3
312800,Guanhães,2016,2,2016-2-01,2
312800,Guanhães,2016,3,2016-3-01,1
312800,Guanhães,2016,4,2016-4-01,0
312800,Guanhães,2016,5,2016-5-01,0
312800,Guanhães,2016,6,2016-6-01,0
312800,Guanhães,2016,7,2016-7-01,0
312800,Guanhães,2016,8,2016-8-01,0
312800,Guanhães,2016,9,2016-9-01,0
312800,Guanhães,2016,10,2016-10-01,0
312800,Guanhães,2016,11,2016-11-01,0
312800,Guanhães,2016,12,2016-12-01,0
312810,Guapé,2016,1,2016-1-01,0
312810,Guapé,2016,2,2016-2-01,0
312810,Guapé,2016,3,2016-3-01,2
312810,Guapé,2016,4,2016-4-01,3
312810,Guapé,2016,5,2016-5-01,0
312810,Guapé,2016,6,2016-6-01,0
312810,Guapé,2016,7,2016-7-01,0
312810,Guapé,2016,8,2016-8-01,0
312810,Guapé,2016,9,2016-9-01,0
312810,Guapé,2016,10,2016-10-01,0
312810,Guapé,2016,11,2016-11-01,0
312810,Guapé,2016,12,2016-12-01,0
312850,Guarará,2016,1,2016-1-01,0
312850,Guarará,2016,2,2016-2-01,0
312850,Guarará,2016,3,2016-3-01,1
312850,Guarará,2016,4,2016-4-01,0
312850,Guarará,2016,5,2016-5-01,0
312850,Guarará,2016,6,2016-6-01,0
312850,Guarará,2016,7,2016-7-01,1
312850,Guarará,2016,8,2016-8-01,0
312850,Guarará,2016,9,2016-9-01,0
312850,Guarará,2016,10,2016-10-01,0
312850,Guarará,2016,11,2016-11-01,0
312850,Guarará,2016,12,2016-12-01,0
312870,Guaxupé,2016,1,2016-1-01,0
312870,Guaxupé,2016,2,2016-2-01,0
312870,Guaxupé,2016,3,2016-3-01,1
312870,Guaxupé,2016,4,2016-4-01,0
312870,Guaxupé,2016,5,2016-5-01,0
312870,Guaxupé,2016,6,2016-6-01,0
312870,Guaxupé,2016,7,2016-7-01,0
312870,Guaxupé,2016,8,2016-8-01,0
312870,Guaxupé,2016,9,2016-9-01,0
312870,Guaxupé,2016,10,2016-10-01,0
312870,Guaxupé,2016,11,2016-11-01,0
312870,Guaxupé,2016,12,2016-12-01,0
312880,Guidoval,2016,1,2016-1-01,0
312880,Guidoval,2016,2,2016-2-01,0
312880,Guidoval,2016,3,2016-3-01,0
312880,Guidoval,2016,4,2016-4-01,1
312880,Guidoval,2016,5,2016-5-01,0
312880,Guidoval,2016,6,2016-6-01,0
312880,Guidoval,2016,7,2016-7-01,0
312880,Guidoval,2016,8,2016-8-01,0
312880,Guidoval,2016,9,2016-9-01,0
312880,Guidoval,2016,10,2016-10-01,0
312880,Guidoval,2016,11,2016-11-01,0
312880,Guidoval,2016,12,2016-12-01,0
312890,Guimarânia,2016,1,2016-1-01,0
312890,Guimarânia,2016,2,2016-2-01,1
312890,Guimarânia,2016,3,2016-3-01,0
312890,Guimarânia,2016,4,2016-4-01,0
312890,Guimarânia,2016,5,2016-5-01,0
312890,Guimarânia,2016,6,2016-6-01,0
312890,Guimarânia,2016,7,2016-7-01,0
312890,Guimarânia,2016,8,2016-8-01,0
312890,Guimarânia,2016,9,2016-9-01,0
312890,Guimarânia,2016,10,2016-10-01,0
312890,Guimarânia,2016,11,2016-11-01,0
312890,Guimarânia,2016,12,2016-12-01,0
312910,Gurinhatã,2016,1,2016-1-01,0
312910,Gurinhatã,2016,2,2016-2-01,0
312910,Gurinhatã,2016,3,2016-3-01,0
312910,Gurinhatã,2016,4,2016-4-01,0
312910,Gurinhatã,2016,5,2016-5-01,1
312910,Gurinhatã,2016,6,2016-6-01,0
312910,Gurinhatã,2016,7,2016-7-01,0
312910,Gurinhatã,2016,8,2016-8-01,0
312910,Gurinhatã,2016,9,2016-9-01,0
312910,Gurinhatã,2016,10,2016-10-01,0
312910,Gurinhatã,2016,11,2016-11-01,0
312910,Gurinhatã,2016,12,2016-12-01,0
312950,Ibiá,2016,1,2016-1-01,0
312950,Ibiá,2016,2,2016-2-01,0
312950,Ibiá,2016,3,2016-3-01,0
312950,Ibiá,2016,4,2016-4-01,0
312950,Ibiá,2016,5,2016-5-01,1
312950,Ibiá,2016,6,2016-6-01,0
312950,Ibiá,2016,7,2016-7-01,1
312950,Ibiá,2016,8,2016-8-01,0
312950,Ibiá,2016,9,2016-9-01,0
312950,Ibiá,2016,10,2016-10-01,0
312950,Ibiá,2016,11,2016-11-01,0
312950,Ibiá,2016,12,2016-12-01,0
312980,Ibirité,2016,1,2016-1-01,0
312980,Ibirité,2016,2,2016-2-01,2
312980,Ibirité,2016,3,2016-3-01,0
312980,Ibirité,2016,4,2016-4-01,3
312980,Ibirité,2016,5,2016-5-01,1
312980,Ibirité,2016,6,2016-6-01,0
312980,Ibirité,2016,7,2016-7-01,0
312980,Ibirité,2016,8,2016-8-01,0
312980,Ibirité,2016,9,2016-9-01,0
312980,Ibirité,2016,10,2016-10-01,0
312980,Ibirité,2016,11,2016-11-01,2
312980,Ibirité,2016,12,2016-12-01,1
312990,Ibitiúra de Minas,2016,1,2016-1-01,1
312990,Ibitiúra de Minas,2016,2,2016-2-01,0
312990,Ibitiúra de Minas,2016,3,2016-3-01,0
312990,Ibitiúra de Minas,2016,4,2016-4-01,0
312990,Ibitiúra de Minas,2016,5,2016-5-01,0
312990,Ibitiúra de Minas,2016,6,2016-6-01,0
312990,Ibitiúra de Minas,2016,7,2016-7-01,0
312990,Ibitiúra de Minas,2016,8,2016-8-01,0
312990,Ibitiúra de Minas,2016,9,2016-9-01,0
312990,Ibitiúra de Minas,2016,10,2016-10-01,0
312990,Ibitiúra de Minas,2016,11,2016-11-01,0
312990,Ibitiúra de Minas,2016,12,2016-12-01,0
313010,Igarapé,2016,1,2016-1-01,0
313010,Igarapé,2016,2,2016-2-01,1
313010,Igarapé,2016,3,2016-3-01,0
313010,Igarapé,2016,4,2016-4-01,0
313010,Igarapé,2016,5,2016-5-01,1
313010,Igarapé,2016,6,2016-6-01,0
313010,Igarapé,2016,7,2016-7-01,0
313010,Igarapé,2016,8,2016-8-01,0
313010,Igarapé,2016,9,2016-9-01,0
313010,Igarapé,2016,10,2016-10-01,0
313010,Igarapé,2016,11,2016-11-01,0
313010,Igarapé,2016,12,2016-12-01,0
313040,Ijaci,2016,1,2016-1-01,0
313040,Ijaci,2016,2,2016-2-01,1
313040,Ijaci,2016,3,2016-3-01,0
313040,Ijaci,2016,4,2016-4-01,0
313040,Ijaci,2016,5,2016-5-01,0
313040,Ijaci,2016,6,2016-6-01,0
313040,Ijaci,2016,7,2016-7-01,0
313040,Ijaci,2016,8,2016-8-01,0
313040,Ijaci,2016,9,2016-9-01,0
313040,Ijaci,2016,10,2016-10-01,0
313040,Ijaci,2016,11,2016-11-01,0
313040,Ijaci,2016,12,2016-12-01,0
313130,Ipatinga,2016,1,2016-1-01,1
313130,Ipatinga,2016,2,2016-2-01,7
313130,Ipatinga,2016,3,2016-3-01,2
313130,Ipatinga,2016,4,2016-4-01,1
313130,Ipatinga,2016,5,2016-5-01,2
313130,Ipatinga,2016,6,2016-6-01,1
313130,Ipatinga,2016,7,2016-7-01,0
313130,Ipatinga,2016,8,2016-8-01,0
313130,Ipatinga,2016,9,2016-9-01,0
313130,Ipatinga,2016,10,2016-10-01,0
313130,Ipatinga,2016,11,2016-11-01,0
313130,Ipatinga,2016,12,2016-12-01,0
313140,Ipiaçu,2016,1,2016-1-01,0
313140,Ipiaçu,2016,2,2016-2-01,0
313140,Ipiaçu,2016,3,2016-3-01,1
313140,Ipiaçu,2016,4,2016-4-01,0
313140,Ipiaçu,2016,5,2016-5-01,0
313140,Ipiaçu,2016,6,2016-6-01,0
313140,Ipiaçu,2016,7,2016-7-01,0
313140,Ipiaçu,2016,8,2016-8-01,0
313140,Ipiaçu,2016,9,2016-9-01,0
313140,Ipiaçu,2016,10,2016-10-01,0
313140,Ipiaçu,2016,11,2016-11-01,0
313140,Ipiaçu,2016,12,2016-12-01,0
313160,Iraí de Minas,2016,1,2016-1-01,0
313160,Iraí de Minas,2016,2,2016-2-01,0
313160,Iraí de Minas,2016,3,2016-3-01,1
313160,Iraí de Minas,2016,4,2016-4-01,0
313160,Iraí de Minas,2016,5,2016-5-01,0
313160,Iraí de Minas,2016,6,2016-6-01,0
313160,Iraí de Minas,2016,7,2016-7-01,0
313160,Iraí de Minas,2016,8,2016-8-01,0
313160,Iraí de Minas,2016,9,2016-9-01,0
313160,Iraí de Minas,2016,10,2016-10-01,0
313160,Iraí de Minas,2016,11,2016-11-01,0
313160,Iraí de Minas,2016,12,2016-12-01,0
313170,Itabira,2016,1,2016-1-01,1
313170,Itabira,2016,2,2016-2-01,3
313170,Itabira,2016,3,2016-3-01,1
313170,Itabira,2016,4,2016-4-01,3
313170,Itabira,2016,5,2016-5-01,1
313170,Itabira,2016,6,2016-6-01,1
313170,Itabira,2016,7,2016-7-01,0
313170,Itabira,2016,8,2016-8-01,0
313170,Itabira,2016,9,2016-9-01,0
313170,Itabira,2016,10,2016-10-01,0
313170,Itabira,2016,11,2016-11-01,1
313170,Itabira,2016,12,2016-12-01,0
313190,Itabirito,2016,1,2016-1-01,0
313190,Itabirito,2016,2,2016-2-01,1
313190,Itabirito,2016,3,2016-3-01,0
313190,Itabirito,2016,4,2016-4-01,0
313190,Itabirito,2016,5,2016-5-01,0
313190,Itabirito,2016,6,2016-6-01,0
313190,Itabirito,2016,7,2016-7-01,0
313190,Itabirito,2016,8,2016-8-01,0
313190,Itabirito,2016,9,2016-9-01,0
313190,Itabirito,2016,10,2016-10-01,0
313190,Itabirito,2016,11,2016-11-01,1
313190,Itabirito,2016,12,2016-12-01,0
313240,Itajubá,2016,1,2016-1-01,1
313240,Itajubá,2016,2,2016-2-01,2
313240,Itajubá,2016,3,2016-3-01,4
313240,Itajubá,2016,4,2016-4-01,0
313240,Itajubá,2016,5,2016-5-01,0
313240,Itajubá,2016,6,2016-6-01,0
313240,Itajubá,2016,7,2016-7-01,0
313240,Itajubá,2016,8,2016-8-01,0
313240,Itajubá,2016,9,2016-9-01,0
313240,Itajubá,2016,10,2016-10-01,0
313240,Itajubá,2016,11,2016-11-01,0
313240,Itajubá,2016,12,2016-12-01,1
313250,Itamarandiba,2016,1,2016-1-01,0
313250,Itamarandiba,2016,2,2016-2-01,0
313250,Itamarandiba,2016,3,2016-3-01,1
313250,Itamarandiba,2016,4,2016-4-01,0
313250,Itamarandiba,2016,5,2016-5-01,0
313250,Itamarandiba,2016,6,2016-6-01,0
313250,Itamarandiba,2016,7,2016-7-01,0
313250,Itamarandiba,2016,8,2016-8-01,0
313250,Itamarandiba,2016,9,2016-9-01,0
313250,Itamarandiba,2016,10,2016-10-01,0
313250,Itamarandiba,2016,11,2016-11-01,0
313250,Itamarandiba,2016,12,2016-12-01,0
313270,Itambacuri,2016,1,2016-1-01,0
313270,Itambacuri,2016,2,2016-2-01,0
313270,Itambacuri,2016,3,2016-3-01,0
313270,Itambacuri,2016,4,2016-4-01,0
313270,Itambacuri,2016,5,2016-5-01,0
313270,Itambacuri,2016,6,2016-6-01,0
313270,Itambacuri,2016,7,2016-7-01,0
313270,Itambacuri,2016,8,2016-8-01,0
313270,Itambacuri,2016,9,2016-9-01,0
313270,Itambacuri,2016,10,2016-10-01,0
313270,Itambacuri,2016,11,2016-11-01,0
313270,Itambacuri,2016,12,2016-12-01,1
313300,Itamonte,2016,1,2016-1-01,0
313300,Itamonte,2016,2,2016-2-01,0
313300,Itamonte,2016,3,2016-3-01,1
313300,Itamonte,2016,4,2016-4-01,0
313300,Itamonte,2016,5,2016-5-01,0
313300,Itamonte,2016,6,2016-6-01,0
313300,Itamonte,2016,7,2016-7-01,0
313300,Itamonte,2016,8,2016-8-01,0
313300,Itamonte,2016,9,2016-9-01,0
313300,Itamonte,2016,10,2016-10-01,0
313300,Itamonte,2016,11,2016-11-01,0
313300,Itamonte,2016,12,2016-12-01,1
313310,Itanhandu,2016,1,2016-1-01,0
313310,Itanhandu,2016,2,2016-2-01,0
313310,Itanhandu,2016,3,2016-3-01,1
313310,Itanhandu,2016,4,2016-4-01,0
313310,Itanhandu,2016,5,2016-5-01,0
313310,Itanhandu,2016,6,2016-6-01,0
313310,Itanhandu,2016,7,2016-7-01,0
313310,Itanhandu,2016,8,2016-8-01,0
313310,Itanhandu,2016,9,2016-9-01,0
313310,Itanhandu,2016,10,2016-10-01,0
313310,Itanhandu,2016,11,2016-11-01,0
313310,Itanhandu,2016,12,2016-12-01,0
313320,Itanhomi,2016,1,2016-1-01,0
313320,Itanhomi,2016,2,2016-2-01,3
313320,Itanhomi,2016,3,2016-3-01,1
313320,Itanhomi,2016,4,2016-4-01,0
313320,Itanhomi,2016,5,2016-5-01,0
313320,Itanhomi,2016,6,2016-6-01,0
313320,Itanhomi,2016,7,2016-7-01,0
313320,Itanhomi,2016,8,2016-8-01,0
313320,Itanhomi,2016,9,2016-9-01,0
313320,Itanhomi,2016,10,2016-10-01,0
313320,Itanhomi,2016,11,2016-11-01,0
313320,Itanhomi,2016,12,2016-12-01,0
313360,Itapeva,2016,1,2016-1-01,1
313360,Itapeva,2016,2,2016-2-01,0
313360,Itapeva,2016,3,2016-3-01,0
313360,Itapeva,2016,4,2016-4-01,0
313360,Itapeva,2016,5,2016-5-01,0
313360,Itapeva,2016,6,2016-6-01,0
313360,Itapeva,2016,7,2016-7-01,0
313360,Itapeva,2016,8,2016-8-01,0
313360,Itapeva,2016,9,2016-9-01,0
313360,Itapeva,2016,10,2016-10-01,0
313360,Itapeva,2016,11,2016-11-01,0
313360,Itapeva,2016,12,2016-12-01,0
313380,Itaúna,2016,1,2016-1-01,0
313380,Itaúna,2016,2,2016-2-01,0
313380,Itaúna,2016,3,2016-3-01,1
313380,Itaúna,2016,4,2016-4-01,1
313380,Itaúna,2016,5,2016-5-01,0
313380,Itaúna,2016,6,2016-6-01,1
313380,Itaúna,2016,7,2016-7-01,0
313380,Itaúna,2016,8,2016-8-01,0
313380,Itaúna,2016,9,2016-9-01,0
313380,Itaúna,2016,10,2016-10-01,0
313380,Itaúna,2016,11,2016-11-01,0
313380,Itaúna,2016,12,2016-12-01,0
313420,Ituiutaba,2016,1,2016-1-01,0
313420,Ituiutaba,2016,2,2016-2-01,2
313420,Ituiutaba,2016,3,2016-3-01,0
313420,Ituiutaba,2016,4,2016-4-01,0
313420,Ituiutaba,2016,5,2016-5-01,0
313420,Ituiutaba,2016,6,2016-6-01,1
313420,Ituiutaba,2016,7,2016-7-01,1
313420,Ituiutaba,2016,8,2016-8-01,0
313420,Ituiutaba,2016,9,2016-9-01,0
313420,Ituiutaba,2016,10,2016-10-01,0
313420,Ituiutaba,2016,11,2016-11-01,1
313420,Ituiutaba,2016,12,2016-12-01,0
313440,Iturama,2016,1,2016-1-01,0
313440,Iturama,2016,2,2016-2-01,0
313440,Iturama,2016,3,2016-3-01,4
313440,Iturama,2016,4,2016-4-01,0
313440,Iturama,2016,5,2016-5-01,1
313440,Iturama,2016,6,2016-6-01,0
313440,Iturama,2016,7,2016-7-01,0
313440,Iturama,2016,8,2016-8-01,0
313440,Iturama,2016,9,2016-9-01,0
313440,Iturama,2016,10,2016-10-01,0
313440,Iturama,2016,11,2016-11-01,0
313440,Iturama,2016,12,2016-12-01,0
313480,Jacuí,2016,1,2016-1-01,0
313480,Jacuí,2016,2,2016-2-01,0
313480,Jacuí,2016,3,2016-3-01,0
313480,Jacuí,2016,4,2016-4-01,0
313480,Jacuí,2016,5,2016-5-01,0
313480,Jacuí,2016,6,2016-6-01,0
313480,Jacuí,2016,7,2016-7-01,0
313480,Jacuí,2016,8,2016-8-01,0
313480,Jacuí,2016,9,2016-9-01,0
313480,Jacuí,2016,10,2016-10-01,0
313480,Jacuí,2016,11,2016-11-01,1
313480,Jacuí,2016,12,2016-12-01,0
313507,Jampruca,2016,1,2016-1-01,0
313507,Jampruca,2016,2,2016-2-01,0
313507,Jampruca,2016,3,2016-3-01,1
313507,Jampruca,2016,4,2016-4-01,0
313507,Jampruca,2016,5,2016-5-01,0
313507,Jampruca,2016,6,2016-6-01,0
313507,Jampruca,2016,7,2016-7-01,0
313507,Jampruca,2016,8,2016-8-01,0
313507,Jampruca,2016,9,2016-9-01,0
313507,Jampruca,2016,10,2016-10-01,0
313507,Jampruca,2016,11,2016-11-01,0
313507,Jampruca,2016,12,2016-12-01,0
313510,Janaúba,2016,1,2016-1-01,3
313510,Janaúba,2016,2,2016-2-01,8
313510,Janaúba,2016,3,2016-3-01,20
313510,Janaúba,2016,4,2016-4-01,2
313510,Janaúba,2016,5,2016-5-01,2
313510,Janaúba,2016,6,2016-6-01,0
313510,Janaúba,2016,7,2016-7-01,1
313510,Janaúba,2016,8,2016-8-01,0
313510,Janaúba,2016,9,2016-9-01,0
313510,Janaúba,2016,10,2016-10-01,0
313510,Janaúba,2016,11,2016-11-01,1
313510,Janaúba,2016,12,2016-12-01,1
313520,Januária,2016,1,2016-1-01,0
313520,Januária,2016,2,2016-2-01,0
313520,Januária,2016,3,2016-3-01,5
313520,Januária,2016,4,2016-4-01,0
313520,Januária,2016,5,2016-5-01,0
313520,Januária,2016,6,2016-6-01,0
313520,Januária,2016,7,2016-7-01,0
313520,Januária,2016,8,2016-8-01,0
313520,Januária,2016,9,2016-9-01,1
313520,Januária,2016,10,2016-10-01,0
313520,Januária,2016,11,2016-11-01,0
313520,Januária,2016,12,2016-12-01,0
313535,Japonvar,2016,1,2016-1-01,0
313535,Japonvar,2016,2,2016-2-01,2
313535,Japonvar,2016,3,2016-3-01,0
313535,Japonvar,2016,4,2016-4-01,0
313535,Japonvar,2016,5,2016-5-01,0
313535,Japonvar,2016,6,2016-6-01,0
313535,Japonvar,2016,7,2016-7-01,0
313535,Japonvar,2016,8,2016-8-01,0
313535,Japonvar,2016,9,2016-9-01,0
313535,Japonvar,2016,10,2016-10-01,0
313535,Japonvar,2016,11,2016-11-01,0
313535,Japonvar,2016,12,2016-12-01,0
313560,Jequitaí,2016,1,2016-1-01,0
313560,Jequitaí,2016,2,2016-2-01,5
313560,Jequitaí,2016,3,2016-3-01,10
313560,Jequitaí,2016,4,2016-4-01,2
313560,Jequitaí,2016,5,2016-5-01,1
313560,Jequitaí,2016,6,2016-6-01,0
313560,Jequitaí,2016,7,2016-7-01,0
313560,Jequitaí,2016,8,2016-8-01,0
313560,Jequitaí,2016,9,2016-9-01,0
313560,Jequitaí,2016,10,2016-10-01,0
313560,Jequitaí,2016,11,2016-11-01,0
313560,Jequitaí,2016,12,2016-12-01,0
313580,Jequitinhonha,2016,1,2016-1-01,0
313580,Jequitinhonha,2016,2,2016-2-01,1
313580,Jequitinhonha,2016,3,2016-3-01,1
313580,Jequitinhonha,2016,4,2016-4-01,2
313580,Jequitinhonha,2016,5,2016-5-01,3
313580,Jequitinhonha,2016,6,2016-6-01,0
313580,Jequitinhonha,2016,7,2016-7-01,0
313580,Jequitinhonha,2016,8,2016-8-01,0
313580,Jequitinhonha,2016,9,2016-9-01,0
313580,Jequitinhonha,2016,10,2016-10-01,0
313580,Jequitinhonha,2016,11,2016-11-01,1
313580,Jequitinhonha,2016,12,2016-12-01,1
313620,João Monlevade,2016,1,2016-1-01,2
313620,João Monlevade,2016,2,2016-2-01,1
313620,João Monlevade,2016,3,2016-3-01,5
313620,João Monlevade,2016,4,2016-4-01,1
313620,João Monlevade,2016,5,2016-5-01,3
313620,João Monlevade,2016,6,2016-6-01,0
313620,João Monlevade,2016,7,2016-7-01,0
313620,João Monlevade,2016,8,2016-8-01,0
313620,João Monlevade,2016,9,2016-9-01,0
313620,João Monlevade,2016,10,2016-10-01,0
313620,João Monlevade,2016,11,2016-11-01,1
313620,João Monlevade,2016,12,2016-12-01,0
313630,João Pinheiro,2016,1,2016-1-01,0
313630,João Pinheiro,2016,2,2016-2-01,2
313630,João Pinheiro,2016,3,2016-3-01,2
313630,João Pinheiro,2016,4,2016-4-01,4
313630,João Pinheiro,2016,5,2016-5-01,0
313630,João Pinheiro,2016,6,2016-6-01,0
313630,João Pinheiro,2016,7,2016-7-01,0
313630,João Pinheiro,2016,8,2016-8-01,0
313630,João Pinheiro,2016,9,2016-9-01,1
313630,João Pinheiro,2016,10,2016-10-01,1
313630,João Pinheiro,2016,11,2016-11-01,1
313630,João Pinheiro,2016,12,2016-12-01,0
313665,Juatuba,2016,1,2016-1-01,0
313665,Juatuba,2016,2,2016-2-01,2
313665,Juatuba,2016,3,2016-3-01,1
313665,Juatuba,2016,4,2016-4-01,1
313665,Juatuba,2016,5,2016-5-01,2
313665,Juatuba,2016,6,2016-6-01,0
313665,Juatuba,2016,7,2016-7-01,0
313665,Juatuba,2016,8,2016-8-01,0
313665,Juatuba,2016,9,2016-9-01,0
313665,Juatuba,2016,10,2016-10-01,0
313665,Juatuba,2016,11,2016-11-01,0
313665,Juatuba,2016,12,2016-12-01,0
313670,Juiz de Fora,2016,1,2016-1-01,2
313670,Juiz de Fora,2016,2,2016-2-01,6
313670,Juiz de Fora,2016,3,2016-3-01,8
313670,Juiz de Fora,2016,4,2016-4-01,7
313670,Juiz de Fora,2016,5,2016-5-01,5
313670,Juiz de Fora,2016,6,2016-6-01,0
313670,Juiz de Fora,2016,7,2016-7-01,0
313670,Juiz de Fora,2016,8,2016-8-01,2
313670,Juiz de Fora,2016,9,2016-9-01,0
313670,Juiz de Fora,2016,10,2016-10-01,0
313670,Juiz de Fora,2016,11,2016-11-01,2
313670,Juiz de Fora,2016,12,2016-12-01,1
313695,Juvenília,2016,1,2016-1-01,0
313695,Juvenília,2016,2,2016-2-01,0
313695,Juvenília,2016,3,2016-3-01,0
313695,Juvenília,2016,4,2016-4-01,3
313695,Juvenília,2016,5,2016-5-01,0
313695,Juvenília,2016,6,2016-6-01,0
313695,Juvenília,2016,7,2016-7-01,0
313695,Juvenília,2016,8,2016-8-01,0
313695,Juvenília,2016,9,2016-9-01,0
313695,Juvenília,2016,10,2016-10-01,0
313695,Juvenília,2016,11,2016-11-01,0
313695,Juvenília,2016,12,2016-12-01,0
313700,Ladainha,2016,1,2016-1-01,0
313700,Ladainha,2016,2,2016-2-01,0
313700,Ladainha,2016,3,2016-3-01,1
313700,Ladainha,2016,4,2016-4-01,1
313700,Ladainha,2016,5,2016-5-01,0
313700,Ladainha,2016,6,2016-6-01,0
313700,Ladainha,2016,7,2016-7-01,0
313700,Ladainha,2016,8,2016-8-01,0
313700,Ladainha,2016,9,2016-9-01,0
313700,Ladainha,2016,10,2016-10-01,0
313700,Ladainha,2016,11,2016-11-01,0
313700,Ladainha,2016,12,2016-12-01,0
313720,Lagoa da Prata,2016,1,2016-1-01,1
313720,Lagoa da Prata,2016,2,2016-2-01,0
313720,Lagoa da Prata,2016,3,2016-3-01,1
313720,Lagoa da Prata,2016,4,2016-4-01,1
313720,Lagoa da Prata,2016,5,2016-5-01,0
313720,Lagoa da Prata,2016,6,2016-6-01,0
313720,Lagoa da Prata,2016,7,2016-7-01,0
313720,Lagoa da Prata,2016,8,2016-8-01,0
313720,Lagoa da Prata,2016,9,2016-9-01,0
313720,Lagoa da Prata,2016,10,2016-10-01,0
313720,Lagoa da Prata,2016,11,2016-11-01,0
313720,Lagoa da Prata,2016,12,2016-12-01,1
313730,Lagoa dos Patos,2016,1,2016-1-01,0
313730,Lagoa dos Patos,2016,2,2016-2-01,0
313730,Lagoa dos Patos,2016,3,2016-3-01,0
313730,Lagoa dos Patos,2016,4,2016-4-01,0
313730,Lagoa dos Patos,2016,5,2016-5-01,1
313730,Lagoa dos Patos,2016,6,2016-6-01,0
313730,Lagoa dos Patos,2016,7,2016-7-01,0
313730,Lagoa dos Patos,2016,8,2016-8-01,0
313730,Lagoa dos Patos,2016,9,2016-9-01,0
313730,Lagoa dos Patos,2016,10,2016-10-01,0
313730,Lagoa dos Patos,2016,11,2016-11-01,0
313730,Lagoa dos Patos,2016,12,2016-12-01,0
313760,Lagoa Santa,2016,1,2016-1-01,2
313760,Lagoa Santa,2016,2,2016-2-01,0
313760,Lagoa Santa,2016,3,2016-3-01,0
313760,Lagoa Santa,2016,4,2016-4-01,1
313760,Lagoa Santa,2016,5,2016-5-01,0
313760,Lagoa Santa,2016,6,2016-6-01,1
313760,Lagoa Santa,2016,7,2016-7-01,1
313760,Lagoa Santa,2016,8,2016-8-01,0
313760,Lagoa Santa,2016,9,2016-9-01,0
313760,Lagoa Santa,2016,10,2016-10-01,0
313760,Lagoa Santa,2016,11,2016-11-01,0
313760,Lagoa Santa,2016,12,2016-12-01,1
313820,Lavras,2016,1,2016-1-01,1
313820,Lavras,2016,2,2016-2-01,2
313820,Lavras,2016,3,2016-3-01,3
313820,Lavras,2016,4,2016-4-01,4
313820,Lavras,2016,5,2016-5-01,0
313820,Lavras,2016,6,2016-6-01,0
313820,Lavras,2016,7,2016-7-01,0
313820,Lavras,2016,8,2016-8-01,0
313820,Lavras,2016,9,2016-9-01,0
313820,Lavras,2016,10,2016-10-01,0
313820,Lavras,2016,11,2016-11-01,0
313820,Lavras,2016,12,2016-12-01,0
313840,Leopoldina,2016,1,2016-1-01,0
313840,Leopoldina,2016,2,2016-2-01,0
313840,Leopoldina,2016,3,2016-3-01,2
313840,Leopoldina,2016,4,2016-4-01,0
313840,Leopoldina,2016,5,2016-5-01,1
313840,Leopoldina,2016,6,2016-6-01,0
313840,Leopoldina,2016,7,2016-7-01,1
313840,Leopoldina,2016,8,2016-8-01,0
313840,Leopoldina,2016,9,2016-9-01,0
313840,Leopoldina,2016,10,2016-10-01,0
313840,Leopoldina,2016,11,2016-11-01,0
313840,Leopoldina,2016,12,2016-12-01,0
313862,Limeira do Oeste,2016,1,2016-1-01,1
313862,Limeira do Oeste,2016,2,2016-2-01,0
313862,Limeira do Oeste,2016,3,2016-3-01,6
313862,Limeira do Oeste,2016,4,2016-4-01,0
313862,Limeira do Oeste,2016,5,2016-5-01,1
313862,Limeira do Oeste,2016,6,2016-6-01,0
313862,Limeira do Oeste,2016,7,2016-7-01,0
313862,Limeira do Oeste,2016,8,2016-8-01,0
313862,Limeira do Oeste,2016,9,2016-9-01,1
313862,Limeira do Oeste,2016,10,2016-10-01,0
313862,Limeira do Oeste,2016,11,2016-11-01,0
313862,Limeira do Oeste,2016,12,2016-12-01,0
313880,Luz,2016,1,2016-1-01,1
313880,Luz,2016,2,2016-2-01,3
313880,Luz,2016,3,2016-3-01,0
313880,Luz,2016,4,2016-4-01,1
313880,Luz,2016,5,2016-5-01,1
313880,Luz,2016,6,2016-6-01,0
313880,Luz,2016,7,2016-7-01,0
313880,Luz,2016,8,2016-8-01,0
313880,Luz,2016,9,2016-9-01,0
313880,Luz,2016,10,2016-10-01,0
313880,Luz,2016,11,2016-11-01,0
313880,Luz,2016,12,2016-12-01,0
313920,Malacacheta,2016,1,2016-1-01,0
313920,Malacacheta,2016,2,2016-2-01,0
313920,Malacacheta,2016,3,2016-3-01,4
313920,Malacacheta,2016,4,2016-4-01,1
313920,Malacacheta,2016,5,2016-5-01,0
313920,Malacacheta,2016,6,2016-6-01,0
313920,Malacacheta,2016,7,2016-7-01,0
313920,Malacacheta,2016,8,2016-8-01,0
313920,Malacacheta,2016,9,2016-9-01,0
313920,Malacacheta,2016,10,2016-10-01,0
