codigo_ibge,nome_municipio,ano,mes,data_timeline,valor_aids_adulto
311400,Carmo da Mata,2008,1,2008-1-01,0
311400,Carmo da Mata,2008,2,2008-2-01,0
311400,Carmo da Mata,2008,3,2008-3-01,1
311400,Carmo da Mata,2008,4,2008-4-01,0
311400,Carmo da Mata,2008,5,2008-5-01,0
311400,Carmo da Mata,2008,6,2008-6-01,0
311400,Carmo da Mata,2008,7,2008-7-01,0
311400,Carmo da Mata,2008,8,2008-8-01,1
311400,Carmo da Mata,2008,9,2008-9-01,0
311400,Carmo da Mata,2008,10,2008-10-01,0
311400,Carmo da Mata,2008,11,2008-11-01,0
311400,Carmo da Mata,2008,12,2008-12-01,0
311420,Carmo do Cajuru,2008,1,2008-1-01,0
311420,Carmo do Cajuru,2008,2,2008-2-01,0
311420,Carmo do Cajuru,2008,3,2008-3-01,0
311420,Carmo do Cajuru,2008,4,2008-4-01,0
311420,Carmo do Cajuru,2008,5,2008-5-01,0
311420,Carmo do Cajuru,2008,6,2008-6-01,1
311420,Carmo do Cajuru,2008,7,2008-7-01,0
311420,Carmo do Cajuru,2008,8,2008-8-01,0
311420,Carmo do Cajuru,2008,9,2008-9-01,0
311420,Carmo do Cajuru,2008,10,2008-10-01,0
311420,Carmo do Cajuru,2008,11,2008-11-01,0
311420,Carmo do Cajuru,2008,12,2008-12-01,0
311430,Carmo do Paranaíba,2008,1,2008-1-01,0
311430,Carmo do Paranaíba,2008,2,2008-2-01,1
311430,Carmo do Paranaíba,2008,3,2008-3-01,0
311430,Carmo do Paranaíba,2008,4,2008-4-01,2
311430,Carmo do Paranaíba,2008,5,2008-5-01,3
311430,Carmo do Paranaíba,2008,6,2008-6-01,0
311430,Carmo do Paranaíba,2008,7,2008-7-01,1
311430,Carmo do Paranaíba,2008,8,2008-8-01,0
311430,Carmo do Paranaíba,2008,9,2008-9-01,0
311430,Carmo do Paranaíba,2008,10,2008-10-01,0
311430,Carmo do Paranaíba,2008,11,2008-11-01,0
311430,Carmo do Paranaíba,2008,12,2008-12-01,0
311510,Cássia,2008,1,2008-1-01,0
311510,Cássia,2008,2,2008-2-01,0
311510,Cássia,2008,3,2008-3-01,0
311510,Cássia,2008,4,2008-4-01,0
311510,Cássia,2008,5,2008-5-01,0
311510,Cássia,2008,6,2008-6-01,1
311510,Cássia,2008,7,2008-7-01,0
311510,Cássia,2008,8,2008-8-01,0
311510,Cássia,2008,9,2008-9-01,0
311510,Cássia,2008,10,2008-10-01,0
311510,Cássia,2008,11,2008-11-01,0
311510,Cássia,2008,12,2008-12-01,1
311530,Cataguases,2008,1,2008-1-01,0
311530,Cataguases,2008,2,2008-2-01,0
311530,Cataguases,2008,3,2008-3-01,0
311530,Cataguases,2008,4,2008-4-01,2
311530,Cataguases,2008,5,2008-5-01,0
311530,Cataguases,2008,6,2008-6-01,2
311530,Cataguases,2008,7,2008-7-01,1
311530,Cataguases,2008,8,2008-8-01,2
311530,Cataguases,2008,9,2008-9-01,0
311530,Cataguases,2008,10,2008-10-01,0
311530,Cataguases,2008,11,2008-11-01,2
311530,Cataguases,2008,12,2008-12-01,1
311545,Catuji,2008,1,2008-1-01,0
311545,Catuji,2008,2,2008-2-01,0
311545,Catuji,2008,3,2008-3-01,0
311545,Catuji,2008,4,2008-4-01,0
311545,Catuji,2008,5,2008-5-01,0
311545,Catuji,2008,6,2008-6-01,1
311545,Catuji,2008,7,2008-7-01,0
311545,Catuji,2008,8,2008-8-01,0
311545,Catuji,2008,9,2008-9-01,0
311545,Catuji,2008,10,2008-10-01,0
311545,Catuji,2008,11,2008-11-01,0
311545,Catuji,2008,12,2008-12-01,0
311550,Caxambu,2008,1,2008-1-01,0
311550,Caxambu,2008,2,2008-2-01,0
311550,Caxambu,2008,3,2008-3-01,1
311550,Caxambu,2008,4,2008-4-01,0
311550,Caxambu,2008,5,2008-5-01,0
311550,Caxambu,2008,6,2008-6-01,1
311550,Caxambu,2008,7,2008-7-01,0
311550,Caxambu,2008,8,2008-8-01,0
311550,Caxambu,2008,9,2008-9-01,0
311550,Caxambu,2008,10,2008-10-01,1
311550,Caxambu,2008,11,2008-11-01,0
311550,Caxambu,2008,12,2008-12-01,1
311580,Centralina,2008,1,2008-1-01,0
311580,Centralina,2008,2,2008-2-01,0
311580,Centralina,2008,3,2008-3-01,0
311580,Centralina,2008,4,2008-4-01,0
311580,Centralina,2008,5,2008-5-01,0
311580,Centralina,2008,6,2008-6-01,0
311580,Centralina,2008,7,2008-7-01,0
311580,Centralina,2008,8,2008-8-01,0
311580,Centralina,2008,9,2008-9-01,0
311580,Centralina,2008,10,2008-10-01,1
311580,Centralina,2008,11,2008-11-01,0
311580,Centralina,2008,12,2008-12-01,0
311590,Chácara,2008,1,2008-1-01,0
311590,Chácara,2008,2,2008-2-01,0
311590,Chácara,2008,3,2008-3-01,0
311590,Chácara,2008,4,2008-4-01,0
311590,Chácara,2008,5,2008-5-01,0
311590,Chácara,2008,6,2008-6-01,0
311590,Chácara,2008,7,2008-7-01,0
311590,Chácara,2008,8,2008-8-01,0
311590,Chácara,2008,9,2008-9-01,0
311590,Chácara,2008,10,2008-10-01,0
311590,Chácara,2008,11,2008-11-01,0
311590,Chácara,2008,12,2008-12-01,1
311610,Chapada do Norte,2008,1,2008-1-01,0
311610,Chapada do Norte,2008,2,2008-2-01,0
311610,Chapada do Norte,2008,3,2008-3-01,0
311610,Chapada do Norte,2008,4,2008-4-01,0
311610,Chapada do Norte,2008,5,2008-5-01,0
311610,Chapada do Norte,2008,6,2008-6-01,0
311610,Chapada do Norte,2008,7,2008-7-01,0
311610,Chapada do Norte,2008,8,2008-8-01,0
311610,Chapada do Norte,2008,9,2008-9-01,0
311610,Chapada do Norte,2008,10,2008-10-01,0
311610,Chapada do Norte,2008,11,2008-11-01,1
311610,Chapada do Norte,2008,12,2008-12-01,0
311620,Chiador,2008,1,2008-1-01,0
311620,Chiador,2008,2,2008-2-01,0
311620,Chiador,2008,3,2008-3-01,1
311620,Chiador,2008,4,2008-4-01,0
311620,Chiador,2008,5,2008-5-01,0
311620,Chiador,2008,6,2008-6-01,0
311620,Chiador,2008,7,2008-7-01,0
311620,Chiador,2008,8,2008-8-01,0
311620,Chiador,2008,9,2008-9-01,0
311620,Chiador,2008,10,2008-10-01,0
311620,Chiador,2008,11,2008-11-01,0
311620,Chiador,2008,12,2008-12-01,0
311680,Coluna,2008,1,2008-1-01,0
311680,Coluna,2008,2,2008-2-01,0
311680,Coluna,2008,3,2008-3-01,1
311680,Coluna,2008,4,2008-4-01,0
311680,Coluna,2008,5,2008-5-01,0
311680,Coluna,2008,6,2008-6-01,0
311680,Coluna,2008,7,2008-7-01,0
311680,Coluna,2008,8,2008-8-01,0
311680,Coluna,2008,9,2008-9-01,0
311680,Coluna,2008,10,2008-10-01,0
311680,Coluna,2008,11,2008-11-01,0
311680,Coluna,2008,12,2008-12-01,0
311710,Conceição da Aparecida,2008,1,2008-1-01,0
311710,Conceição da Aparecida,2008,2,2008-2-01,0
311710,Conceição da Aparecida,2008,3,2008-3-01,0
311710,Conceição da Aparecida,2008,4,2008-4-01,0
311710,Conceição da Aparecida,2008,5,2008-5-01,0
311710,Conceição da Aparecida,2008,6,2008-6-01,0
311710,Conceição da Aparecida,2008,7,2008-7-01,0
311710,Conceição da Aparecida,2008,8,2008-8-01,0
311710,Conceição da Aparecida,2008,9,2008-9-01,2
311710,Conceição da Aparecida,2008,10,2008-10-01,0
311710,Conceição da Aparecida,2008,11,2008-11-01,0
311710,Conceição da Aparecida,2008,12,2008-12-01,1
311730,Conceição das Alagoas,2008,1,2008-1-01,1
311730,Conceição das Alagoas,2008,2,2008-2-01,0
311730,Conceição das Alagoas,2008,3,2008-3-01,0
311730,Conceição das Alagoas,2008,4,2008-4-01,0
311730,Conceição das Alagoas,2008,5,2008-5-01,0
311730,Conceição das Alagoas,2008,6,2008-6-01,0
311730,Conceição das Alagoas,2008,7,2008-7-01,1
311730,Conceição das Alagoas,2008,8,2008-8-01,0
311730,Conceição das Alagoas,2008,9,2008-9-01,0
311730,Conceição das Alagoas,2008,10,2008-10-01,1
311730,Conceição das Alagoas,2008,11,2008-11-01,0
311730,Conceição das Alagoas,2008,12,2008-12-01,0
311800,Congonhas,2008,1,2008-1-01,0
311800,Congonhas,2008,2,2008-2-01,0
311800,Congonhas,2008,3,2008-3-01,0
311800,Congonhas,2008,4,2008-4-01,1
311800,Congonhas,2008,5,2008-5-01,0
311800,Congonhas,2008,6,2008-6-01,0
311800,Congonhas,2008,7,2008-7-01,1
311800,Congonhas,2008,8,2008-8-01,0
311800,Congonhas,2008,9,2008-9-01,0
311800,Congonhas,2008,10,2008-10-01,1
311800,Congonhas,2008,11,2008-11-01,1
311800,Congonhas,2008,12,2008-12-01,0
311830,Conselheiro Lafaiete,2008,1,2008-1-01,0
311830,Conselheiro Lafaiete,2008,2,2008-2-01,1
311830,Conselheiro Lafaiete,2008,3,2008-3-01,1
311830,Conselheiro Lafaiete,2008,4,2008-4-01,2
311830,Conselheiro Lafaiete,2008,5,2008-5-01,2
311830,Conselheiro Lafaiete,2008,6,2008-6-01,0
311830,Conselheiro Lafaiete,2008,7,2008-7-01,0
311830,Conselheiro Lafaiete,2008,8,2008-8-01,1
311830,Conselheiro Lafaiete,2008,9,2008-9-01,0
311830,Conselheiro Lafaiete,2008,10,2008-10-01,1
311830,Conselheiro Lafaiete,2008,11,2008-11-01,1
311830,Conselheiro Lafaiete,2008,12,2008-12-01,0
311840,Conselheiro Pena,2008,1,2008-1-01,0
311840,Conselheiro Pena,2008,2,2008-2-01,0
311840,Conselheiro Pena,2008,3,2008-3-01,0
311840,Conselheiro Pena,2008,4,2008-4-01,1
311840,Conselheiro Pena,2008,5,2008-5-01,0
311840,Conselheiro Pena,2008,6,2008-6-01,0
311840,Conselheiro Pena,2008,7,2008-7-01,0
311840,Conselheiro Pena,2008,8,2008-8-01,0
311840,Conselheiro Pena,2008,9,2008-9-01,0
311840,Conselheiro Pena,2008,10,2008-10-01,0
311840,Conselheiro Pena,2008,11,2008-11-01,0
311840,Conselheiro Pena,2008,12,2008-12-01,0
311850,Consolação,2008,1,2008-1-01,0
311850,Consolação,2008,2,2008-2-01,0
311850,Consolação,2008,3,2008-3-01,0
311850,Consolação,2008,4,2008-4-01,0
311850,Consolação,2008,5,2008-5-01,0
311850,Consolação,2008,6,2008-6-01,0
311850,Consolação,2008,7,2008-7-01,0
311850,Consolação,2008,8,2008-8-01,2
311850,Consolação,2008,9,2008-9-01,0
311850,Consolação,2008,10,2008-10-01,0
311850,Consolação,2008,11,2008-11-01,0
311850,Consolação,2008,12,2008-12-01,0
311860,Contagem,2008,1,2008-1-01,12
311860,Contagem,2008,2,2008-2-01,11
311860,Contagem,2008,3,2008-3-01,10
311860,Contagem,2008,4,2008-4-01,7
311860,Contagem,2008,5,2008-5-01,7
311860,Contagem,2008,6,2008-6-01,8
311860,Contagem,2008,7,2008-7-01,15
311860,Contagem,2008,8,2008-8-01,9
311860,Contagem,2008,9,2008-9-01,13
311860,Contagem,2008,10,2008-10-01,12
311860,Contagem,2008,11,2008-11-01,9
311860,Contagem,2008,12,2008-12-01,5
311900,Cordislândia,2008,1,2008-1-01,0
311900,Cordislândia,2008,2,2008-2-01,0
311900,Cordislândia,2008,3,2008-3-01,0
311900,Cordislândia,2008,4,2008-4-01,0
311900,Cordislândia,2008,5,2008-5-01,0
311900,Cordislândia,2008,6,2008-6-01,0
311900,Cordislândia,2008,7,2008-7-01,0
311900,Cordislândia,2008,8,2008-8-01,0
311900,Cordislândia,2008,9,2008-9-01,1
311900,Cordislândia,2008,10,2008-10-01,0
311900,Cordislândia,2008,11,2008-11-01,0
311900,Cordislândia,2008,12,2008-12-01,0
311910,Corinto,2008,1,2008-1-01,1
311910,Corinto,2008,2,2008-2-01,0
311910,Corinto,2008,3,2008-3-01,0
311910,Corinto,2008,4,2008-4-01,0
311910,Corinto,2008,5,2008-5-01,0
311910,Corinto,2008,6,2008-6-01,0
311910,Corinto,2008,7,2008-7-01,1
311910,Corinto,2008,8,2008-8-01,0
311910,Corinto,2008,9,2008-9-01,0
311910,Corinto,2008,10,2008-10-01,0
311910,Corinto,2008,11,2008-11-01,0
311910,Corinto,2008,12,2008-12-01,0
311930,Coromandel,2008,1,2008-1-01,0
311930,Coromandel,2008,2,2008-2-01,0
311930,Coromandel,2008,3,2008-3-01,0
311930,Coromandel,2008,4,2008-4-01,0
311930,Coromandel,2008,5,2008-5-01,0
311930,Coromandel,2008,6,2008-6-01,0
311930,Coromandel,2008,7,2008-7-01,0
311930,Coromandel,2008,8,2008-8-01,0
311930,Coromandel,2008,9,2008-9-01,0
311930,Coromandel,2008,10,2008-10-01,0
311930,Coromandel,2008,11,2008-11-01,1
311930,Coromandel,2008,12,2008-12-01,0
311940,Coronel Fabriciano,2008,1,2008-1-01,0
311940,Coronel Fabriciano,2008,2,2008-2-01,1
311940,Coronel Fabriciano,2008,3,2008-3-01,1
311940,Coronel Fabriciano,2008,4,2008-4-01,2
311940,Coronel Fabriciano,2008,5,2008-5-01,0
311940,Coronel Fabriciano,2008,6,2008-6-01,0
311940,Coronel Fabriciano,2008,7,2008-7-01,0
311940,Coronel Fabriciano,2008,8,2008-8-01,0
311940,Coronel Fabriciano,2008,9,2008-9-01,0
311940,Coronel Fabriciano,2008,10,2008-10-01,1
311940,Coronel Fabriciano,2008,11,2008-11-01,1
311940,Coronel Fabriciano,2008,12,2008-12-01,0
312020,Cristais,2008,1,2008-1-01,0
312020,Cristais,2008,2,2008-2-01,1
312020,Cristais,2008,3,2008-3-01,0
312020,Cristais,2008,4,2008-4-01,0
312020,Cristais,2008,5,2008-5-01,0
312020,Cristais,2008,6,2008-6-01,0
312020,Cristais,2008,7,2008-7-01,0
312020,Cristais,2008,8,2008-8-01,0
312020,Cristais,2008,9,2008-9-01,0
312020,Cristais,2008,10,2008-10-01,0
312020,Cristais,2008,11,2008-11-01,0
312020,Cristais,2008,12,2008-12-01,0
312040,Cristiano Otoni,2008,1,2008-1-01,0
312040,Cristiano Otoni,2008,2,2008-2-01,0
312040,Cristiano Otoni,2008,3,2008-3-01,1
312040,Cristiano Otoni,2008,4,2008-4-01,0
312040,Cristiano Otoni,2008,5,2008-5-01,0
312040,Cristiano Otoni,2008,6,2008-6-01,0
312040,Cristiano Otoni,2008,7,2008-7-01,0
312040,Cristiano Otoni,2008,8,2008-8-01,0
312040,Cristiano Otoni,2008,9,2008-9-01,0
312040,Cristiano Otoni,2008,10,2008-10-01,0
312040,Cristiano Otoni,2008,11,2008-11-01,0
312040,Cristiano Otoni,2008,12,2008-12-01,0
312060,Crucilândia,2008,1,2008-1-01,1
312060,Crucilândia,2008,2,2008-2-01,0
312060,Crucilândia,2008,3,2008-3-01,0
312060,Crucilândia,2008,4,2008-4-01,0
312060,Crucilândia,2008,5,2008-5-01,0
312060,Crucilândia,2008,6,2008-6-01,0
312060,Crucilândia,2008,7,2008-7-01,0
312060,Crucilândia,2008,8,2008-8-01,0
312060,Crucilândia,2008,9,2008-9-01,0
312060,Crucilândia,2008,10,2008-10-01,0
312060,Crucilândia,2008,11,2008-11-01,0
312060,Crucilândia,2008,12,2008-12-01,0
312070,Cruzeiro da Fortaleza,2008,1,2008-1-01,0
312070,Cruzeiro da Fortaleza,2008,2,2008-2-01,0
312070,Cruzeiro da Fortaleza,2008,3,2008-3-01,0
312070,Cruzeiro da Fortaleza,2008,4,2008-4-01,0
312070,Cruzeiro da Fortaleza,2008,5,2008-5-01,0
312070,Cruzeiro da Fortaleza,2008,6,2008-6-01,0
312070,Cruzeiro da Fortaleza,2008,7,2008-7-01,1
312070,Cruzeiro da Fortaleza,2008,8,2008-8-01,0
312070,Cruzeiro da Fortaleza,2008,9,2008-9-01,0
312070,Cruzeiro da Fortaleza,2008,10,2008-10-01,0
312070,Cruzeiro da Fortaleza,2008,11,2008-11-01,0
312070,Cruzeiro da Fortaleza,2008,12,2008-12-01,0
312090,Curvelo,2008,1,2008-1-01,1
312090,Curvelo,2008,2,2008-2-01,0
312090,Curvelo,2008,3,2008-3-01,0
312090,Curvelo,2008,4,2008-4-01,1
312090,Curvelo,2008,5,2008-5-01,2
312090,Curvelo,2008,6,2008-6-01,0
312090,Curvelo,2008,7,2008-7-01,0
312090,Curvelo,2008,8,2008-8-01,1
312090,Curvelo,2008,9,2008-9-01,1
312090,Curvelo,2008,10,2008-10-01,0
312090,Curvelo,2008,11,2008-11-01,2
312090,Curvelo,2008,12,2008-12-01,0
312110,Delfim Moreira,2008,1,2008-1-01,0
312110,Delfim Moreira,2008,2,2008-2-01,1
312110,Delfim Moreira,2008,3,2008-3-01,0
312110,Delfim Moreira,2008,4,2008-4-01,0
312110,Delfim Moreira,2008,5,2008-5-01,0
312110,Delfim Moreira,2008,6,2008-6-01,0
312110,Delfim Moreira,2008,7,2008-7-01,0
312110,Delfim Moreira,2008,8,2008-8-01,0
312110,Delfim Moreira,2008,9,2008-9-01,0
312110,Delfim Moreira,2008,10,2008-10-01,0
312110,Delfim Moreira,2008,11,2008-11-01,0
312110,Delfim Moreira,2008,12,2008-12-01,0
312130,Descoberto,2008,1,2008-1-01,0
312130,Descoberto,2008,2,2008-2-01,0
312130,Descoberto,2008,3,2008-3-01,1
312130,Descoberto,2008,4,2008-4-01,0
312130,Descoberto,2008,5,2008-5-01,0
312130,Descoberto,2008,6,2008-6-01,0
312130,Descoberto,2008,7,2008-7-01,0
312130,Descoberto,2008,8,2008-8-01,0
312130,Descoberto,2008,9,2008-9-01,0
312130,Descoberto,2008,10,2008-10-01,1
312130,Descoberto,2008,11,2008-11-01,0
312130,Descoberto,2008,12,2008-12-01,0
312160,Diamantina,2008,1,2008-1-01,0
312160,Diamantina,2008,2,2008-2-01,0
312160,Diamantina,2008,3,2008-3-01,0
312160,Diamantina,2008,4,2008-4-01,0
312160,Diamantina,2008,5,2008-5-01,0
312160,Diamantina,2008,6,2008-6-01,1
312160,Diamantina,2008,7,2008-7-01,0
312160,Diamantina,2008,8,2008-8-01,1
312160,Diamantina,2008,9,2008-9-01,0
312160,Diamantina,2008,10,2008-10-01,0
312160,Diamantina,2008,11,2008-11-01,0
312160,Diamantina,2008,12,2008-12-01,0
312170,Diogo de Vasconcelos,2008,1,2008-1-01,0
312170,Diogo de Vasconcelos,2008,2,2008-2-01,0
312170,Diogo de Vasconcelos,2008,3,2008-3-01,0
312170,Diogo de Vasconcelos,2008,4,2008-4-01,0
312170,Diogo de Vasconcelos,2008,5,2008-5-01,0
312170,Diogo de Vasconcelos,2008,6,2008-6-01,0
312170,Diogo de Vasconcelos,2008,7,2008-7-01,0
312170,Diogo de Vasconcelos,2008,8,2008-8-01,0
312170,Diogo de Vasconcelos,2008,9,2008-9-01,0
312170,Diogo de Vasconcelos,2008,10,2008-10-01,1
312170,Diogo de Vasconcelos,2008,11,2008-11-01,0
312170,Diogo de Vasconcelos,2008,12,2008-12-01,0
312200,Divino,2008,1,2008-1-01,0
312200,Divino,2008,2,2008-2-01,0
312200,Divino,2008,3,2008-3-01,0
312200,Divino,2008,4,2008-4-01,0
312200,Divino,2008,5,2008-5-01,0
312200,Divino,2008,6,2008-6-01,0
312200,Divino,2008,7,2008-7-01,0
312200,Divino,2008,8,2008-8-01,0
312200,Divino,2008,9,2008-9-01,0
312200,Divino,2008,10,2008-10-01,1
312200,Divino,2008,11,2008-11-01,0
312200,Divino,2008,12,2008-12-01,0
312230,Divinópolis,2008,1,2008-1-01,1
312230,Divinópolis,2008,2,2008-2-01,0
312230,Divinópolis,2008,3,2008-3-01,2
312230,Divinópolis,2008,4,2008-4-01,1
312230,Divinópolis,2008,5,2008-5-01,1
312230,Divinópolis,2008,6,2008-6-01,2
312230,Divinópolis,2008,7,2008-7-01,1
312230,Divinópolis,2008,8,2008-8-01,1
312230,Divinópolis,2008,9,2008-9-01,1
312230,Divinópolis,2008,10,2008-10-01,1
312230,Divinópolis,2008,11,2008-11-01,1
312230,Divinópolis,2008,12,2008-12-01,1
312235,Divisa Alegre,2008,1,2008-1-01,0
312235,Divisa Alegre,2008,2,2008-2-01,0
312235,Divisa Alegre,2008,3,2008-3-01,0
312235,Divisa Alegre,2008,4,2008-4-01,0
312235,Divisa Alegre,2008,5,2008-5-01,0
312235,Divisa Alegre,2008,6,2008-6-01,0
312235,Divisa Alegre,2008,7,2008-7-01,0
312235,Divisa Alegre,2008,8,2008-8-01,0
312235,Divisa Alegre,2008,9,2008-9-01,2
312235,Divisa Alegre,2008,10,2008-10-01,0
312235,Divisa Alegre,2008,11,2008-11-01,0
312235,Divisa Alegre,2008,12,2008-12-01,0
312260,Dom Joaquim,2008,1,2008-1-01,0
312260,Dom Joaquim,2008,2,2008-2-01,0
312260,Dom Joaquim,2008,3,2008-3-01,0
312260,Dom Joaquim,2008,4,2008-4-01,0
312260,Dom Joaquim,2008,5,2008-5-01,0
312260,Dom Joaquim,2008,6,2008-6-01,0
312260,Dom Joaquim,2008,7,2008-7-01,0
312260,Dom Joaquim,2008,8,2008-8-01,0
312260,Dom Joaquim,2008,9,2008-9-01,1
312260,Dom Joaquim,2008,10,2008-10-01,0
312260,Dom Joaquim,2008,11,2008-11-01,0
312260,Dom Joaquim,2008,12,2008-12-01,0
312300,Dores de Campos,2008,1,2008-1-01,0
312300,Dores de Campos,2008,2,2008-2-01,0
312300,Dores de Campos,2008,3,2008-3-01,0
312300,Dores de Campos,2008,4,2008-4-01,0
312300,Dores de Campos,2008,5,2008-5-01,0
312300,Dores de Campos,2008,6,2008-6-01,0
312300,Dores de Campos,2008,7,2008-7-01,0
312300,Dores de Campos,2008,8,2008-8-01,0
312300,Dores de Campos,2008,9,2008-9-01,0
312300,Dores de Campos,2008,10,2008-10-01,0
312300,Dores de Campos,2008,11,2008-11-01,1
312300,Dores de Campos,2008,12,2008-12-01,0
312400,Ervália,2008,1,2008-1-01,0
312400,Ervália,2008,2,2008-2-01,1
312400,Ervália,2008,3,2008-3-01,0
312400,Ervália,2008,4,2008-4-01,0
312400,Ervália,2008,5,2008-5-01,0
312400,Ervália,2008,6,2008-6-01,0
312400,Ervália,2008,7,2008-7-01,0
312400,Ervália,2008,8,2008-8-01,0
312400,Ervália,2008,9,2008-9-01,0
312400,Ervália,2008,10,2008-10-01,0
312400,Ervália,2008,11,2008-11-01,0
312400,Ervália,2008,12,2008-12-01,0
312410,Esmeraldas,2008,1,2008-1-01,0
312410,Esmeraldas,2008,2,2008-2-01,0
312410,Esmeraldas,2008,3,2008-3-01,0
312410,Esmeraldas,2008,4,2008-4-01,1
312410,Esmeraldas,2008,5,2008-5-01,0
312410,Esmeraldas,2008,6,2008-6-01,0
312410,Esmeraldas,2008,7,2008-7-01,0
312410,Esmeraldas,2008,8,2008-8-01,0
312410,Esmeraldas,2008,9,2008-9-01,0
312410,Esmeraldas,2008,10,2008-10-01,1
312410,Esmeraldas,2008,11,2008-11-01,0
312410,Esmeraldas,2008,12,2008-12-01,0
312500,Ewbank da Câmara,2008,1,2008-1-01,0
312500,Ewbank da Câmara,2008,2,2008-2-01,0
312500,Ewbank da Câmara,2008,3,2008-3-01,0
312500,Ewbank da Câmara,2008,4,2008-4-01,0
312500,Ewbank da Câmara,2008,5,2008-5-01,0
312500,Ewbank da Câmara,2008,6,2008-6-01,0
312500,Ewbank da Câmara,2008,7,2008-7-01,0
312500,Ewbank da Câmara,2008,8,2008-8-01,0
312500,Ewbank da Câmara,2008,9,2008-9-01,0
312500,Ewbank da Câmara,2008,10,2008-10-01,0
312500,Ewbank da Câmara,2008,11,2008-11-01,0
312500,Ewbank da Câmara,2008,12,2008-12-01,1
312510,Extrema,2008,1,2008-1-01,1
312510,Extrema,2008,2,2008-2-01,0
312510,Extrema,2008,3,2008-3-01,0
312510,Extrema,2008,4,2008-4-01,1
312510,Extrema,2008,5,2008-5-01,0
312510,Extrema,2008,6,2008-6-01,1
312510,Extrema,2008,7,2008-7-01,1
312510,Extrema,2008,8,2008-8-01,0
312510,Extrema,2008,9,2008-9-01,1
312510,Extrema,2008,10,2008-10-01,1
312510,Extrema,2008,11,2008-11-01,0
312510,Extrema,2008,12,2008-12-01,0
312570,Felixlândia,2008,1,2008-1-01,0
312570,Felixlândia,2008,2,2008-2-01,0
312570,Felixlândia,2008,3,2008-3-01,0
312570,Felixlândia,2008,4,2008-4-01,1
312570,Felixlândia,2008,5,2008-5-01,0
312570,Felixlândia,2008,6,2008-6-01,0
312570,Felixlândia,2008,7,2008-7-01,0
312570,Felixlândia,2008,8,2008-8-01,0
312570,Felixlândia,2008,9,2008-9-01,0
312570,Felixlândia,2008,10,2008-10-01,0
312570,Felixlândia,2008,11,2008-11-01,0
312570,Felixlândia,2008,12,2008-12-01,1
312610,Formiga,2008,1,2008-1-01,0
312610,Formiga,2008,2,2008-2-01,0
312610,Formiga,2008,3,2008-3-01,2
312610,Formiga,2008,4,2008-4-01,1
312610,Formiga,2008,5,2008-5-01,1
312610,Formiga,2008,6,2008-6-01,0
312610,Formiga,2008,7,2008-7-01,1
312610,Formiga,2008,8,2008-8-01,1
312610,Formiga,2008,9,2008-9-01,1
312610,Formiga,2008,10,2008-10-01,2
312610,Formiga,2008,11,2008-11-01,0
312610,Formiga,2008,12,2008-12-01,0
312630,Fortaleza de Minas,2008,1,2008-1-01,0
312630,Fortaleza de Minas,2008,2,2008-2-01,0
312630,Fortaleza de Minas,2008,3,2008-3-01,0
312630,Fortaleza de Minas,2008,4,2008-4-01,0
312630,Fortaleza de Minas,2008,5,2008-5-01,0
312630,Fortaleza de Minas,2008,6,2008-6-01,0
312630,Fortaleza de Minas,2008,7,2008-7-01,1
312630,Fortaleza de Minas,2008,8,2008-8-01,0
312630,Fortaleza de Minas,2008,9,2008-9-01,1
312630,Fortaleza de Minas,2008,10,2008-10-01,0
312630,Fortaleza de Minas,2008,11,2008-11-01,0
312630,Fortaleza de Minas,2008,12,2008-12-01,1
312640,Fortuna de Minas,2008,1,2008-1-01,0
312640,Fortuna de Minas,2008,2,2008-2-01,0
312640,Fortuna de Minas,2008,3,2008-3-01,0
312640,Fortuna de Minas,2008,4,2008-4-01,0
312640,Fortuna de Minas,2008,5,2008-5-01,0
312640,Fortuna de Minas,2008,6,2008-6-01,0
312640,Fortuna de Minas,2008,7,2008-7-01,0
312640,Fortuna de Minas,2008,8,2008-8-01,0
312640,Fortuna de Minas,2008,9,2008-9-01,0
312640,Fortuna de Minas,2008,10,2008-10-01,0
312640,Fortuna de Minas,2008,11,2008-11-01,1
312640,Fortuna de Minas,2008,12,2008-12-01,0
312650,Francisco Badaró,2008,1,2008-1-01,0
312650,Francisco Badaró,2008,2,2008-2-01,0
312650,Francisco Badaró,2008,3,2008-3-01,0
312650,Francisco Badaró,2008,4,2008-4-01,0
312650,Francisco Badaró,2008,5,2008-5-01,0
312650,Francisco Badaró,2008,6,2008-6-01,0
312650,Francisco Badaró,2008,7,2008-7-01,0
312650,Francisco Badaró,2008,8,2008-8-01,0
312650,Francisco Badaró,2008,9,2008-9-01,0
312650,Francisco Badaró,2008,10,2008-10-01,0
312650,Francisco Badaró,2008,11,2008-11-01,1
312650,Francisco Badaró,2008,12,2008-12-01,0
312670,Francisco Sá,2008,1,2008-1-01,0
312670,Francisco Sá,2008,2,2008-2-01,0
312670,Francisco Sá,2008,3,2008-3-01,0
312670,Francisco Sá,2008,4,2008-4-01,0
312670,Francisco Sá,2008,5,2008-5-01,0
312670,Francisco Sá,2008,6,2008-6-01,0
312670,Francisco Sá,2008,7,2008-7-01,0
312670,Francisco Sá,2008,8,2008-8-01,0
312670,Francisco Sá,2008,9,2008-9-01,0
312670,Francisco Sá,2008,10,2008-10-01,1
312670,Francisco Sá,2008,11,2008-11-01,0
