codigo_ibge,nome_municipio,ano,mes,data_timeline,valor_hepatites_virais
315340,Presidente Olegário,2008,9,2008-9-01,0
315340,Presidente Olegário,2008,10,2008-10-01,0
315340,Presidente Olegário,2008,11,2008-11-01,0
315340,Presidente Olegário,2008,12,2008-12-01,0
315360,Prudente de Morais,2008,1,2008-1-01,0
315360,Prudente de Morais,2008,2,2008-2-01,0
315360,Prudente de Morais,2008,3,2008-3-01,1
315360,Prudente de Morais,2008,4,2008-4-01,0
315360,Prudente de Morais,2008,5,2008-5-01,0
315360,Prudente de Morais,2008,6,2008-6-01,1
315360,Prudente de Morais,2008,7,2008-7-01,0
315360,Prudente de Morais,2008,8,2008-8-01,0
315360,Prudente de Morais,2008,9,2008-9-01,0
315360,Prudente de Morais,2008,10,2008-10-01,0
315360,Prudente de Morais,2008,11,2008-11-01,0
315360,Prudente de Morais,2008,12,2008-12-01,1
315390,Raposos,2008,1,2008-1-01,0
315390,Raposos,2008,2,2008-2-01,1
315390,Raposos,2008,3,2008-3-01,0
315390,Raposos,2008,4,2008-4-01,0
315390,Raposos,2008,5,2008-5-01,0
315390,Raposos,2008,6,2008-6-01,0
315390,Raposos,2008,7,2008-7-01,0
315390,Raposos,2008,8,2008-8-01,0
315390,Raposos,2008,9,2008-9-01,0
315390,Raposos,2008,10,2008-10-01,0
315390,Raposos,2008,11,2008-11-01,1
315390,Raposos,2008,12,2008-12-01,0
315410,Recreio,2008,1,2008-1-01,0
315410,Recreio,2008,2,2008-2-01,1
315410,Recreio,2008,3,2008-3-01,0
315410,Recreio,2008,4,2008-4-01,0
315410,Recreio,2008,5,2008-5-01,0
315410,Recreio,2008,6,2008-6-01,0
315410,Recreio,2008,7,2008-7-01,0
315410,Recreio,2008,8,2008-8-01,0
315410,Recreio,2008,9,2008-9-01,1
315410,Recreio,2008,10,2008-10-01,0
315410,Recreio,2008,11,2008-11-01,0
315410,Recreio,2008,12,2008-12-01,0
315430,Resplendor,2008,1,2008-1-01,2
315430,Resplendor,2008,2,2008-2-01,2
315430,Resplendor,2008,3,2008-3-01,0
315430,Resplendor,2008,4,2008-4-01,3
315430,Resplendor,2008,5,2008-5-01,0
315430,Resplendor,2008,6,2008-6-01,3
315430,Resplendor,2008,7,2008-7-01,6
315430,Resplendor,2008,8,2008-8-01,0
315430,Resplendor,2008,9,2008-9-01,6
315430,Resplendor,2008,10,2008-10-01,11
315430,Resplendor,2008,11,2008-11-01,3
315430,Resplendor,2008,12,2008-12-01,3
315445,Riachinho,2008,1,2008-1-01,0
315445,Riachinho,2008,2,2008-2-01,1
315445,Riachinho,2008,3,2008-3-01,0
315445,Riachinho,2008,4,2008-4-01,0
315445,Riachinho,2008,5,2008-5-01,0
315445,Riachinho,2008,6,2008-6-01,2
315445,Riachinho,2008,7,2008-7-01,0
315445,Riachinho,2008,8,2008-8-01,0
315445,Riachinho,2008,9,2008-9-01,1
315445,Riachinho,2008,10,2008-10-01,0
315445,Riachinho,2008,11,2008-11-01,0
315445,Riachinho,2008,12,2008-12-01,1
315460,Ribeirão das Neves,2008,1,2008-1-01,45
315460,Ribeirão das Neves,2008,2,2008-2-01,3
315460,Ribeirão das Neves,2008,3,2008-3-01,3
315460,Ribeirão das Neves,2008,4,2008-4-01,2
315460,Ribeirão das Neves,2008,5,2008-5-01,2
315460,Ribeirão das Neves,2008,6,2008-6-01,11
315460,Ribeirão das Neves,2008,7,2008-7-01,0
315460,Ribeirão das Neves,2008,8,2008-8-01,2
315460,Ribeirão das Neves,2008,9,2008-9-01,1
315460,Ribeirão das Neves,2008,10,2008-10-01,1
315460,Ribeirão das Neves,2008,11,2008-11-01,1
315460,Ribeirão das Neves,2008,12,2008-12-01,3
315510,Rio do Prado,2008,1,2008-1-01,2
315510,Rio do Prado,2008,2,2008-2-01,0
315510,Rio do Prado,2008,3,2008-3-01,0
315510,Rio do Prado,2008,4,2008-4-01,0
315510,Rio do Prado,2008,5,2008-5-01,0
315510,Rio do Prado,2008,6,2008-6-01,0
315510,Rio do Prado,2008,7,2008-7-01,0
315510,Rio do Prado,2008,8,2008-8-01,0
315510,Rio do Prado,2008,9,2008-9-01,0
315510,Rio do Prado,2008,10,2008-10-01,0
315510,Rio do Prado,2008,11,2008-11-01,0
315510,Rio do Prado,2008,12,2008-12-01,0
315540,Rio Novo,2008,1,2008-1-01,0
315540,Rio Novo,2008,2,2008-2-01,0
315540,Rio Novo,2008,3,2008-3-01,0
315540,Rio Novo,2008,4,2008-4-01,0
315540,Rio Novo,2008,5,2008-5-01,0
315540,Rio Novo,2008,6,2008-6-01,0
315540,Rio Novo,2008,7,2008-7-01,1
315540,Rio Novo,2008,8,2008-8-01,0
315540,Rio Novo,2008,9,2008-9-01,0
315540,Rio Novo,2008,10,2008-10-01,0
315540,Rio Novo,2008,11,2008-11-01,0
315540,Rio Novo,2008,12,2008-12-01,0
315560,Rio Pardo de Minas,2008,1,2008-1-01,0
315560,Rio Pardo de Minas,2008,2,2008-2-01,0
315560,Rio Pardo de Minas,2008,3,2008-3-01,0
315560,Rio Pardo de Minas,2008,4,2008-4-01,0
315560,Rio Pardo de Minas,2008,5,2008-5-01,1
315560,Rio Pardo de Minas,2008,6,2008-6-01,1
315560,Rio Pardo de Minas,2008,7,2008-7-01,0
315560,Rio Pardo de Minas,2008,8,2008-8-01,0
315560,Rio Pardo de Minas,2008,9,2008-9-01,0
315560,Rio Pardo de Minas,2008,10,2008-10-01,0
315560,Rio Pardo de Minas,2008,11,2008-11-01,0
315560,Rio Pardo de Minas,2008,12,2008-12-01,0
315570,Rio Piracicaba,2008,1,2008-1-01,0
315570,Rio Piracicaba,2008,2,2008-2-01,2
315570,Rio Piracicaba,2008,3,2008-3-01,1
315570,Rio Piracicaba,2008,4,2008-4-01,0
315570,Rio Piracicaba,2008,5,2008-5-01,0
315570,Rio Piracicaba,2008,6,2008-6-01,0
315570,Rio Piracicaba,2008,7,2008-7-01,0
315570,Rio Piracicaba,2008,8,2008-8-01,0
315570,Rio Piracicaba,2008,9,2008-9-01,0
315570,Rio Piracicaba,2008,10,2008-10-01,0
315570,Rio Piracicaba,2008,11,2008-11-01,0
315570,Rio Piracicaba,2008,12,2008-12-01,0
315600,Rio Vermelho,2008,1,2008-1-01,1
315600,Rio Vermelho,2008,2,2008-2-01,0
315600,Rio Vermelho,2008,3,2008-3-01,1
315600,Rio Vermelho,2008,4,2008-4-01,0
315600,Rio Vermelho,2008,5,2008-5-01,0
315600,Rio Vermelho,2008,6,2008-6-01,1
315600,Rio Vermelho,2008,7,2008-7-01,5
315600,Rio Vermelho,2008,8,2008-8-01,2
315600,Rio Vermelho,2008,9,2008-9-01,3
315600,Rio Vermelho,2008,10,2008-10-01,2
315600,Rio Vermelho,2008,11,2008-11-01,0
315600,Rio Vermelho,2008,12,2008-12-01,2
315645,Rosário da Limeira,2008,1,2008-1-01,0
315645,Rosário da Limeira,2008,2,2008-2-01,0
315645,Rosário da Limeira,2008,3,2008-3-01,0
315645,Rosário da Limeira,2008,4,2008-4-01,0
315645,Rosário da Limeira,2008,5,2008-5-01,1
315645,Rosário da Limeira,2008,6,2008-6-01,0
315645,Rosário da Limeira,2008,7,2008-7-01,0
315645,Rosário da Limeira,2008,8,2008-8-01,0
315645,Rosário da Limeira,2008,9,2008-9-01,0
315645,Rosário da Limeira,2008,10,2008-10-01,0
315645,Rosário da Limeira,2008,11,2008-11-01,0
315645,Rosário da Limeira,2008,12,2008-12-01,0
315660,Rubim,2008,1,2008-1-01,0
315660,Rubim,2008,2,2008-2-01,0
315660,Rubim,2008,3,2008-3-01,1
315660,Rubim,2008,4,2008-4-01,0
315660,Rubim,2008,5,2008-5-01,0
315660,Rubim,2008,6,2008-6-01,0
315660,Rubim,2008,7,2008-7-01,2
315660,Rubim,2008,8,2008-8-01,0
315660,Rubim,2008,9,2008-9-01,1
315660,Rubim,2008,10,2008-10-01,0
315660,Rubim,2008,11,2008-11-01,0
315660,Rubim,2008,12,2008-12-01,0
315670,Sabará,2008,1,2008-1-01,8
315670,Sabará,2008,2,2008-2-01,14
315670,Sabará,2008,3,2008-3-01,7
315670,Sabará,2008,4,2008-4-01,8
315670,Sabará,2008,5,2008-5-01,3
315670,Sabará,2008,6,2008-6-01,6
315670,Sabará,2008,7,2008-7-01,6
315670,Sabará,2008,8,2008-8-01,14
315670,Sabará,2008,9,2008-9-01,7
315670,Sabará,2008,10,2008-10-01,4
315670,Sabará,2008,11,2008-11-01,1
315670,Sabará,2008,12,2008-12-01,7
315680,Sabinópolis,2008,1,2008-1-01,0
315680,Sabinópolis,2008,2,2008-2-01,2
315680,Sabinópolis,2008,3,2008-3-01,6
315680,Sabinópolis,2008,4,2008-4-01,1
315680,Sabinópolis,2008,5,2008-5-01,0
315680,Sabinópolis,2008,6,2008-6-01,0
315680,Sabinópolis,2008,7,2008-7-01,0
315680,Sabinópolis,2008,8,2008-8-01,0
315680,Sabinópolis,2008,9,2008-9-01,0
315680,Sabinópolis,2008,10,2008-10-01,0
315680,Sabinópolis,2008,11,2008-11-01,0
315680,Sabinópolis,2008,12,2008-12-01,0
315690,Sacramento,2008,1,2008-1-01,8
315690,Sacramento,2008,2,2008-2-01,9
315690,Sacramento,2008,3,2008-3-01,4
315690,Sacramento,2008,4,2008-4-01,2
315690,Sacramento,2008,5,2008-5-01,0
315690,Sacramento,2008,6,2008-6-01,0
315690,Sacramento,2008,7,2008-7-01,3
315690,Sacramento,2008,8,2008-8-01,0
315690,Sacramento,2008,9,2008-9-01,1
315690,Sacramento,2008,10,2008-10-01,0
315690,Sacramento,2008,11,2008-11-01,0
315690,Sacramento,2008,12,2008-12-01,2
315700,Salinas,2008,1,2008-1-01,0
315700,Salinas,2008,2,2008-2-01,0
315700,Salinas,2008,3,2008-3-01,0
315700,Salinas,2008,4,2008-4-01,2
315700,Salinas,2008,5,2008-5-01,0
315700,Salinas,2008,6,2008-6-01,0
315700,Salinas,2008,7,2008-7-01,0
315700,Salinas,2008,8,2008-8-01,0
315700,Salinas,2008,9,2008-9-01,0
315700,Salinas,2008,10,2008-10-01,0
315700,Salinas,2008,11,2008-11-01,0
315700,Salinas,2008,12,2008-12-01,0
315720,Santa Bárbara,2008,1,2008-1-01,1
315720,Santa Bárbara,2008,2,2008-2-01,0
315720,Santa Bárbara,2008,3,2008-3-01,0
315720,Santa Bárbara,2008,4,2008-4-01,0
315720,Santa Bárbara,2008,5,2008-5-01,0
315720,Santa Bárbara,2008,6,2008-6-01,1
315720,Santa Bárbara,2008,7,2008-7-01,0
315720,Santa Bárbara,2008,8,2008-8-01,1
315720,Santa Bárbara,2008,9,2008-9-01,0
315720,Santa Bárbara,2008,10,2008-10-01,0
315720,Santa Bárbara,2008,11,2008-11-01,0
315720,Santa Bárbara,2008,12,2008-12-01,1
315770,Santa Juliana,2008,1,2008-1-01,0
315770,Santa Juliana,2008,2,2008-2-01,0
315770,Santa Juliana,2008,3,2008-3-01,1
315770,Santa Juliana,2008,4,2008-4-01,0
315770,Santa Juliana,2008,5,2008-5-01,0
315770,Santa Juliana,2008,6,2008-6-01,0
315770,Santa Juliana,2008,7,2008-7-01,0
315770,Santa Juliana,2008,8,2008-8-01,0
315770,Santa Juliana,2008,9,2008-9-01,0
315770,Santa Juliana,2008,10,2008-10-01,0
315770,Santa Juliana,2008,11,2008-11-01,0
315770,Santa Juliana,2008,12,2008-12-01,0
315780,Santa Luzia,2008,1,2008-1-01,4
315780,Santa Luzia,2008,2,2008-2-01,2
315780,Santa Luzia,2008,3,2008-3-01,1
315780,Santa Luzia,2008,4,2008-4-01,0
315780,Santa Luzia,2008,5,2008-5-01,1
315780,Santa Luzia,2008,6,2008-6-01,0
315780,Santa Luzia,2008,7,2008-7-01,1
315780,Santa Luzia,2008,8,2008-8-01,1
315780,Santa Luzia,2008,9,2008-9-01,0
315780,Santa Luzia,2008,10,2008-10-01,2
315780,Santa Luzia,2008,11,2008-11-01,2
315780,Santa Luzia,2008,12,2008-12-01,0
315790,Santa Margarida,2008,1,2008-1-01,0
315790,Santa Margarida,2008,2,2008-2-01,0
315790,Santa Margarida,2008,3,2008-3-01,0
315790,Santa Margarida,2008,4,2008-4-01,0
315790,Santa Margarida,2008,5,2008-5-01,0
315790,Santa Margarida,2008,6,2008-6-01,0
315790,Santa Margarida,2008,7,2008-7-01,0
315790,Santa Margarida,2008,8,2008-8-01,1
315790,Santa Margarida,2008,9,2008-9-01,4
315790,Santa Margarida,2008,10,2008-10-01,14
315790,Santa Margarida,2008,11,2008-11-01,9
315790,Santa Margarida,2008,12,2008-12-01,2
315820,Santa Maria do Suaçuí,2008,1,2008-1-01,3
315820,Santa Maria do Suaçuí,2008,2,2008-2-01,5
315820,Santa Maria do Suaçuí,2008,3,2008-3-01,0
315820,Santa Maria do Suaçuí,2008,4,2008-4-01,0
315820,Santa Maria do Suaçuí,2008,5,2008-5-01,3
315820,Santa Maria do Suaçuí,2008,6,2008-6-01,3
315820,Santa Maria do Suaçuí,2008,7,2008-7-01,3
315820,Santa Maria do Suaçuí,2008,8,2008-8-01,0
315820,Santa Maria do Suaçuí,2008,9,2008-9-01,0
315820,Santa Maria do Suaçuí,2008,10,2008-10-01,0
315820,Santa Maria do Suaçuí,2008,11,2008-11-01,0
315820,Santa Maria do Suaçuí,2008,12,2008-12-01,0
315920,Santa Rita de Caldas,2008,1,2008-1-01,1
315920,Santa Rita de Caldas,2008,2,2008-2-01,0
315920,Santa Rita de Caldas,2008,3,2008-3-01,1
315920,Santa Rita de Caldas,2008,4,2008-4-01,0
315920,Santa Rita de Caldas,2008,5,2008-5-01,0
315920,Santa Rita de Caldas,2008,6,2008-6-01,0
315920,Santa Rita de Caldas,2008,7,2008-7-01,1
315920,Santa Rita de Caldas,2008,8,2008-8-01,0
315920,Santa Rita de Caldas,2008,9,2008-9-01,0
315920,Santa Rita de Caldas,2008,10,2008-10-01,0
315920,Santa Rita de Caldas,2008,11,2008-11-01,0
315920,Santa Rita de Caldas,2008,12,2008-12-01,0
315930,Santa Rita de Jacutinga,2008,1,2008-1-01,2
315930,Santa Rita de Jacutinga,2008,2,2008-2-01,0
315930,Santa Rita de Jacutinga,2008,3,2008-3-01,0
315930,Santa Rita de Jacutinga,2008,4,2008-4-01,0
315930,Santa Rita de Jacutinga,2008,5,2008-5-01,0
315930,Santa Rita de Jacutinga,2008,6,2008-6-01,0
315930,Santa Rita de Jacutinga,2008,7,2008-7-01,0
315930,Santa Rita de Jacutinga,2008,8,2008-8-01,0
315930,Santa Rita de Jacutinga,2008,9,2008-9-01,0
315930,Santa Rita de Jacutinga,2008,10,2008-10-01,0
315930,Santa Rita de Jacutinga,2008,11,2008-11-01,0
315930,Santa Rita de Jacutinga,2008,12,2008-12-01,0
315950,Santa Rita do Itueto,2008,1,2008-1-01,0
315950,Santa Rita do Itueto,2008,2,2008-2-01,0
315950,Santa Rita do Itueto,2008,3,2008-3-01,0
315950,Santa Rita do Itueto,2008,4,2008-4-01,0
315950,Santa Rita do Itueto,2008,5,2008-5-01,0
315950,Santa Rita do Itueto,2008,6,2008-6-01,0
315950,Santa Rita do Itueto,2008,7,2008-7-01,0
315950,Santa Rita do Itueto,2008,8,2008-8-01,0
315950,Santa Rita do Itueto,2008,9,2008-9-01,0
315950,Santa Rita do Itueto,2008,10,2008-10-01,0
315950,Santa Rita do Itueto,2008,11,2008-11-01,1
315950,Santa Rita do Itueto,2008,12,2008-12-01,0
315960,Santa Rita do Sapucaí,2008,1,2008-1-01,2
315960,Santa Rita do Sapucaí,2008,2,2008-2-01,1
315960,Santa Rita do Sapucaí,2008,3,2008-3-01,1
315960,Santa Rita do Sapucaí,2008,4,2008-4-01,1
315960,Santa Rita do Sapucaí,2008,5,2008-5-01,2
315960,Santa Rita do Sapucaí,2008,6,2008-6-01,1
315960,Santa Rita do Sapucaí,2008,7,2008-7-01,1
315960,Santa Rita do Sapucaí,2008,8,2008-8-01,2
315960,Santa Rita do Sapucaí,2008,9,2008-9-01,1
315960,Santa Rita do Sapucaí,2008,10,2008-10-01,4
315960,Santa Rita do Sapucaí,2008,11,2008-11-01,0
315960,Santa Rita do Sapucaí,2008,12,2008-12-01,2
315970,Santa Rosa da Serra,2008,1,2008-1-01,0
315970,Santa Rosa da Serra,2008,2,2008-2-01,0
315970,Santa Rosa da Serra,2008,3,2008-3-01,0
315970,Santa Rosa da Serra,2008,4,2008-4-01,0
315970,Santa Rosa da Serra,2008,5,2008-5-01,0
315970,Santa Rosa da Serra,2008,6,2008-6-01,0
315970,Santa Rosa da Serra,2008,7,2008-7-01,0
315970,Santa Rosa da Serra,2008,8,2008-8-01,0
315970,Santa Rosa da Serra,2008,9,2008-9-01,0
315970,Santa Rosa da Serra,2008,10,2008-10-01,1
315970,Santa Rosa da Serra,2008,11,2008-11-01,0
315970,Santa Rosa da Serra,2008,12,2008-12-01,0
315830,Santana da Vargem,2008,1,2008-1-01,0
315830,Santana da Vargem,2008,2,2008-2-01,0
315830,Santana da Vargem,2008,3,2008-3-01,0
315830,Santana da Vargem,2008,4,2008-4-01,0
315830,Santana da Vargem,2008,5,2008-5-01,0
315830,Santana da Vargem,2008,6,2008-6-01,0
315830,Santana da Vargem,2008,7,2008-7-01,1
315830,Santana da Vargem,2008,8,2008-8-01,0
315830,Santana da Vargem,2008,9,2008-9-01,0
315830,Santana da Vargem,2008,10,2008-10-01,0
315830,Santana da Vargem,2008,11,2008-11-01,0
315830,Santana da Vargem,2008,12,2008-12-01,0
315895,Santana do Paraíso,2008,1,2008-1-01,0
315895,Santana do Paraíso,2008,2,2008-2-01,0
315895,Santana do Paraíso,2008,3,2008-3-01,0
315895,Santana do Paraíso,2008,4,2008-4-01,1
315895,Santana do Paraíso,2008,5,2008-5-01,0
315895,Santana do Paraíso,2008,6,2008-6-01,0
315895,Santana do Paraíso,2008,7,2008-7-01,0
315895,Santana do Paraíso,2008,8,2008-8-01,3
315895,Santana do Paraíso,2008,9,2008-9-01,0
315895,Santana do Paraíso,2008,10,2008-10-01,0
315895,Santana do Paraíso,2008,11,2008-11-01,1
315895,Santana do Paraíso,2008,12,2008-12-01,0
315900,Santana do Riacho,2008,1,2008-1-01,0
315900,Santana do Riacho,2008,2,2008-2-01,0
315900,Santana do Riacho,2008,3,2008-3-01,1
315900,Santana do Riacho,2008,4,2008-4-01,0
315900,Santana do Riacho,2008,5,2008-5-01,0
315900,Santana do Riacho,2008,6,2008-6-01,0
315900,Santana do Riacho,2008,7,2008-7-01,0
315900,Santana do Riacho,2008,8,2008-8-01,0
315900,Santana do Riacho,2008,9,2008-9-01,0
315900,Santana do Riacho,2008,10,2008-10-01,0
315900,Santana do Riacho,2008,11,2008-11-01,0
315900,Santana do Riacho,2008,12,2008-12-01,0
316030,Santo Antônio do Jacinto,2008,1,2008-1-01,0
316030,Santo Antônio do Jacinto,2008,2,2008-2-01,1
316030,Santo Antônio do Jacinto,2008,3,2008-3-01,0
316030,Santo Antônio do Jacinto,2008,4,2008-4-01,0
316030,Santo Antônio do Jacinto,2008,5,2008-5-01,0
316030,Santo Antônio do Jacinto,2008,6,2008-6-01,0
316030,Santo Antônio do Jacinto,2008,7,2008-7-01,0
316030,Santo Antônio do Jacinto,2008,8,2008-8-01,0
316030,Santo Antônio do Jacinto,2008,9,2008-9-01,0
316030,Santo Antônio do Jacinto,2008,10,2008-10-01,0
316030,Santo Antônio do Jacinto,2008,11,2008-11-01,0
316030,Santo Antônio do Jacinto,2008,12,2008-12-01,0
316040,Santo Antônio do Monte,2008,1,2008-1-01,1
316040,Santo Antônio do Monte,2008,2,2008-2-01,0
316040,Santo Antônio do Monte,2008,3,2008-3-01,1
316040,Santo Antônio do Monte,2008,4,2008-4-01,1
316040,Santo Antônio do Monte,2008,5,2008-5-01,0
316040,Santo Antônio do Monte,2008,6,2008-6-01,0
316040,Santo Antônio do Monte,2008,7,2008-7-01,0
316040,Santo Antônio do Monte,2008,8,2008-8-01,0
316040,Santo Antônio do Monte,2008,9,2008-9-01,0
316040,Santo Antônio do Monte,2008,10,2008-10-01,0
316040,Santo Antônio do Monte,2008,11,2008-11-01,0
316040,Santo Antônio do Monte,2008,12,2008-12-01,0
316045,Santo Antônio do Retiro,2008,1,2008-1-01,0
316045,Santo Antônio do Retiro,2008,2,2008-2-01,0
316045,Santo Antônio do Retiro,2008,3,2008-3-01,0
316045,Santo Antônio do Retiro,2008,4,2008-4-01,0
316045,Santo Antônio do Retiro,2008,5,2008-5-01,0
316045,Santo Antônio do Retiro,2008,6,2008-6-01,1
316045,Santo Antônio do Retiro,2008,7,2008-7-01,0
316045,Santo Antônio do Retiro,2008,8,2008-8-01,0
316045,Santo Antônio do Retiro,2008,9,2008-9-01,0
316045,Santo Antônio do Retiro,2008,10,2008-10-01,0
316045,Santo Antônio do Retiro,2008,11,2008-11-01,0
316045,Santo Antônio do Retiro,2008,12,2008-12-01,0
316070,Santos Dumont,2008,1,2008-1-01,1
316070,Santos Dumont,2008,2,2008-2-01,0
316070,Santos Dumont,2008,3,2008-3-01,0
316070,Santos Dumont,2008,4,2008-4-01,0
316070,Santos Dumont,2008,5,2008-5-01,0
316070,Santos Dumont,2008,6,2008-6-01,0
316070,Santos Dumont,2008,7,2008-7-01,0
316070,Santos Dumont,2008,8,2008-8-01,1
316070,Santos Dumont,2008,9,2008-9-01,0
316070,Santos Dumont,2008,10,2008-10-01,0
316070,Santos Dumont,2008,11,2008-11-01,0
316070,Santos Dumont,2008,12,2008-12-01,2
316095,São Domingos das Dores,2008,1,2008-1-01,0
316095,São Domingos das Dores,2008,2,2008-2-01,0
316095,São Domingos das Dores,2008,3,2008-3-01,0
316095,São Domingos das Dores,2008,4,2008-4-01,0
316095,São Domingos das Dores,2008,5,2008-5-01,0
316095,São Domingos das Dores,2008,6,2008-6-01,1
316095,São Domingos das Dores,2008,7,2008-7-01,0
316095,São Domingos das Dores,2008,8,2008-8-01,0
316095,São Domingos das Dores,2008,9,2008-9-01,0
316095,São Domingos das Dores,2008,10,2008-10-01,0
316095,São Domingos das Dores,2008,11,2008-11-01,0
316095,São Domingos das Dores,2008,12,2008-12-01,0
316100,São Domingos do Prata,2008,1,2008-1-01,0
316100,São Domingos do Prata,2008,2,2008-2-01,0
316100,São Domingos do Prata,2008,3,2008-3-01,1
316100,São Domingos do Prata,2008,4,2008-4-01,0
316100,São Domingos do Prata,2008,5,2008-5-01,0
316100,São Domingos do Prata,2008,6,2008-6-01,0
316100,São Domingos do Prata,2008,7,2008-7-01,0
316100,São Domingos do Prata,2008,8,2008-8-01,0
316100,São Domingos do Prata,2008,9,2008-9-01,0
316100,São Domingos do Prata,2008,10,2008-10-01,0
316100,São Domingos do Prata,2008,11,2008-11-01,0
316100,São Domingos do Prata,2008,12,2008-12-01,0
316105,São Félix de Minas,2008,1,2008-1-01,0
316105,São Félix de Minas,2008,2,2008-2-01,0
316105,São Félix de Minas,2008,3,2008-3-01,0
316105,São Félix de Minas,2008,4,2008-4-01,0
316105,São Félix de Minas,2008,5,2008-5-01,0
316105,São Félix de Minas,2008,6,2008-6-01,0
316105,São Félix de Minas,2008,7,2008-7-01,1
316105,São Félix de Minas,2008,8,2008-8-01,0
316105,São Félix de Minas,2008,9,2008-9-01,0
316105,São Félix de Minas,2008,10,2008-10-01,0
316105,São Félix de Minas,2008,11,2008-11-01,0
316105,São Félix de Minas,2008,12,2008-12-01,0
316110,São Francisco,2008,1,2008-1-01,0
316110,São Francisco,2008,2,2008-2-01,3
316110,São Francisco,2008,3,2008-3-01,1
316110,São Francisco,2008,4,2008-4-01,1
316110,São Francisco,2008,5,2008-5-01,1
316110,São Francisco,2008,6,2008-6-01,0
316110,São Francisco,2008,7,2008-7-01,0
316110,São Francisco,2008,8,2008-8-01,0
316110,São Francisco,2008,9,2008-9-01,5
316110,São Francisco,2008,10,2008-10-01,8
316110,São Francisco,2008,11,2008-11-01,5
316110,São Francisco,2008,12,2008-12-01,4
316120,São Francisco de Paula,2008,1,2008-1-01,1
316120,São Francisco de Paula,2008,2,2008-2-01,0
316120,São Francisco de Paula,2008,3,2008-3-01,0
316120,São Francisco de Paula,2008,4,2008-4-01,0
316120,São Francisco de Paula,2008,5,2008-5-01,0
316120,São Francisco de Paula,2008,6,2008-6-01,0
316120,São Francisco de Paula,2008,7,2008-7-01,0
316120,São Francisco de Paula,2008,8,2008-8-01,0
316120,São Francisco de Paula,2008,9,2008-9-01,0
316120,São Francisco de Paula,2008,10,2008-10-01,0
316120,São Francisco de Paula,2008,11,2008-11-01,0
316120,São Francisco de Paula,2008,12,2008-12-01,0
316130,São Francisco de Sales,2008,1,2008-1-01,0
316130,São Francisco de Sales,2008,2,2008-2-01,1
316130,São Francisco de Sales,2008,3,2008-3-01,1
316130,São Francisco de Sales,2008,4,2008-4-01,1
316130,São Francisco de Sales,2008,5,2008-5-01,0
316130,São Francisco de Sales,2008,6,2008-6-01,1
316130,São Francisco de Sales,2008,7,2008-7-01,0
316130,São Francisco de Sales,2008,8,2008-8-01,0
316130,São Francisco de Sales,2008,9,2008-9-01,0
316130,São Francisco de Sales,2008,10,2008-10-01,0
316130,São Francisco de Sales,2008,11,2008-11-01,0
316130,São Francisco de Sales,2008,12,2008-12-01,0
316160,São Geraldo da Piedade,2008,1,2008-1-01,0
316160,São Geraldo da Piedade,2008,2,2008-2-01,0
316160,São Geraldo da Piedade,2008,3,2008-3-01,0
316160,São Geraldo da Piedade,2008,4,2008-4-01,0
316160,São Geraldo da Piedade,2008,5,2008-5-01,0
316160,São Geraldo da Piedade,2008,6,2008-6-01,0
316160,São Geraldo da Piedade,2008,7,2008-7-01,0
316160,São Geraldo da Piedade,2008,8,2008-8-01,0
316160,São Geraldo da Piedade,2008,9,2008-9-01,0
316160,São Geraldo da Piedade,2008,10,2008-10-01,1
316160,São Geraldo da Piedade,2008,11,2008-11-01,0
316160,São Geraldo da Piedade,2008,12,2008-12-01,0
316170,São Gonçalo do Abaeté,2008,1,2008-1-01,1
316170,São Gonçalo do Abaeté,2008,2,2008-2-01,1
316170,São Gonçalo do Abaeté,2008,3,2008-3-01,0
316170,São Gonçalo do Abaeté,2008,4,2008-4-01,0
316170,São Gonçalo do Abaeté,2008,5,2008-5-01,0
316170,São Gonçalo do Abaeté,2008,6,2008-6-01,0
316170,São Gonçalo do Abaeté,2008,7,2008-7-01,0
316170,São Gonçalo do Abaeté,2008,8,2008-8-01,0
316170,São Gonçalo do Abaeté,2008,9,2008-9-01,0
316170,São Gonçalo do Abaeté,2008,10,2008-10-01,0
316170,São Gonçalo do Abaeté,2008,11,2008-11-01,0
316170,São Gonçalo do Abaeté,2008,12,2008-12-01,0
316180,São Gonçalo do Pará,2008,1,2008-1-01,2
316180,São Gonçalo do Pará,2008,2,2008-2-01,0
316180,São Gonçalo do Pará,2008,3,2008-3-01,1
316180,São Gonçalo do Pará,2008,4,2008-4-01,3
316180,São Gonçalo do Pará,2008,5,2008-5-01,1
316180,São Gonçalo do Pará,2008,6,2008-6-01,1
316180,São Gonçalo do Pará,2008,7,2008-7-01,0
316180,São Gonçalo do Pará,2008,8,2008-8-01,2
316180,São Gonçalo do Pará,2008,9,2008-9-01,1
316180,São Gonçalo do Pará,2008,10,2008-10-01,0
316180,São Gonçalo do Pará,2008,11,2008-11-01,5
316180,São Gonçalo do Pará,2008,12,2008-12-01,3
316190,São Gonçalo do Rio Abaixo,2008,1,2008-1-01,0
316190,São Gonçalo do Rio Abaixo,2008,2,2008-2-01,0
316190,São Gonçalo do Rio Abaixo,2008,3,2008-3-01,1
316190,São Gonçalo do Rio Abaixo,2008,4,2008-4-01,0
316190,São Gonçalo do Rio Abaixo,2008,5,2008-5-01,0
316190,São Gonçalo do Rio Abaixo,2008,6,2008-6-01,0
