codigo_ibge,nome_municipio,ano,mes,data_timeline,valor_esquistossomose
311800,Congonhas,2014,5,2014-5-01,3
311800,Congonhas,2014,6,2014-6-01,1
311800,Congonhas,2014,7,2014-7-01,0
311800,Congonhas,2014,8,2014-8-01,0
311800,Congonhas,2014,9,2014-9-01,0
311800,Congonhas,2014,10,2014-10-01,0
311800,Congonhas,2014,11,2014-11-01,0
311800,Congonhas,2014,12,2014-12-01,1
311860,Contagem,2014,1,2014-1-01,5
311860,Contagem,2014,2,2014-2-01,2
311860,Contagem,2014,3,2014-3-01,1
311860,Contagem,2014,4,2014-4-01,4
311860,Contagem,2014,5,2014-5-01,4
311860,Contagem,2014,6,2014-6-01,5
311860,Contagem,2014,7,2014-7-01,2
311860,Contagem,2014,8,2014-8-01,1
311860,Contagem,2014,9,2014-9-01,3
311860,Contagem,2014,10,2014-10-01,0
311860,Contagem,2014,11,2014-11-01,2
311860,Contagem,2014,12,2014-12-01,3
311920,Coroaci,2014,1,2014-1-01,4
311920,Coroaci,2014,2,2014-2-01,4
311920,Coroaci,2014,3,2014-3-01,1
311920,Coroaci,2014,4,2014-4-01,5
311920,Coroaci,2014,5,2014-5-01,6
311920,Coroaci,2014,6,2014-6-01,3
311920,Coroaci,2014,7,2014-7-01,1
311920,Coroaci,2014,8,2014-8-01,5
311920,Coroaci,2014,9,2014-9-01,1
311920,Coroaci,2014,10,2014-10-01,3
311920,Coroaci,2014,11,2014-11-01,2
311920,Coroaci,2014,12,2014-12-01,2
311940,Coronel Fabriciano,2014,1,2014-1-01,6
311940,Coronel Fabriciano,2014,2,2014-2-01,8
311940,Coronel Fabriciano,2014,3,2014-3-01,9
311940,Coronel Fabriciano,2014,4,2014-4-01,8
311940,Coronel Fabriciano,2014,5,2014-5-01,10
311940,Coronel Fabriciano,2014,6,2014-6-01,5
311940,Coronel Fabriciano,2014,7,2014-7-01,7
311940,Coronel Fabriciano,2014,8,2014-8-01,6
311940,Coronel Fabriciano,2014,9,2014-9-01,9
311940,Coronel Fabriciano,2014,10,2014-10-01,3
311940,Coronel Fabriciano,2014,11,2014-11-01,4
311940,Coronel Fabriciano,2014,12,2014-12-01,6
311950,Coronel Murta,2014,1,2014-1-01,0
311950,Coronel Murta,2014,2,2014-2-01,0
311950,Coronel Murta,2014,3,2014-3-01,0
311950,Coronel Murta,2014,4,2014-4-01,0
311950,Coronel Murta,2014,5,2014-5-01,1
311950,Coronel Murta,2014,6,2014-6-01,0
311950,Coronel Murta,2014,7,2014-7-01,0
311950,Coronel Murta,2014,8,2014-8-01,0
311950,Coronel Murta,2014,9,2014-9-01,0
311950,Coronel Murta,2014,10,2014-10-01,0
311950,Coronel Murta,2014,11,2014-11-01,0
311950,Coronel Murta,2014,12,2014-12-01,0
311970,Coronel Xavier Chaves,2014,1,2014-1-01,0
311970,Coronel Xavier Chaves,2014,2,2014-2-01,0
311970,Coronel Xavier Chaves,2014,3,2014-3-01,0
311970,Coronel Xavier Chaves,2014,4,2014-4-01,0
311970,Coronel Xavier Chaves,2014,5,2014-5-01,0
311970,Coronel Xavier Chaves,2014,6,2014-6-01,0
311970,Coronel Xavier Chaves,2014,7,2014-7-01,0
311970,Coronel Xavier Chaves,2014,8,2014-8-01,0
311970,Coronel Xavier Chaves,2014,9,2014-9-01,0
311970,Coronel Xavier Chaves,2014,10,2014-10-01,0
311970,Coronel Xavier Chaves,2014,11,2014-11-01,0
311970,Coronel Xavier Chaves,2014,12,2014-12-01,1
311980,Córrego Danta,2014,1,2014-1-01,0
311980,Córrego Danta,2014,2,2014-2-01,0
311980,Córrego Danta,2014,3,2014-3-01,0
311980,Córrego Danta,2014,4,2014-4-01,0
311980,Córrego Danta,2014,5,2014-5-01,0
311980,Córrego Danta,2014,6,2014-6-01,0
311980,Córrego Danta,2014,7,2014-7-01,0
311980,Córrego Danta,2014,8,2014-8-01,1
311980,Córrego Danta,2014,9,2014-9-01,0
311980,Córrego Danta,2014,10,2014-10-01,0
311980,Córrego Danta,2014,11,2014-11-01,0
311980,Córrego Danta,2014,12,2014-12-01,0
312000,Córrego Novo,2014,1,2014-1-01,0
312000,Córrego Novo,2014,2,2014-2-01,0
312000,Córrego Novo,2014,3,2014-3-01,0
312000,Córrego Novo,2014,4,2014-4-01,0
312000,Córrego Novo,2014,5,2014-5-01,2
312000,Córrego Novo,2014,6,2014-6-01,0
312000,Córrego Novo,2014,7,2014-7-01,0
312000,Córrego Novo,2014,8,2014-8-01,1
312000,Córrego Novo,2014,9,2014-9-01,0
312000,Córrego Novo,2014,10,2014-10-01,1
312000,Córrego Novo,2014,11,2014-11-01,0
312000,Córrego Novo,2014,12,2014-12-01,0
312015,Crisólita,2014,1,2014-1-01,0
312015,Crisólita,2014,2,2014-2-01,1
312015,Crisólita,2014,3,2014-3-01,1
312015,Crisólita,2014,4,2014-4-01,0
312015,Crisólita,2014,5,2014-5-01,0
312015,Crisólita,2014,6,2014-6-01,0
312015,Crisólita,2014,7,2014-7-01,0
312015,Crisólita,2014,8,2014-8-01,0
312015,Crisólita,2014,9,2014-9-01,1
312015,Crisólita,2014,10,2014-10-01,1
312015,Crisólita,2014,11,2014-11-01,2
312015,Crisólita,2014,12,2014-12-01,1
312060,Crucilândia,2014,1,2014-1-01,0
312060,Crucilândia,2014,2,2014-2-01,0
312060,Crucilândia,2014,3,2014-3-01,0
312060,Crucilândia,2014,4,2014-4-01,0
312060,Crucilândia,2014,5,2014-5-01,1
312060,Crucilândia,2014,6,2014-6-01,0
312060,Crucilândia,2014,7,2014-7-01,0
312060,Crucilândia,2014,8,2014-8-01,0
312060,Crucilândia,2014,9,2014-9-01,0
312060,Crucilândia,2014,10,2014-10-01,0
312060,Crucilândia,2014,11,2014-11-01,0
312060,Crucilândia,2014,12,2014-12-01,0
312160,Diamantina,2014,1,2014-1-01,0
312160,Diamantina,2014,2,2014-2-01,0
312160,Diamantina,2014,3,2014-3-01,0
312160,Diamantina,2014,4,2014-4-01,0
312160,Diamantina,2014,5,2014-5-01,0
312160,Diamantina,2014,6,2014-6-01,0
312160,Diamantina,2014,7,2014-7-01,0
312160,Diamantina,2014,8,2014-8-01,1
312160,Diamantina,2014,9,2014-9-01,0
312160,Diamantina,2014,10,2014-10-01,0
312160,Diamantina,2014,11,2014-11-01,0
312160,Diamantina,2014,12,2014-12-01,0
312170,Diogo de Vasconcelos,2014,1,2014-1-01,1
312170,Diogo de Vasconcelos,2014,2,2014-2-01,0
312170,Diogo de Vasconcelos,2014,3,2014-3-01,0
312170,Diogo de Vasconcelos,2014,4,2014-4-01,0
312170,Diogo de Vasconcelos,2014,5,2014-5-01,0
312170,Diogo de Vasconcelos,2014,6,2014-6-01,0
312170,Diogo de Vasconcelos,2014,7,2014-7-01,0
312170,Diogo de Vasconcelos,2014,8,2014-8-01,0
312170,Diogo de Vasconcelos,2014,9,2014-9-01,0
312170,Diogo de Vasconcelos,2014,10,2014-10-01,0
312170,Diogo de Vasconcelos,2014,11,2014-11-01,0
312170,Diogo de Vasconcelos,2014,12,2014-12-01,0
312180,Dionísio,2014,1,2014-1-01,4
312180,Dionísio,2014,2,2014-2-01,1
312180,Dionísio,2014,3,2014-3-01,0
312180,Dionísio,2014,4,2014-4-01,0
312180,Dionísio,2014,5,2014-5-01,0
312180,Dionísio,2014,6,2014-6-01,0
312180,Dionísio,2014,7,2014-7-01,0
312180,Dionísio,2014,8,2014-8-01,1
312180,Dionísio,2014,9,2014-9-01,0
312180,Dionísio,2014,10,2014-10-01,0
312180,Dionísio,2014,11,2014-11-01,0
312180,Dionísio,2014,12,2014-12-01,0
312190,Divinésia,2014,1,2014-1-01,0
312190,Divinésia,2014,2,2014-2-01,1
312190,Divinésia,2014,3,2014-3-01,0
312190,Divinésia,2014,4,2014-4-01,0
312190,Divinésia,2014,5,2014-5-01,0
312190,Divinésia,2014,6,2014-6-01,0
312190,Divinésia,2014,7,2014-7-01,0
312190,Divinésia,2014,8,2014-8-01,0
312190,Divinésia,2014,9,2014-9-01,0
312190,Divinésia,2014,10,2014-10-01,0
312190,Divinésia,2014,11,2014-11-01,0
312190,Divinésia,2014,12,2014-12-01,1
312250,Dom Cavati,2014,1,2014-1-01,5
312250,Dom Cavati,2014,2,2014-2-01,11
312250,Dom Cavati,2014,3,2014-3-01,3
312250,Dom Cavati,2014,4,2014-4-01,2
312250,Dom Cavati,2014,5,2014-5-01,7
312250,Dom Cavati,2014,6,2014-6-01,4
312250,Dom Cavati,2014,7,2014-7-01,3
312250,Dom Cavati,2014,8,2014-8-01,2
312250,Dom Cavati,2014,9,2014-9-01,3
312250,Dom Cavati,2014,10,2014-10-01,5
312250,Dom Cavati,2014,11,2014-11-01,4
312250,Dom Cavati,2014,12,2014-12-01,5
312270,Dom Silvério,2014,1,2014-1-01,0
312270,Dom Silvério,2014,2,2014-2-01,0
312270,Dom Silvério,2014,3,2014-3-01,1
312270,Dom Silvério,2014,4,2014-4-01,0
312270,Dom Silvério,2014,5,2014-5-01,4
312270,Dom Silvério,2014,6,2014-6-01,6
312270,Dom Silvério,2014,7,2014-7-01,3
312270,Dom Silvério,2014,8,2014-8-01,8
312270,Dom Silvério,2014,9,2014-9-01,5
312270,Dom Silvério,2014,10,2014-10-01,5
312270,Dom Silvério,2014,11,2014-11-01,8
312270,Dom Silvério,2014,12,2014-12-01,7
312410,Esmeraldas,2014,1,2014-1-01,0
312410,Esmeraldas,2014,2,2014-2-01,0
312410,Esmeraldas,2014,3,2014-3-01,0
312410,Esmeraldas,2014,4,2014-4-01,0
312410,Esmeraldas,2014,5,2014-5-01,0
312410,Esmeraldas,2014,6,2014-6-01,0
312410,Esmeraldas,2014,7,2014-7-01,0
312410,Esmeraldas,2014,8,2014-8-01,0
312410,Esmeraldas,2014,9,2014-9-01,0
312410,Esmeraldas,2014,10,2014-10-01,1
312410,Esmeraldas,2014,11,2014-11-01,0
312410,Esmeraldas,2014,12,2014-12-01,0
312470,Estrela do Indaiá,2014,1,2014-1-01,0
312470,Estrela do Indaiá,2014,2,2014-2-01,0
312470,Estrela do Indaiá,2014,3,2014-3-01,0
312470,Estrela do Indaiá,2014,4,2014-4-01,0
312470,Estrela do Indaiá,2014,5,2014-5-01,0
312470,Estrela do Indaiá,2014,6,2014-6-01,0
312470,Estrela do Indaiá,2014,7,2014-7-01,0
312470,Estrela do Indaiá,2014,8,2014-8-01,0
312470,Estrela do Indaiá,2014,9,2014-9-01,0
312470,Estrela do Indaiá,2014,10,2014-10-01,0
312470,Estrela do Indaiá,2014,11,2014-11-01,0
312470,Estrela do Indaiá,2014,12,2014-12-01,1
312650,Francisco Badaró,2014,1,2014-1-01,0
312650,Francisco Badaró,2014,2,2014-2-01,0
312650,Francisco Badaró,2014,3,2014-3-01,0
312650,Francisco Badaró,2014,4,2014-4-01,0
312650,Francisco Badaró,2014,5,2014-5-01,0
312650,Francisco Badaró,2014,6,2014-6-01,1
312650,Francisco Badaró,2014,7,2014-7-01,0
312650,Francisco Badaró,2014,8,2014-8-01,0
312650,Francisco Badaró,2014,9,2014-9-01,1
312650,Francisco Badaró,2014,10,2014-10-01,0
312650,Francisco Badaró,2014,11,2014-11-01,0
312650,Francisco Badaró,2014,12,2014-12-01,0
312930,Iapu,2014,1,2014-1-01,0
312930,Iapu,2014,2,2014-2-01,0
312930,Iapu,2014,3,2014-3-01,1
312930,Iapu,2014,4,2014-4-01,1
312930,Iapu,2014,5,2014-5-01,0
312930,Iapu,2014,6,2014-6-01,2
312930,Iapu,2014,7,2014-7-01,0
312930,Iapu,2014,8,2014-8-01,4
312930,Iapu,2014,9,2014-9-01,22
312930,Iapu,2014,10,2014-10-01,8
312930,Iapu,2014,11,2014-11-01,1
312930,Iapu,2014,12,2014-12-01,0
312960,Ibiaí,2014,1,2014-1-01,0
312960,Ibiaí,2014,2,2014-2-01,0
312960,Ibiaí,2014,3,2014-3-01,0
312960,Ibiaí,2014,4,2014-4-01,0
312960,Ibiaí,2014,5,2014-5-01,0
312960,Ibiaí,2014,6,2014-6-01,0
312960,Ibiaí,2014,7,2014-7-01,0
312960,Ibiaí,2014,8,2014-8-01,0
312960,Ibiaí,2014,9,2014-9-01,1
312960,Ibiaí,2014,10,2014-10-01,0
312960,Ibiaí,2014,11,2014-11-01,0
312960,Ibiaí,2014,12,2014-12-01,0
312980,Ibirité,2014,1,2014-1-01,0
312980,Ibirité,2014,2,2014-2-01,2
312980,Ibirité,2014,3,2014-3-01,0
312980,Ibirité,2014,4,2014-4-01,0
312980,Ibirité,2014,5,2014-5-01,0
312980,Ibirité,2014,6,2014-6-01,0
312980,Ibirité,2014,7,2014-7-01,0
312980,Ibirité,2014,8,2014-8-01,0
312980,Ibirité,2014,9,2014-9-01,5
312980,Ibirité,2014,10,2014-10-01,0
312980,Ibirité,2014,11,2014-11-01,0
312980,Ibirité,2014,12,2014-12-01,0
313005,Icaraí de Minas,2014,1,2014-1-01,0
313005,Icaraí de Minas,2014,2,2014-2-01,0
313005,Icaraí de Minas,2014,3,2014-3-01,0
313005,Icaraí de Minas,2014,4,2014-4-01,0
313005,Icaraí de Minas,2014,5,2014-5-01,0
313005,Icaraí de Minas,2014,6,2014-6-01,0
313005,Icaraí de Minas,2014,7,2014-7-01,0
313005,Icaraí de Minas,2014,8,2014-8-01,0
313005,Icaraí de Minas,2014,9,2014-9-01,0
313005,Icaraí de Minas,2014,10,2014-10-01,0
313005,Icaraí de Minas,2014,11,2014-11-01,0
313005,Icaraí de Minas,2014,12,2014-12-01,1
313055,Imbé de Minas,2014,1,2014-1-01,0
313055,Imbé de Minas,2014,2,2014-2-01,0
313055,Imbé de Minas,2014,3,2014-3-01,0
313055,Imbé de Minas,2014,4,2014-4-01,1
313055,Imbé de Minas,2014,5,2014-5-01,4
313055,Imbé de Minas,2014,6,2014-6-01,0
313055,Imbé de Minas,2014,7,2014-7-01,1
313055,Imbé de Minas,2014,8,2014-8-01,0
313055,Imbé de Minas,2014,9,2014-9-01,0
313055,Imbé de Minas,2014,10,2014-10-01,1
313055,Imbé de Minas,2014,11,2014-11-01,1
313055,Imbé de Minas,2014,12,2014-12-01,1
313090,Inhapim,2014,1,2014-1-01,40
313090,Inhapim,2014,2,2014-2-01,17
313090,Inhapim,2014,3,2014-3-01,49
313090,Inhapim,2014,4,2014-4-01,17
313090,Inhapim,2014,5,2014-5-01,28
313090,Inhapim,2014,6,2014-6-01,27
313090,Inhapim,2014,7,2014-7-01,32
313090,Inhapim,2014,8,2014-8-01,24
313090,Inhapim,2014,9,2014-9-01,26
313090,Inhapim,2014,10,2014-10-01,28
313090,Inhapim,2014,11,2014-11-01,25
313090,Inhapim,2014,12,2014-12-01,36
313115,Ipaba,2014,1,2014-1-01,6
313115,Ipaba,2014,2,2014-2-01,2
313115,Ipaba,2014,3,2014-3-01,1
313115,Ipaba,2014,4,2014-4-01,2
313115,Ipaba,2014,5,2014-5-01,3
313115,Ipaba,2014,6,2014-6-01,4
313115,Ipaba,2014,7,2014-7-01,0
313115,Ipaba,2014,8,2014-8-01,2
313115,Ipaba,2014,9,2014-9-01,5
313115,Ipaba,2014,10,2014-10-01,2
313115,Ipaba,2014,11,2014-11-01,0
313115,Ipaba,2014,12,2014-12-01,2
313130,Ipatinga,2014,1,2014-1-01,4
313130,Ipatinga,2014,2,2014-2-01,8
313130,Ipatinga,2014,3,2014-3-01,7
313130,Ipatinga,2014,4,2014-4-01,6
313130,Ipatinga,2014,5,2014-5-01,4
313130,Ipatinga,2014,6,2014-6-01,3
313130,Ipatinga,2014,7,2014-7-01,10
313130,Ipatinga,2014,8,2014-8-01,12
313130,Ipatinga,2014,9,2014-9-01,12
313130,Ipatinga,2014,10,2014-10-01,12
313130,Ipatinga,2014,11,2014-11-01,18
313130,Ipatinga,2014,12,2014-12-01,11
313170,Itabira,2014,1,2014-1-01,0
313170,Itabira,2014,2,2014-2-01,0
313170,Itabira,2014,3,2014-3-01,0
313170,Itabira,2014,4,2014-4-01,0
313170,Itabira,2014,5,2014-5-01,0
313170,Itabira,2014,6,2014-6-01,0
313170,Itabira,2014,7,2014-7-01,0
313170,Itabira,2014,8,2014-8-01,0
313170,Itabira,2014,9,2014-9-01,0
313170,Itabira,2014,10,2014-10-01,0
313170,Itabira,2014,11,2014-11-01,0
313170,Itabira,2014,12,2014-12-01,1
313240,Itajubá,2014,1,2014-1-01,0
313240,Itajubá,2014,2,2014-2-01,0
313240,Itajubá,2014,3,2014-3-01,0
313240,Itajubá,2014,4,2014-4-01,1
313240,Itajubá,2014,5,2014-5-01,0
313240,Itajubá,2014,6,2014-6-01,0
313240,Itajubá,2014,7,2014-7-01,0
313240,Itajubá,2014,8,2014-8-01,0
313240,Itajubá,2014,9,2014-9-01,0
313240,Itajubá,2014,10,2014-10-01,0
313240,Itajubá,2014,11,2014-11-01,0
313240,Itajubá,2014,12,2014-12-01,0
313320,Itanhomi,2014,1,2014-1-01,0
313320,Itanhomi,2014,2,2014-2-01,0
313320,Itanhomi,2014,3,2014-3-01,0
313320,Itanhomi,2014,4,2014-4-01,0
313320,Itanhomi,2014,5,2014-5-01,1
313320,Itanhomi,2014,6,2014-6-01,0
313320,Itanhomi,2014,7,2014-7-01,0
313320,Itanhomi,2014,8,2014-8-01,0
313320,Itanhomi,2014,9,2014-9-01,0
313320,Itanhomi,2014,10,2014-10-01,0
313320,Itanhomi,2014,11,2014-11-01,0
313320,Itanhomi,2014,12,2014-12-01,0
313370,Itatiaiuçu,2014,1,2014-1-01,0
313370,Itatiaiuçu,2014,2,2014-2-01,0
313370,Itatiaiuçu,2014,3,2014-3-01,0
313370,Itatiaiuçu,2014,4,2014-4-01,0
313370,Itatiaiuçu,2014,5,2014-5-01,0
313370,Itatiaiuçu,2014,6,2014-6-01,1
313370,Itatiaiuçu,2014,7,2014-7-01,0
313370,Itatiaiuçu,2014,8,2014-8-01,1
313370,Itatiaiuçu,2014,9,2014-9-01,1
313370,Itatiaiuçu,2014,10,2014-10-01,1
313370,Itatiaiuçu,2014,11,2014-11-01,0
313370,Itatiaiuçu,2014,12,2014-12-01,0
313380,Itaúna,2014,1,2014-1-01,0
313380,Itaúna,2014,2,2014-2-01,2
313380,Itaúna,2014,3,2014-3-01,0
313380,Itaúna,2014,4,2014-4-01,2
313380,Itaúna,2014,5,2014-5-01,8
313380,Itaúna,2014,6,2014-6-01,3
313380,Itaúna,2014,7,2014-7-01,0
313380,Itaúna,2014,8,2014-8-01,1
313380,Itaúna,2014,9,2014-9-01,1
313380,Itaúna,2014,10,2014-10-01,1
313380,Itaúna,2014,11,2014-11-01,1
313380,Itaúna,2014,12,2014-12-01,1
313420,Ituiutaba,2014,1,2014-1-01,0
313420,Ituiutaba,2014,2,2014-2-01,0
313420,Ituiutaba,2014,3,2014-3-01,0
313420,Ituiutaba,2014,4,2014-4-01,0
313420,Ituiutaba,2014,5,2014-5-01,0
313420,Ituiutaba,2014,6,2014-6-01,0
313420,Ituiutaba,2014,7,2014-7-01,0
313420,Ituiutaba,2014,8,2014-8-01,0
313420,Ituiutaba,2014,9,2014-9-01,0
313420,Ituiutaba,2014,10,2014-10-01,0
313420,Ituiutaba,2014,11,2014-11-01,0
313420,Ituiutaba,2014,12,2014-12-01,1
313460,Jaboticatubas,2014,1,2014-1-01,3
313460,Jaboticatubas,2014,2,2014-2-01,2
313460,Jaboticatubas,2014,3,2014-3-01,4
313460,Jaboticatubas,2014,4,2014-4-01,2
313460,Jaboticatubas,2014,5,2014-5-01,1
313460,Jaboticatubas,2014,6,2014-6-01,1
313460,Jaboticatubas,2014,7,2014-7-01,0
313460,Jaboticatubas,2014,8,2014-8-01,2
313460,Jaboticatubas,2014,9,2014-9-01,0
313460,Jaboticatubas,2014,10,2014-10-01,5
313460,Jaboticatubas,2014,11,2014-11-01,0
313460,Jaboticatubas,2014,12,2014-12-01,1
313500,Jaguaraçu,2014,1,2014-1-01,0
313500,Jaguaraçu,2014,2,2014-2-01,0
313500,Jaguaraçu,2014,3,2014-3-01,0
313500,Jaguaraçu,2014,4,2014-4-01,1
313500,Jaguaraçu,2014,5,2014-5-01,0
313500,Jaguaraçu,2014,6,2014-6-01,0
313500,Jaguaraçu,2014,7,2014-7-01,0
313500,Jaguaraçu,2014,8,2014-8-01,0
313500,Jaguaraçu,2014,9,2014-9-01,0
313500,Jaguaraçu,2014,10,2014-10-01,0
313500,Jaguaraçu,2014,11,2014-11-01,0
313500,Jaguaraçu,2014,12,2014-12-01,0
313530,Japaraíba,2014,1,2014-1-01,0
313530,Japaraíba,2014,2,2014-2-01,0
313530,Japaraíba,2014,3,2014-3-01,0
313530,Japaraíba,2014,4,2014-4-01,0
313530,Japaraíba,2014,5,2014-5-01,0
313530,Japaraíba,2014,6,2014-6-01,0
313530,Japaraíba,2014,7,2014-7-01,0
313530,Japaraíba,2014,8,2014-8-01,0
313530,Japaraíba,2014,9,2014-9-01,0
313530,Japaraíba,2014,10,2014-10-01,0
313530,Japaraíba,2014,11,2014-11-01,1
313530,Japaraíba,2014,12,2014-12-01,0
313540,Jeceaba,2014,1,2014-1-01,1
313540,Jeceaba,2014,2,2014-2-01,0
313540,Jeceaba,2014,3,2014-3-01,0
313540,Jeceaba,2014,4,2014-4-01,0
313540,Jeceaba,2014,5,2014-5-01,0
313540,Jeceaba,2014,6,2014-6-01,0
313540,Jeceaba,2014,7,2014-7-01,0
313540,Jeceaba,2014,8,2014-8-01,0
313540,Jeceaba,2014,9,2014-9-01,0
313540,Jeceaba,2014,10,2014-10-01,0
313540,Jeceaba,2014,11,2014-11-01,0
313540,Jeceaba,2014,12,2014-12-01,0
313545,Jenipapo de Minas,2014,1,2014-1-01,0
313545,Jenipapo de Minas,2014,2,2014-2-01,0
313545,Jenipapo de Minas,2014,3,2014-3-01,0
313545,Jenipapo de Minas,2014,4,2014-4-01,0
313545,Jenipapo de Minas,2014,5,2014-5-01,0
313545,Jenipapo de Minas,2014,6,2014-6-01,0
313545,Jenipapo de Minas,2014,7,2014-7-01,0
313545,Jenipapo de Minas,2014,8,2014-8-01,0
313545,Jenipapo de Minas,2014,9,2014-9-01,0
313545,Jenipapo de Minas,2014,10,2014-10-01,1
313545,Jenipapo de Minas,2014,11,2014-11-01,0
313545,Jenipapo de Minas,2014,12,2014-12-01,0
313550,Jequeri,2014,1,2014-1-01,6
313550,Jequeri,2014,2,2014-2-01,0
313550,Jequeri,2014,3,2014-3-01,2
313550,Jequeri,2014,4,2014-4-01,1
313550,Jequeri,2014,5,2014-5-01,0
313550,Jequeri,2014,6,2014-6-01,0
313550,Jequeri,2014,7,2014-7-01,0
313550,Jequeri,2014,8,2014-8-01,1
313550,Jequeri,2014,9,2014-9-01,2
313550,Jequeri,2014,10,2014-10-01,0
313550,Jequeri,2014,11,2014-11-01,3
313550,Jequeri,2014,12,2014-12-01,2
313610,Joanésia,2014,1,2014-1-01,9
313610,Joanésia,2014,2,2014-2-01,11
313610,Joanésia,2014,3,2014-3-01,2
313610,Joanésia,2014,4,2014-4-01,2
313610,Joanésia,2014,5,2014-5-01,3
313610,Joanésia,2014,6,2014-6-01,1
313610,Joanésia,2014,7,2014-7-01,5
313610,Joanésia,2014,8,2014-8-01,5
313610,Joanésia,2014,9,2014-9-01,3
313610,Joanésia,2014,10,2014-10-01,6
313610,Joanésia,2014,11,2014-11-01,2
313610,Joanésia,2014,12,2014-12-01,0
313665,Juatuba,2014,1,2014-1-01,0
313665,Juatuba,2014,2,2014-2-01,1
313665,Juatuba,2014,3,2014-3-01,0
313665,Juatuba,2014,4,2014-4-01,0
313665,Juatuba,2014,5,2014-5-01,0
313665,Juatuba,2014,6,2014-6-01,0
313665,Juatuba,2014,7,2014-7-01,0
313665,Juatuba,2014,8,2014-8-01,0
313665,Juatuba,2014,9,2014-9-01,0
313665,Juatuba,2014,10,2014-10-01,0
313665,Juatuba,2014,11,2014-11-01,0
313665,Juatuba,2014,12,2014-12-01,0
313670,Juiz de Fora,2014,1,2014-1-01,0
313670,Juiz de Fora,2014,2,2014-2-01,0
313670,Juiz de Fora,2014,3,2014-3-01,0
313670,Juiz de Fora,2014,4,2014-4-01,0
313670,Juiz de Fora,2014,5,2014-5-01,0
313670,Juiz de Fora,2014,6,2014-6-01,0
313670,Juiz de Fora,2014,7,2014-7-01,0
313670,Juiz de Fora,2014,8,2014-8-01,0
313670,Juiz de Fora,2014,9,2014-9-01,1
313670,Juiz de Fora,2014,10,2014-10-01,1
313670,Juiz de Fora,2014,11,2014-11-01,0
313670,Juiz de Fora,2014,12,2014-12-01,1
313695,Juvenília,2014,1,2014-1-01,1
313695,Juvenília,2014,2,2014-2-01,0
313695,Juvenília,2014,3,2014-3-01,0
313695,Juvenília,2014,4,2014-4-01,1
313695,Juvenília,2014,5,2014-5-01,0
313695,Juvenília,2014,6,2014-6-01,1
313695,Juvenília,2014,7,2014-7-01,0
313695,Juvenília,2014,8,2014-8-01,0
313695,Juvenília,2014,9,2014-9-01,0
313695,Juvenília,2014,10,2014-10-01,0
313695,Juvenília,2014,11,2014-11-01,1
313695,Juvenília,2014,12,2014-12-01,0
313900,Machado,2014,1,2014-1-01,0
313900,Machado,2014,2,2014-2-01,0
313900,Machado,2014,3,2014-3-01,0
313900,Machado,2014,4,2014-4-01,0
313900,Machado,2014,5,2014-5-01,0
313900,Machado,2014,6,2014-6-01,0
313900,Machado,2014,7,2014-7-01,0
313900,Machado,2014,8,2014-8-01,0
313900,Machado,2014,9,2014-9-01,0
313900,Machado,2014,10,2014-10-01,0
313900,Machado,2014,11,2014-11-01,1
313900,Machado,2014,12,2014-12-01,0
313920,Malacacheta,2014,1,2014-1-01,0
313920,Malacacheta,2014,2,2014-2-01,0
313920,Malacacheta,2014,3,2014-3-01,0
313920,Malacacheta,2014,4,2014-4-01,0
313920,Malacacheta,2014,5,2014-5-01,0
313920,Malacacheta,2014,6,2014-6-01,0
313920,Malacacheta,2014,7,2014-7-01,0
313920,Malacacheta,2014,8,2014-8-01,0
313920,Malacacheta,2014,9,2014-9-01,0
313920,Malacacheta,2014,10,2014-10-01,1
313920,Malacacheta,2014,11,2014-11-01,0
313920,Malacacheta,2014,12,2014-12-01,0
313930,Manga,2014,1,2014-1-01,0
313930,Manga,2014,2,2014-2-01,0
313930,Manga,2014,3,2014-3-01,0
313930,Manga,2014,4,2014-4-01,1
313930,Manga,2014,5,2014-5-01,0
313930,Manga,2014,6,2014-6-01,0
313930,Manga,2014,7,2014-7-01,0
313930,Manga,2014,8,2014-8-01,1
313930,Manga,2014,9,2014-9-01,0
313930,Manga,2014,10,2014-10-01,0
313930,Manga,2014,11,2014-11-01,0
313930,Manga,2014,12,2014-12-01,0
314020,Maripá de Minas,2014,1,2014-1-01,0
314020,Maripá de Minas,2014,2,2014-2-01,0
314020,Maripá de Minas,2014,3,2014-3-01,0
314020,Maripá de Minas,2014,4,2014-4-01,1
314020,Maripá de Minas,2014,5,2014-5-01,0
314020,Maripá de Minas,2014,6,2014-6-01,0
314020,Maripá de Minas,2014,7,2014-7-01,0
314020,Maripá de Minas,2014,8,2014-8-01,0
314020,Maripá de Minas,2014,9,2014-9-01,0
314020,Maripá de Minas,2014,10,2014-10-01,0
314020,Maripá de Minas,2014,11,2014-11-01,0
314020,Maripá de Minas,2014,12,2014-12-01,0
314070,Mateus Leme,2014,1,2014-1-01,0
314070,Mateus Leme,2014,2,2014-2-01,0
314070,Mateus Leme,2014,3,2014-3-01,0
314070,Mateus Leme,2014,4,2014-4-01,0
314070,Mateus Leme,2014,5,2014-5-01,0
314070,Mateus Leme,2014,6,2014-6-01,0
314070,Mateus Leme,2014,7,2014-7-01,0
314070,Mateus Leme,2014,8,2014-8-01,0
314070,Mateus Leme,2014,9,2014-9-01,0
314070,Mateus Leme,2014,10,2014-10-01,0
