codigo_ibge,nome_municipio,ano,mes,data_timeline,valor_doencas_exantematicas_sarampo_e_rubeola
313620,João Monlevade,2010,7,2010-7-01,0
313620,João Monlevade,2010,8,2010-8-01,0
313620,João Monlevade,2010,9,2010-9-01,0
313620,João Monlevade,2010,10,2010-10-01,1
313620,João Monlevade,2010,11,2010-11-01,0
313620,João Monlevade,2010,12,2010-12-01,0
313630,João Pinheiro,2010,1,2010-1-01,1
313630,João Pinheiro,2010,2,2010-2-01,0
313630,João Pinheiro,2010,3,2010-3-01,0
313630,João Pinheiro,2010,4,2010-4-01,1
313630,João Pinheiro,2010,5,2010-5-01,0
313630,João Pinheiro,2010,6,2010-6-01,0
313630,João Pinheiro,2010,7,2010-7-01,0
313630,João Pinheiro,2010,8,2010-8-01,0
313630,João Pinheiro,2010,9,2010-9-01,0
313630,João Pinheiro,2010,10,2010-10-01,0
313630,João Pinheiro,2010,11,2010-11-01,0
313630,João Pinheiro,2010,12,2010-12-01,0
313670,Juiz de Fora,2010,1,2010-1-01,0
313670,Juiz de Fora,2010,2,2010-2-01,3
313670,Juiz de Fora,2010,3,2010-3-01,5
313670,Juiz de Fora,2010,4,2010-4-01,0
313670,Juiz de Fora,2010,5,2010-5-01,1
313670,Juiz de Fora,2010,6,2010-6-01,1
313670,Juiz de Fora,2010,7,2010-7-01,0
313670,Juiz de Fora,2010,8,2010-8-01,0
313670,Juiz de Fora,2010,9,2010-9-01,0
313670,Juiz de Fora,2010,10,2010-10-01,0
313670,Juiz de Fora,2010,11,2010-11-01,2
313670,Juiz de Fora,2010,12,2010-12-01,0
313710,Lagamar,2010,1,2010-1-01,0
313710,Lagamar,2010,2,2010-2-01,0
313710,Lagamar,2010,3,2010-3-01,1
313710,Lagamar,2010,4,2010-4-01,0
313710,Lagamar,2010,5,2010-5-01,0
313710,Lagamar,2010,6,2010-6-01,0
313710,Lagamar,2010,7,2010-7-01,0
313710,Lagamar,2010,8,2010-8-01,0
313710,Lagamar,2010,9,2010-9-01,0
313710,Lagamar,2010,10,2010-10-01,0
313710,Lagamar,2010,11,2010-11-01,0
313710,Lagamar,2010,12,2010-12-01,0
313740,Lagoa Dourada,2010,1,2010-1-01,0
313740,Lagoa Dourada,2010,2,2010-2-01,0
313740,Lagoa Dourada,2010,3,2010-3-01,1
313740,Lagoa Dourada,2010,4,2010-4-01,0
313740,Lagoa Dourada,2010,5,2010-5-01,0
313740,Lagoa Dourada,2010,6,2010-6-01,0
313740,Lagoa Dourada,2010,7,2010-7-01,0
313740,Lagoa Dourada,2010,8,2010-8-01,0
313740,Lagoa Dourada,2010,9,2010-9-01,0
313740,Lagoa Dourada,2010,10,2010-10-01,0
313740,Lagoa Dourada,2010,11,2010-11-01,0
313740,Lagoa Dourada,2010,12,2010-12-01,0
313760,Lagoa Santa,2010,1,2010-1-01,0
313760,Lagoa Santa,2010,2,2010-2-01,0
313760,Lagoa Santa,2010,3,2010-3-01,0
313760,Lagoa Santa,2010,4,2010-4-01,0
313760,Lagoa Santa,2010,5,2010-5-01,0
313760,Lagoa Santa,2010,6,2010-6-01,0
313760,Lagoa Santa,2010,7,2010-7-01,0
313760,Lagoa Santa,2010,8,2010-8-01,0
313760,Lagoa Santa,2010,9,2010-9-01,0
313760,Lagoa Santa,2010,10,2010-10-01,0
313760,Lagoa Santa,2010,11,2010-11-01,0
313760,Lagoa Santa,2010,12,2010-12-01,1
313770,Lajinha,2010,1,2010-1-01,0
313770,Lajinha,2010,2,2010-2-01,0
313770,Lajinha,2010,3,2010-3-01,0
313770,Lajinha,2010,4,2010-4-01,0
313770,Lajinha,2010,5,2010-5-01,0
313770,Lajinha,2010,6,2010-6-01,0
313770,Lajinha,2010,7,2010-7-01,0
313770,Lajinha,2010,8,2010-8-01,0
313770,Lajinha,2010,9,2010-9-01,0
313770,Lajinha,2010,10,2010-10-01,0
313770,Lajinha,2010,11,2010-11-01,3
313770,Lajinha,2010,12,2010-12-01,0
313780,Lambari,2010,1,2010-1-01,0
313780,Lambari,2010,2,2010-2-01,0
313780,Lambari,2010,3,2010-3-01,0
313780,Lambari,2010,4,2010-4-01,0
313780,Lambari,2010,5,2010-5-01,1
313780,Lambari,2010,6,2010-6-01,0
313780,Lambari,2010,7,2010-7-01,0
313780,Lambari,2010,8,2010-8-01,0
313780,Lambari,2010,9,2010-9-01,0
313780,Lambari,2010,10,2010-10-01,0
313780,Lambari,2010,11,2010-11-01,0
313780,Lambari,2010,12,2010-12-01,0
313810,Lassance,2010,1,2010-1-01,0
313810,Lassance,2010,2,2010-2-01,0
313810,Lassance,2010,3,2010-3-01,2
313810,Lassance,2010,4,2010-4-01,1
313810,Lassance,2010,5,2010-5-01,1
313810,Lassance,2010,6,2010-6-01,0
313810,Lassance,2010,7,2010-7-01,0
313810,Lassance,2010,8,2010-8-01,0
313810,Lassance,2010,9,2010-9-01,0
313810,Lassance,2010,10,2010-10-01,0
313810,Lassance,2010,11,2010-11-01,0
313810,Lassance,2010,12,2010-12-01,0
313830,Leandro Ferreira,2010,1,2010-1-01,0
313830,Leandro Ferreira,2010,2,2010-2-01,0
313830,Leandro Ferreira,2010,3,2010-3-01,0
313830,Leandro Ferreira,2010,4,2010-4-01,0
313830,Leandro Ferreira,2010,5,2010-5-01,0
313830,Leandro Ferreira,2010,6,2010-6-01,0
313830,Leandro Ferreira,2010,7,2010-7-01,0
313830,Leandro Ferreira,2010,8,2010-8-01,0
313830,Leandro Ferreira,2010,9,2010-9-01,1
313830,Leandro Ferreira,2010,10,2010-10-01,2
313830,Leandro Ferreira,2010,11,2010-11-01,0
313830,Leandro Ferreira,2010,12,2010-12-01,0
313840,Leopoldina,2010,1,2010-1-01,0
313840,Leopoldina,2010,2,2010-2-01,0
313840,Leopoldina,2010,3,2010-3-01,0
313840,Leopoldina,2010,4,2010-4-01,0
313840,Leopoldina,2010,5,2010-5-01,0
313840,Leopoldina,2010,6,2010-6-01,1
313840,Leopoldina,2010,7,2010-7-01,1
313840,Leopoldina,2010,8,2010-8-01,0
313840,Leopoldina,2010,9,2010-9-01,0
313840,Leopoldina,2010,10,2010-10-01,0
313840,Leopoldina,2010,11,2010-11-01,1
313840,Leopoldina,2010,12,2010-12-01,0
313862,Limeira do Oeste,2010,1,2010-1-01,0
313862,Limeira do Oeste,2010,2,2010-2-01,0
313862,Limeira do Oeste,2010,3,2010-3-01,0
313862,Limeira do Oeste,2010,4,2010-4-01,1
313862,Limeira do Oeste,2010,5,2010-5-01,0
313862,Limeira do Oeste,2010,6,2010-6-01,1
313862,Limeira do Oeste,2010,7,2010-7-01,2
313862,Limeira do Oeste,2010,8,2010-8-01,1
313862,Limeira do Oeste,2010,9,2010-9-01,3
313862,Limeira do Oeste,2010,10,2010-10-01,1
313862,Limeira do Oeste,2010,11,2010-11-01,0
313862,Limeira do Oeste,2010,12,2010-12-01,0
313890,Machacalis,2010,1,2010-1-01,0
313890,Machacalis,2010,2,2010-2-01,0
313890,Machacalis,2010,3,2010-3-01,1
313890,Machacalis,2010,4,2010-4-01,0
313890,Machacalis,2010,5,2010-5-01,0
313890,Machacalis,2010,6,2010-6-01,0
313890,Machacalis,2010,7,2010-7-01,0
313890,Machacalis,2010,8,2010-8-01,0
313890,Machacalis,2010,9,2010-9-01,0
313890,Machacalis,2010,10,2010-10-01,0
313890,Machacalis,2010,11,2010-11-01,0
313890,Machacalis,2010,12,2010-12-01,0
313920,Malacacheta,2010,1,2010-1-01,0
313920,Malacacheta,2010,2,2010-2-01,0
313920,Malacacheta,2010,3,2010-3-01,0
313920,Malacacheta,2010,4,2010-4-01,0
313920,Malacacheta,2010,5,2010-5-01,0
313920,Malacacheta,2010,6,2010-6-01,0
313920,Malacacheta,2010,7,2010-7-01,0
313920,Malacacheta,2010,8,2010-8-01,0
313920,Malacacheta,2010,9,2010-9-01,0
313920,Malacacheta,2010,10,2010-10-01,0
313920,Malacacheta,2010,11,2010-11-01,1
313920,Malacacheta,2010,12,2010-12-01,0
313930,Manga,2010,1,2010-1-01,0
313930,Manga,2010,2,2010-2-01,0
313930,Manga,2010,3,2010-3-01,0
313930,Manga,2010,4,2010-4-01,0
313930,Manga,2010,5,2010-5-01,0
313930,Manga,2010,6,2010-6-01,0
313930,Manga,2010,7,2010-7-01,0
313930,Manga,2010,8,2010-8-01,0
313930,Manga,2010,9,2010-9-01,1
313930,Manga,2010,10,2010-10-01,0
313930,Manga,2010,11,2010-11-01,0
313930,Manga,2010,12,2010-12-01,0
313940,Manhuaçu,2010,1,2010-1-01,1
313940,Manhuaçu,2010,2,2010-2-01,3
313940,Manhuaçu,2010,3,2010-3-01,2
313940,Manhuaçu,2010,4,2010-4-01,1
313940,Manhuaçu,2010,5,2010-5-01,0
313940,Manhuaçu,2010,6,2010-6-01,0
313940,Manhuaçu,2010,7,2010-7-01,0
313940,Manhuaçu,2010,8,2010-8-01,0
313940,Manhuaçu,2010,9,2010-9-01,1
313940,Manhuaçu,2010,10,2010-10-01,0
313940,Manhuaçu,2010,11,2010-11-01,0
313940,Manhuaçu,2010,12,2010-12-01,0
313960,Mantena,2010,1,2010-1-01,0
313960,Mantena,2010,2,2010-2-01,0
313960,Mantena,2010,3,2010-3-01,0
313960,Mantena,2010,4,2010-4-01,0
313960,Mantena,2010,5,2010-5-01,0
313960,Mantena,2010,6,2010-6-01,0
313960,Mantena,2010,7,2010-7-01,0
313960,Mantena,2010,8,2010-8-01,0
313960,Mantena,2010,9,2010-9-01,0
313960,Mantena,2010,10,2010-10-01,0
313960,Mantena,2010,11,2010-11-01,1
313960,Mantena,2010,12,2010-12-01,0
313980,Mar de Espanha,2010,1,2010-1-01,0
313980,Mar de Espanha,2010,2,2010-2-01,0
313980,Mar de Espanha,2010,3,2010-3-01,0
313980,Mar de Espanha,2010,4,2010-4-01,0
313980,Mar de Espanha,2010,5,2010-5-01,0
313980,Mar de Espanha,2010,6,2010-6-01,1
313980,Mar de Espanha,2010,7,2010-7-01,0
313980,Mar de Espanha,2010,8,2010-8-01,0
313980,Mar de Espanha,2010,9,2010-9-01,0
313980,Mar de Espanha,2010,10,2010-10-01,0
313980,Mar de Espanha,2010,11,2010-11-01,0
313980,Mar de Espanha,2010,12,2010-12-01,0
314000,Mariana,2010,1,2010-1-01,0
314000,Mariana,2010,2,2010-2-01,0
314000,Mariana,2010,3,2010-3-01,0
314000,Mariana,2010,4,2010-4-01,1
314000,Mariana,2010,5,2010-5-01,1
314000,Mariana,2010,6,2010-6-01,0
314000,Mariana,2010,7,2010-7-01,0
314000,Mariana,2010,8,2010-8-01,2
314000,Mariana,2010,9,2010-9-01,0
314000,Mariana,2010,10,2010-10-01,0
314000,Mariana,2010,11,2010-11-01,0
314000,Mariana,2010,12,2010-12-01,0
314015,Mário Campos,2010,1,2010-1-01,0
314015,Mário Campos,2010,2,2010-2-01,0
314015,Mário Campos,2010,3,2010-3-01,0
314015,Mário Campos,2010,4,2010-4-01,0
314015,Mário Campos,2010,5,2010-5-01,0
314015,Mário Campos,2010,6,2010-6-01,0
314015,Mário Campos,2010,7,2010-7-01,1
314015,Mário Campos,2010,8,2010-8-01,0
314015,Mário Campos,2010,9,2010-9-01,0
314015,Mário Campos,2010,10,2010-10-01,0
314015,Mário Campos,2010,11,2010-11-01,0
314015,Mário Campos,2010,12,2010-12-01,0
314080,Matias Barbosa,2010,1,2010-1-01,0
314080,Matias Barbosa,2010,2,2010-2-01,1
314080,Matias Barbosa,2010,3,2010-3-01,0
314080,Matias Barbosa,2010,4,2010-4-01,2
314080,Matias Barbosa,2010,5,2010-5-01,0
314080,Matias Barbosa,2010,6,2010-6-01,0
314080,Matias Barbosa,2010,7,2010-7-01,0
314080,Matias Barbosa,2010,8,2010-8-01,0
314080,Matias Barbosa,2010,9,2010-9-01,1
314080,Matias Barbosa,2010,10,2010-10-01,0
314080,Matias Barbosa,2010,11,2010-11-01,0
314080,Matias Barbosa,2010,12,2010-12-01,0
314085,Matias Cardoso,2010,1,2010-1-01,0
314085,Matias Cardoso,2010,2,2010-2-01,0
314085,Matias Cardoso,2010,3,2010-3-01,0
314085,Matias Cardoso,2010,4,2010-4-01,1
314085,Matias Cardoso,2010,5,2010-5-01,0
314085,Matias Cardoso,2010,6,2010-6-01,1
314085,Matias Cardoso,2010,7,2010-7-01,0
314085,Matias Cardoso,2010,8,2010-8-01,0
314085,Matias Cardoso,2010,9,2010-9-01,0
314085,Matias Cardoso,2010,10,2010-10-01,0
314085,Matias Cardoso,2010,11,2010-11-01,0
314085,Matias Cardoso,2010,12,2010-12-01,0
314100,Mato Verde,2010,1,2010-1-01,0
314100,Mato Verde,2010,2,2010-2-01,0
314100,Mato Verde,2010,3,2010-3-01,0
314100,Mato Verde,2010,4,2010-4-01,1
314100,Mato Verde,2010,5,2010-5-01,0
314100,Mato Verde,2010,6,2010-6-01,0
314100,Mato Verde,2010,7,2010-7-01,0
314100,Mato Verde,2010,8,2010-8-01,0
314100,Mato Verde,2010,9,2010-9-01,0
314100,Mato Verde,2010,10,2010-10-01,0
314100,Mato Verde,2010,11,2010-11-01,0
314100,Mato Verde,2010,12,2010-12-01,0
314110,Matozinhos,2010,1,2010-1-01,0
314110,Matozinhos,2010,2,2010-2-01,0
314110,Matozinhos,2010,3,2010-3-01,0
314110,Matozinhos,2010,4,2010-4-01,0
314110,Matozinhos,2010,5,2010-5-01,1
314110,Matozinhos,2010,6,2010-6-01,1
314110,Matozinhos,2010,7,2010-7-01,0
314110,Matozinhos,2010,8,2010-8-01,0
314110,Matozinhos,2010,9,2010-9-01,0
314110,Matozinhos,2010,10,2010-10-01,0
314110,Matozinhos,2010,11,2010-11-01,0
314110,Matozinhos,2010,12,2010-12-01,0
314220,Miraí,2010,1,2010-1-01,0
314220,Miraí,2010,2,2010-2-01,0
314220,Miraí,2010,3,2010-3-01,0
314220,Miraí,2010,4,2010-4-01,0
314220,Miraí,2010,5,2010-5-01,0
314220,Miraí,2010,6,2010-6-01,0
314220,Miraí,2010,7,2010-7-01,0
314220,Miraí,2010,8,2010-8-01,0
314220,Miraí,2010,9,2010-9-01,0
314220,Miraí,2010,10,2010-10-01,1
314220,Miraí,2010,11,2010-11-01,0
314220,Miraí,2010,12,2010-12-01,0
314240,Moema,2010,1,2010-1-01,0
314240,Moema,2010,2,2010-2-01,0
314240,Moema,2010,3,2010-3-01,1
314240,Moema,2010,4,2010-4-01,0
314240,Moema,2010,5,2010-5-01,0
314240,Moema,2010,6,2010-6-01,0
314240,Moema,2010,7,2010-7-01,0
314240,Moema,2010,8,2010-8-01,0
314240,Moema,2010,9,2010-9-01,0
314240,Moema,2010,10,2010-10-01,0
314240,Moema,2010,11,2010-11-01,0
314240,Moema,2010,12,2010-12-01,0
314250,Monjolos,2010,1,2010-1-01,0
314250,Monjolos,2010,2,2010-2-01,0
314250,Monjolos,2010,3,2010-3-01,0
314250,Monjolos,2010,4,2010-4-01,1
314250,Monjolos,2010,5,2010-5-01,2
314250,Monjolos,2010,6,2010-6-01,0
314250,Monjolos,2010,7,2010-7-01,0
314250,Monjolos,2010,8,2010-8-01,0
314250,Monjolos,2010,9,2010-9-01,0
314250,Monjolos,2010,10,2010-10-01,0
314250,Monjolos,2010,11,2010-11-01,0
314250,Monjolos,2010,12,2010-12-01,0
314280,Monte Alegre de Minas,2010,1,2010-1-01,0
314280,Monte Alegre de Minas,2010,2,2010-2-01,0
314280,Monte Alegre de Minas,2010,3,2010-3-01,1
314280,Monte Alegre de Minas,2010,4,2010-4-01,0
314280,Monte Alegre de Minas,2010,5,2010-5-01,0
314280,Monte Alegre de Minas,2010,6,2010-6-01,0
314280,Monte Alegre de Minas,2010,7,2010-7-01,0
314280,Monte Alegre de Minas,2010,8,2010-8-01,0
314280,Monte Alegre de Minas,2010,9,2010-9-01,0
314280,Monte Alegre de Minas,2010,10,2010-10-01,0
314280,Monte Alegre de Minas,2010,11,2010-11-01,0
314280,Monte Alegre de Minas,2010,12,2010-12-01,0
314290,Monte Azul,2010,1,2010-1-01,1
314290,Monte Azul,2010,2,2010-2-01,0
314290,Monte Azul,2010,3,2010-3-01,0
314290,Monte Azul,2010,4,2010-4-01,0
314290,Monte Azul,2010,5,2010-5-01,0
314290,Monte Azul,2010,6,2010-6-01,0
314290,Monte Azul,2010,7,2010-7-01,0
314290,Monte Azul,2010,8,2010-8-01,0
314290,Monte Azul,2010,9,2010-9-01,0
314290,Monte Azul,2010,10,2010-10-01,0
314290,Monte Azul,2010,11,2010-11-01,0
314290,Monte Azul,2010,12,2010-12-01,0
314310,Monte Carmelo,2010,1,2010-1-01,0
314310,Monte Carmelo,2010,2,2010-2-01,0
314310,Monte Carmelo,2010,3,2010-3-01,0
314310,Monte Carmelo,2010,4,2010-4-01,0
314310,Monte Carmelo,2010,5,2010-5-01,0
314310,Monte Carmelo,2010,6,2010-6-01,0
314310,Monte Carmelo,2010,7,2010-7-01,0
314310,Monte Carmelo,2010,8,2010-8-01,2
314310,Monte Carmelo,2010,9,2010-9-01,1
314310,Monte Carmelo,2010,10,2010-10-01,0
314310,Monte Carmelo,2010,11,2010-11-01,0
314310,Monte Carmelo,2010,12,2010-12-01,0
314320,Monte Santo de Minas,2010,1,2010-1-01,0
314320,Monte Santo de Minas,2010,2,2010-2-01,0
314320,Monte Santo de Minas,2010,3,2010-3-01,0
314320,Monte Santo de Minas,2010,4,2010-4-01,0
314320,Monte Santo de Minas,2010,5,2010-5-01,0
314320,Monte Santo de Minas,2010,6,2010-6-01,0
314320,Monte Santo de Minas,2010,7,2010-7-01,1
314320,Monte Santo de Minas,2010,8,2010-8-01,0
314320,Monte Santo de Minas,2010,9,2010-9-01,1
314320,Monte Santo de Minas,2010,10,2010-10-01,2
314320,Monte Santo de Minas,2010,11,2010-11-01,0
314320,Monte Santo de Minas,2010,12,2010-12-01,0
314340,Monte Sião,2010,1,2010-1-01,0
314340,Monte Sião,2010,2,2010-2-01,0
314340,Monte Sião,2010,3,2010-3-01,0
314340,Monte Sião,2010,4,2010-4-01,0
314340,Monte Sião,2010,5,2010-5-01,0
314340,Monte Sião,2010,6,2010-6-01,0
314340,Monte Sião,2010,7,2010-7-01,0
314340,Monte Sião,2010,8,2010-8-01,1
314340,Monte Sião,2010,9,2010-9-01,0
314340,Monte Sião,2010,10,2010-10-01,0
314340,Monte Sião,2010,11,2010-11-01,1
314340,Monte Sião,2010,12,2010-12-01,0
314330,Montes Claros,2010,1,2010-1-01,6
314330,Montes Claros,2010,2,2010-2-01,0
314330,Montes Claros,2010,3,2010-3-01,2
314330,Montes Claros,2010,4,2010-4-01,0
314330,Montes Claros,2010,5,2010-5-01,0
314330,Montes Claros,2010,6,2010-6-01,0
314330,Montes Claros,2010,7,2010-7-01,2
314330,Montes Claros,2010,8,2010-8-01,1
314330,Montes Claros,2010,9,2010-9-01,0
314330,Montes Claros,2010,10,2010-10-01,0
314330,Montes Claros,2010,11,2010-11-01,1
314330,Montes Claros,2010,12,2010-12-01,1
314380,Munhoz,2010,1,2010-1-01,0
314380,Munhoz,2010,2,2010-2-01,1
314380,Munhoz,2010,3,2010-3-01,0
314380,Munhoz,2010,4,2010-4-01,0
314380,Munhoz,2010,5,2010-5-01,0
314380,Munhoz,2010,6,2010-6-01,1
314380,Munhoz,2010,7,2010-7-01,0
314380,Munhoz,2010,8,2010-8-01,0
314380,Munhoz,2010,9,2010-9-01,0
314380,Munhoz,2010,10,2010-10-01,0
314380,Munhoz,2010,11,2010-11-01,0
314380,Munhoz,2010,12,2010-12-01,0
314390,Muriaé,2010,1,2010-1-01,0
314390,Muriaé,2010,2,2010-2-01,0
314390,Muriaé,2010,3,2010-3-01,0
314390,Muriaé,2010,4,2010-4-01,0
314390,Muriaé,2010,5,2010-5-01,0
314390,Muriaé,2010,6,2010-6-01,1
314390,Muriaé,2010,7,2010-7-01,0
314390,Muriaé,2010,8,2010-8-01,0
314390,Muriaé,2010,9,2010-9-01,1
314390,Muriaé,2010,10,2010-10-01,0
314390,Muriaé,2010,11,2010-11-01,1
314390,Muriaé,2010,12,2010-12-01,1
314430,Nanuque,2010,1,2010-1-01,1
314430,Nanuque,2010,2,2010-2-01,0
314430,Nanuque,2010,3,2010-3-01,0
314430,Nanuque,2010,4,2010-4-01,0
314430,Nanuque,2010,5,2010-5-01,0
314430,Nanuque,2010,6,2010-6-01,0
314430,Nanuque,2010,7,2010-7-01,0
314430,Nanuque,2010,8,2010-8-01,0
314430,Nanuque,2010,9,2010-9-01,0
314430,Nanuque,2010,10,2010-10-01,0
314430,Nanuque,2010,11,2010-11-01,0
314430,Nanuque,2010,12,2010-12-01,0
314437,Natalândia,2010,1,2010-1-01,0
314437,Natalândia,2010,2,2010-2-01,1
314437,Natalândia,2010,3,2010-3-01,0
314437,Natalândia,2010,4,2010-4-01,0
314437,Natalândia,2010,5,2010-5-01,0
314437,Natalândia,2010,6,2010-6-01,0
314437,Natalândia,2010,7,2010-7-01,0
314437,Natalândia,2010,8,2010-8-01,0
314437,Natalândia,2010,9,2010-9-01,1
314437,Natalândia,2010,10,2010-10-01,0
314437,Natalândia,2010,11,2010-11-01,0
314437,Natalândia,2010,12,2010-12-01,0
314460,Nepomuceno,2010,1,2010-1-01,0
314460,Nepomuceno,2010,2,2010-2-01,0
314460,Nepomuceno,2010,3,2010-3-01,0
314460,Nepomuceno,2010,4,2010-4-01,0
314460,Nepomuceno,2010,5,2010-5-01,0
314460,Nepomuceno,2010,6,2010-6-01,0
314460,Nepomuceno,2010,7,2010-7-01,0
314460,Nepomuceno,2010,8,2010-8-01,0
314460,Nepomuceno,2010,9,2010-9-01,0
314460,Nepomuceno,2010,10,2010-10-01,1
314460,Nepomuceno,2010,11,2010-11-01,1
314460,Nepomuceno,2010,12,2010-12-01,0
314465,Ninheira,2010,1,2010-1-01,0
314465,Ninheira,2010,2,2010-2-01,0
314465,Ninheira,2010,3,2010-3-01,0
314465,Ninheira,2010,4,2010-4-01,0
314465,Ninheira,2010,5,2010-5-01,0
314465,Ninheira,2010,6,2010-6-01,0
314465,Ninheira,2010,7,2010-7-01,0
314465,Ninheira,2010,8,2010-8-01,0
314465,Ninheira,2010,9,2010-9-01,0
314465,Ninheira,2010,10,2010-10-01,1
314465,Ninheira,2010,11,2010-11-01,0
314465,Ninheira,2010,12,2010-12-01,0
314480,Nova Lima,2010,1,2010-1-01,0
314480,Nova Lima,2010,2,2010-2-01,0
314480,Nova Lima,2010,3,2010-3-01,0
314480,Nova Lima,2010,4,2010-4-01,0
314480,Nova Lima,2010,5,2010-5-01,0
314480,Nova Lima,2010,6,2010-6-01,0
314480,Nova Lima,2010,7,2010-7-01,0
314480,Nova Lima,2010,8,2010-8-01,1
314480,Nova Lima,2010,9,2010-9-01,0
314480,Nova Lima,2010,10,2010-10-01,0
314480,Nova Lima,2010,11,2010-11-01,0
314480,Nova Lima,2010,12,2010-12-01,0
314520,Nova Serrana,2010,1,2010-1-01,0
314520,Nova Serrana,2010,2,2010-2-01,0
314520,Nova Serrana,2010,3,2010-3-01,0
314520,Nova Serrana,2010,4,2010-4-01,0
314520,Nova Serrana,2010,5,2010-5-01,0
314520,Nova Serrana,2010,6,2010-6-01,0
314520,Nova Serrana,2010,7,2010-7-01,0
314520,Nova Serrana,2010,8,2010-8-01,0
314520,Nova Serrana,2010,9,2010-9-01,0
314520,Nova Serrana,2010,10,2010-10-01,2
314520,Nova Serrana,2010,11,2010-11-01,0
314520,Nova Serrana,2010,12,2010-12-01,0
314530,Novo Cruzeiro,2010,1,2010-1-01,0
314530,Novo Cruzeiro,2010,2,2010-2-01,0
314530,Novo Cruzeiro,2010,3,2010-3-01,1
314530,Novo Cruzeiro,2010,4,2010-4-01,0
314530,Novo Cruzeiro,2010,5,2010-5-01,0
314530,Novo Cruzeiro,2010,6,2010-6-01,0
314530,Novo Cruzeiro,2010,7,2010-7-01,0
314530,Novo Cruzeiro,2010,8,2010-8-01,0
314530,Novo Cruzeiro,2010,9,2010-9-01,0
314530,Novo Cruzeiro,2010,10,2010-10-01,0
314530,Novo Cruzeiro,2010,11,2010-11-01,0
314530,Novo Cruzeiro,2010,12,2010-12-01,0
314535,Novo Oriente de Minas,2010,1,2010-1-01,0
314535,Novo Oriente de Minas,2010,2,2010-2-01,0
314535,Novo Oriente de Minas,2010,3,2010-3-01,0
314535,Novo Oriente de Minas,2010,4,2010-4-01,1
314535,Novo Oriente de Minas,2010,5,2010-5-01,0
314535,Novo Oriente de Minas,2010,6,2010-6-01,0
314535,Novo Oriente de Minas,2010,7,2010-7-01,0
314535,Novo Oriente de Minas,2010,8,2010-8-01,0
314535,Novo Oriente de Minas,2010,9,2010-9-01,0
314535,Novo Oriente de Minas,2010,10,2010-10-01,0
314535,Novo Oriente de Minas,2010,11,2010-11-01,0
314535,Novo Oriente de Minas,2010,12,2010-12-01,0
314550,Olímpio Noronha,2010,1,2010-1-01,0
314550,Olímpio Noronha,2010,2,2010-2-01,0
314550,Olímpio Noronha,2010,3,2010-3-01,2
314550,Olímpio Noronha,2010,4,2010-4-01,0
314550,Olímpio Noronha,2010,5,2010-5-01,0
314550,Olímpio Noronha,2010,6,2010-6-01,0
314550,Olímpio Noronha,2010,7,2010-7-01,0
314550,Olímpio Noronha,2010,8,2010-8-01,0
314550,Olímpio Noronha,2010,9,2010-9-01,0
314550,Olímpio Noronha,2010,10,2010-10-01,0
314550,Olímpio Noronha,2010,11,2010-11-01,0
314550,Olímpio Noronha,2010,12,2010-12-01,0
314600,Ouro Fino,2010,1,2010-1-01,0
314600,Ouro Fino,2010,2,2010-2-01,0
314600,Ouro Fino,2010,3,2010-3-01,1
314600,Ouro Fino,2010,4,2010-4-01,0
314600,Ouro Fino,2010,5,2010-5-01,0
314600,Ouro Fino,2010,6,2010-6-01,0
314600,Ouro Fino,2010,7,2010-7-01,0
314600,Ouro Fino,2010,8,2010-8-01,0
314600,Ouro Fino,2010,9,2010-9-01,0
314600,Ouro Fino,2010,10,2010-10-01,2
314600,Ouro Fino,2010,11,2010-11-01,0
314600,Ouro Fino,2010,12,2010-12-01,0
314630,Padre Paraíso,2010,1,2010-1-01,0
314630,Padre Paraíso,2010,2,2010-2-01,0
314630,Padre Paraíso,2010,3,2010-3-01,1
314630,Padre Paraíso,2010,4,2010-4-01,0
314630,Padre Paraíso,2010,5,2010-5-01,0
314630,Padre Paraíso,2010,6,2010-6-01,0
314630,Padre Paraíso,2010,7,2010-7-01,0
314630,Padre Paraíso,2010,8,2010-8-01,0
314630,Padre Paraíso,2010,9,2010-9-01,0
314630,Padre Paraíso,2010,10,2010-10-01,0
314630,Padre Paraíso,2010,11,2010-11-01,0
314630,Padre Paraíso,2010,12,2010-12-01,0
314690,Papagaios,2010,1,2010-1-01,0
314690,Papagaios,2010,2,2010-2-01,3
314690,Papagaios,2010,3,2010-3-01,0
314690,Papagaios,2010,4,2010-4-01,0
314690,Papagaios,2010,5,2010-5-01,0
314690,Papagaios,2010,6,2010-6-01,0
314690,Papagaios,2010,7,2010-7-01,0
314690,Papagaios,2010,8,2010-8-01,1
314690,Papagaios,2010,9,2010-9-01,0
314690,Papagaios,2010,10,2010-10-01,0
314690,Papagaios,2010,11,2010-11-01,0
314690,Papagaios,2010,12,2010-12-01,0
314710,Pará de Minas,2010,1,2010-1-01,2
314710,Pará de Minas,2010,2,2010-2-01,1
314710,Pará de Minas,2010,3,2010-3-01,1
314710,Pará de Minas,2010,4,2010-4-01,0
314710,Pará de Minas,2010,5,2010-5-01,1
314710,Pará de Minas,2010,6,2010-6-01,0
314710,Pará de Minas,2010,7,2010-7-01,0
314710,Pará de Minas,2010,8,2010-8-01,0
314710,Pará de Minas,2010,9,2010-9-01,2
314710,Pará de Minas,2010,10,2010-10-01,4
314710,Pará de Minas,2010,11,2010-11-01,1
