codigo_ibge,nome_municipio,ano,mes,data_timeline,valor_leishmaniose_visceral
316245,São João das Missões,2016,5,2016-5-01,0
316245,São João das Missões,2016,6,2016-6-01,1
316245,São João das Missões,2016,7,2016-7-01,0
316245,São João das Missões,2016,8,2016-8-01,0
316245,São João das Missões,2016,9,2016-9-01,0
316245,São João das Missões,2016,10,2016-10-01,0
316245,São João das Missões,2016,11,2016-11-01,2
316245,São João das Missões,2016,12,2016-12-01,0
316260,São João do Oriente,2016,1,2016-1-01,0
316260,São João do Oriente,2016,2,2016-2-01,1
316260,São João do Oriente,2016,3,2016-3-01,1
316260,São João do Oriente,2016,4,2016-4-01,1
316260,São João do Oriente,2016,5,2016-5-01,0
316260,São João do Oriente,2016,6,2016-6-01,0
316260,São João do Oriente,2016,7,2016-7-01,0
316260,São João do Oriente,2016,8,2016-8-01,0
316260,São João do Oriente,2016,9,2016-9-01,1
316260,São João do Oriente,2016,10,2016-10-01,0
316260,São João do Oriente,2016,11,2016-11-01,0
316260,São João do Oriente,2016,12,2016-12-01,0
316292,São Joaquim de Bicas,2016,1,2016-1-01,1
316292,São Joaquim de Bicas,2016,2,2016-2-01,0
316292,São Joaquim de Bicas,2016,3,2016-3-01,2
316292,São Joaquim de Bicas,2016,4,2016-4-01,0
316292,São Joaquim de Bicas,2016,5,2016-5-01,0
316292,São Joaquim de Bicas,2016,6,2016-6-01,2
316292,São Joaquim de Bicas,2016,7,2016-7-01,0
316292,São Joaquim de Bicas,2016,8,2016-8-01,1
316292,São Joaquim de Bicas,2016,9,2016-9-01,1
316292,São Joaquim de Bicas,2016,10,2016-10-01,1
316292,São Joaquim de Bicas,2016,11,2016-11-01,0
316292,São Joaquim de Bicas,2016,12,2016-12-01,1
316295,São José da Lapa,2016,1,2016-1-01,0
316295,São José da Lapa,2016,2,2016-2-01,1
316295,São José da Lapa,2016,3,2016-3-01,0
316295,São José da Lapa,2016,4,2016-4-01,0
316295,São José da Lapa,2016,5,2016-5-01,0
316295,São José da Lapa,2016,6,2016-6-01,0
316295,São José da Lapa,2016,7,2016-7-01,1
316295,São José da Lapa,2016,8,2016-8-01,1
316295,São José da Lapa,2016,9,2016-9-01,0
316295,São José da Lapa,2016,10,2016-10-01,0
316295,São José da Lapa,2016,11,2016-11-01,0
316295,São José da Lapa,2016,12,2016-12-01,0
316300,São José da Safira,2016,1,2016-1-01,0
316300,São José da Safira,2016,2,2016-2-01,0
316300,São José da Safira,2016,3,2016-3-01,0
316300,São José da Safira,2016,4,2016-4-01,0
316300,São José da Safira,2016,5,2016-5-01,0
316300,São José da Safira,2016,6,2016-6-01,0
316300,São José da Safira,2016,7,2016-7-01,0
316300,São José da Safira,2016,8,2016-8-01,1
316300,São José da Safira,2016,9,2016-9-01,0
316300,São José da Safira,2016,10,2016-10-01,0
316300,São José da Safira,2016,11,2016-11-01,0
316300,São José da Safira,2016,12,2016-12-01,0
316447,São Sebastião do Anta,2016,1,2016-1-01,0
316447,São Sebastião do Anta,2016,2,2016-2-01,0
316447,São Sebastião do Anta,2016,3,2016-3-01,0
316447,São Sebastião do Anta,2016,4,2016-4-01,0
316447,São Sebastião do Anta,2016,5,2016-5-01,1
316447,São Sebastião do Anta,2016,6,2016-6-01,0
316447,São Sebastião do Anta,2016,7,2016-7-01,0
316447,São Sebastião do Anta,2016,8,2016-8-01,0
316447,São Sebastião do Anta,2016,9,2016-9-01,0
316447,São Sebastião do Anta,2016,10,2016-10-01,0
316447,São Sebastião do Anta,2016,11,2016-11-01,0
316447,São Sebastião do Anta,2016,12,2016-12-01,0
316450,São Sebastião do Maranhão,2016,1,2016-1-01,1
316450,São Sebastião do Maranhão,2016,2,2016-2-01,0
316450,São Sebastião do Maranhão,2016,3,2016-3-01,0
316450,São Sebastião do Maranhão,2016,4,2016-4-01,0
316450,São Sebastião do Maranhão,2016,5,2016-5-01,1
316450,São Sebastião do Maranhão,2016,6,2016-6-01,0
316450,São Sebastião do Maranhão,2016,7,2016-7-01,0
316450,São Sebastião do Maranhão,2016,8,2016-8-01,0
316450,São Sebastião do Maranhão,2016,9,2016-9-01,0
316450,São Sebastião do Maranhão,2016,10,2016-10-01,0
316450,São Sebastião do Maranhão,2016,11,2016-11-01,0
316450,São Sebastião do Maranhão,2016,12,2016-12-01,0
316553,Sarzedo,2016,1,2016-1-01,2
316553,Sarzedo,2016,2,2016-2-01,1
316553,Sarzedo,2016,3,2016-3-01,0
316553,Sarzedo,2016,4,2016-4-01,1
316553,Sarzedo,2016,5,2016-5-01,1
316553,Sarzedo,2016,6,2016-6-01,0
316553,Sarzedo,2016,7,2016-7-01,1
316553,Sarzedo,2016,8,2016-8-01,1
316553,Sarzedo,2016,9,2016-9-01,0
316553,Sarzedo,2016,10,2016-10-01,2
316553,Sarzedo,2016,11,2016-11-01,0
316553,Sarzedo,2016,12,2016-12-01,0
316590,Senador Modestino Gonçalves,2016,1,2016-1-01,0
316590,Senador Modestino Gonçalves,2016,2,2016-2-01,1
316590,Senador Modestino Gonçalves,2016,3,2016-3-01,0
316590,Senador Modestino Gonçalves,2016,4,2016-4-01,0
316590,Senador Modestino Gonçalves,2016,5,2016-5-01,0
316590,Senador Modestino Gonçalves,2016,6,2016-6-01,1
316590,Senador Modestino Gonçalves,2016,7,2016-7-01,1
316590,Senador Modestino Gonçalves,2016,8,2016-8-01,0
316590,Senador Modestino Gonçalves,2016,9,2016-9-01,0
316590,Senador Modestino Gonçalves,2016,10,2016-10-01,0
316590,Senador Modestino Gonçalves,2016,11,2016-11-01,0
316590,Senador Modestino Gonçalves,2016,12,2016-12-01,1
316695,Serranópolis de Minas,2016,1,2016-1-01,0
316695,Serranópolis de Minas,2016,2,2016-2-01,0
316695,Serranópolis de Minas,2016,3,2016-3-01,0
316695,Serranópolis de Minas,2016,4,2016-4-01,0
316695,Serranópolis de Minas,2016,5,2016-5-01,0
316695,Serranópolis de Minas,2016,6,2016-6-01,0
316695,Serranópolis de Minas,2016,7,2016-7-01,0
316695,Serranópolis de Minas,2016,8,2016-8-01,1
316695,Serranópolis de Minas,2016,9,2016-9-01,0
316695,Serranópolis de Minas,2016,10,2016-10-01,0
316695,Serranópolis de Minas,2016,11,2016-11-01,0
316695,Serranópolis de Minas,2016,12,2016-12-01,0
316710,Serro,2016,1,2016-1-01,0
316710,Serro,2016,2,2016-2-01,0
316710,Serro,2016,3,2016-3-01,0
316710,Serro,2016,4,2016-4-01,0
316710,Serro,2016,5,2016-5-01,0
316710,Serro,2016,6,2016-6-01,1
316710,Serro,2016,7,2016-7-01,0
316710,Serro,2016,8,2016-8-01,0
316710,Serro,2016,9,2016-9-01,0
316710,Serro,2016,10,2016-10-01,0
316710,Serro,2016,11,2016-11-01,1
316710,Serro,2016,12,2016-12-01,0
316720,Sete Lagoas,2016,1,2016-1-01,0
316720,Sete Lagoas,2016,2,2016-2-01,3
316720,Sete Lagoas,2016,3,2016-3-01,1
316720,Sete Lagoas,2016,4,2016-4-01,0
316720,Sete Lagoas,2016,5,2016-5-01,1
316720,Sete Lagoas,2016,6,2016-6-01,0
316720,Sete Lagoas,2016,7,2016-7-01,2
316720,Sete Lagoas,2016,8,2016-8-01,6
316720,Sete Lagoas,2016,9,2016-9-01,1
316720,Sete Lagoas,2016,10,2016-10-01,1
316720,Sete Lagoas,2016,11,2016-11-01,1
316720,Sete Lagoas,2016,12,2016-12-01,1
316770,Sobrália,2016,1,2016-1-01,0
316770,Sobrália,2016,2,2016-2-01,0
316770,Sobrália,2016,3,2016-3-01,0
316770,Sobrália,2016,4,2016-4-01,0
316770,Sobrália,2016,5,2016-5-01,0
316770,Sobrália,2016,6,2016-6-01,0
316770,Sobrália,2016,7,2016-7-01,0
316770,Sobrália,2016,8,2016-8-01,0
316770,Sobrália,2016,9,2016-9-01,0
316770,Sobrália,2016,10,2016-10-01,0
316770,Sobrália,2016,11,2016-11-01,1
316770,Sobrália,2016,12,2016-12-01,0
316830,Taquaraçu de Minas,2016,1,2016-1-01,0
316830,Taquaraçu de Minas,2016,2,2016-2-01,0
316830,Taquaraçu de Minas,2016,3,2016-3-01,0
316830,Taquaraçu de Minas,2016,4,2016-4-01,0
316830,Taquaraçu de Minas,2016,5,2016-5-01,0
316830,Taquaraçu de Minas,2016,6,2016-6-01,1
316830,Taquaraçu de Minas,2016,7,2016-7-01,0
316830,Taquaraçu de Minas,2016,8,2016-8-01,0
316830,Taquaraçu de Minas,2016,9,2016-9-01,0
316830,Taquaraçu de Minas,2016,10,2016-10-01,0
316830,Taquaraçu de Minas,2016,11,2016-11-01,0
316830,Taquaraçu de Minas,2016,12,2016-12-01,0
316840,Tarumirim,2016,1,2016-1-01,0
316840,Tarumirim,2016,2,2016-2-01,0
316840,Tarumirim,2016,3,2016-3-01,0
316840,Tarumirim,2016,4,2016-4-01,1
316840,Tarumirim,2016,5,2016-5-01,0
316840,Tarumirim,2016,6,2016-6-01,0
316840,Tarumirim,2016,7,2016-7-01,0
316840,Tarumirim,2016,8,2016-8-01,0
316840,Tarumirim,2016,9,2016-9-01,0
316840,Tarumirim,2016,10,2016-10-01,0
316840,Tarumirim,2016,11,2016-11-01,0
316840,Tarumirim,2016,12,2016-12-01,0
316860,Teófilo Otoni,2016,1,2016-1-01,1
316860,Teófilo Otoni,2016,2,2016-2-01,0
316860,Teófilo Otoni,2016,3,2016-3-01,2
316860,Teófilo Otoni,2016,4,2016-4-01,0
316860,Teófilo Otoni,2016,5,2016-5-01,1
316860,Teófilo Otoni,2016,6,2016-6-01,2
316860,Teófilo Otoni,2016,7,2016-7-01,1
316860,Teófilo Otoni,2016,8,2016-8-01,0
316860,Teófilo Otoni,2016,9,2016-9-01,1
316860,Teófilo Otoni,2016,10,2016-10-01,3
316860,Teófilo Otoni,2016,11,2016-11-01,0
316860,Teófilo Otoni,2016,12,2016-12-01,3
316870,Timóteo,2016,1,2016-1-01,0
316870,Timóteo,2016,2,2016-2-01,1
316870,Timóteo,2016,3,2016-3-01,0
316870,Timóteo,2016,4,2016-4-01,0
316870,Timóteo,2016,5,2016-5-01,0
316870,Timóteo,2016,6,2016-6-01,1
316870,Timóteo,2016,7,2016-7-01,0
316870,Timóteo,2016,8,2016-8-01,3
316870,Timóteo,2016,9,2016-9-01,2
316870,Timóteo,2016,10,2016-10-01,5
316870,Timóteo,2016,11,2016-11-01,1
316870,Timóteo,2016,12,2016-12-01,0
316935,Três Marias,2016,1,2016-1-01,0
316935,Três Marias,2016,2,2016-2-01,0
316935,Três Marias,2016,3,2016-3-01,0
316935,Três Marias,2016,4,2016-4-01,0
316935,Três Marias,2016,5,2016-5-01,0
316935,Três Marias,2016,6,2016-6-01,0
316935,Três Marias,2016,7,2016-7-01,1
316935,Três Marias,2016,8,2016-8-01,0
316935,Três Marias,2016,9,2016-9-01,1
316935,Três Marias,2016,10,2016-10-01,1
316935,Três Marias,2016,11,2016-11-01,0
316935,Três Marias,2016,12,2016-12-01,0
316940,Três Pontas,2016,1,2016-1-01,0
316940,Três Pontas,2016,2,2016-2-01,0
316940,Três Pontas,2016,3,2016-3-01,0
316940,Três Pontas,2016,4,2016-4-01,0
316940,Três Pontas,2016,5,2016-5-01,0
316940,Três Pontas,2016,6,2016-6-01,1
316940,Três Pontas,2016,7,2016-7-01,0
316940,Três Pontas,2016,8,2016-8-01,0
316940,Três Pontas,2016,9,2016-9-01,0
316940,Três Pontas,2016,10,2016-10-01,0
316940,Três Pontas,2016,11,2016-11-01,0
316940,Três Pontas,2016,12,2016-12-01,0
316950,Tumiritinga,2016,1,2016-1-01,2
316950,Tumiritinga,2016,2,2016-2-01,0
316950,Tumiritinga,2016,3,2016-3-01,0
316950,Tumiritinga,2016,4,2016-4-01,0
316950,Tumiritinga,2016,5,2016-5-01,0
316950,Tumiritinga,2016,6,2016-6-01,0
316950,Tumiritinga,2016,7,2016-7-01,0
316950,Tumiritinga,2016,8,2016-8-01,0
316950,Tumiritinga,2016,9,2016-9-01,0
316950,Tumiritinga,2016,10,2016-10-01,0
316950,Tumiritinga,2016,11,2016-11-01,2
316950,Tumiritinga,2016,12,2016-12-01,0
316990,Ubá,2016,1,2016-1-01,0
316990,Ubá,2016,2,2016-2-01,1
316990,Ubá,2016,3,2016-3-01,1
316990,Ubá,2016,4,2016-4-01,0
316990,Ubá,2016,5,2016-5-01,0
316990,Ubá,2016,6,2016-6-01,0
316990,Ubá,2016,7,2016-7-01,0
316990,Ubá,2016,8,2016-8-01,0
316990,Ubá,2016,9,2016-9-01,1
316990,Ubá,2016,10,2016-10-01,0
316990,Ubá,2016,11,2016-11-01,0
316990,Ubá,2016,12,2016-12-01,0
317000,Ubaí,2016,1,2016-1-01,0
317000,Ubaí,2016,2,2016-2-01,0
317000,Ubaí,2016,3,2016-3-01,0
317000,Ubaí,2016,4,2016-4-01,0
317000,Ubaí,2016,5,2016-5-01,0
317000,Ubaí,2016,6,2016-6-01,0
317000,Ubaí,2016,7,2016-7-01,0
317000,Ubaí,2016,8,2016-8-01,0
317000,Ubaí,2016,9,2016-9-01,0
317000,Ubaí,2016,10,2016-10-01,2
317000,Ubaí,2016,11,2016-11-01,0
317000,Ubaí,2016,12,2016-12-01,0
317005,Ubaporanga,2016,1,2016-1-01,0
317005,Ubaporanga,2016,2,2016-2-01,0
317005,Ubaporanga,2016,3,2016-3-01,0
317005,Ubaporanga,2016,4,2016-4-01,0
317005,Ubaporanga,2016,5,2016-5-01,0
317005,Ubaporanga,2016,6,2016-6-01,0
317005,Ubaporanga,2016,7,2016-7-01,0
317005,Ubaporanga,2016,8,2016-8-01,0
317005,Ubaporanga,2016,9,2016-9-01,0
317005,Ubaporanga,2016,10,2016-10-01,1
317005,Ubaporanga,2016,11,2016-11-01,0
317005,Ubaporanga,2016,12,2016-12-01,0
317020,Uberlândia,2016,1,2016-1-01,2
317020,Uberlândia,2016,2,2016-2-01,1
317020,Uberlândia,2016,3,2016-3-01,1
317020,Uberlândia,2016,4,2016-4-01,0
317020,Uberlândia,2016,5,2016-5-01,0
317020,Uberlândia,2016,6,2016-6-01,2
317020,Uberlândia,2016,7,2016-7-01,1
317020,Uberlândia,2016,8,2016-8-01,0
317020,Uberlândia,2016,9,2016-9-01,2
317020,Uberlândia,2016,10,2016-10-01,0
317020,Uberlândia,2016,11,2016-11-01,1
317020,Uberlândia,2016,12,2016-12-01,0
317040,Unaí,2016,1,2016-1-01,1
317040,Unaí,2016,2,2016-2-01,0
317040,Unaí,2016,3,2016-3-01,2
317040,Unaí,2016,4,2016-4-01,1
317040,Unaí,2016,5,2016-5-01,0
317040,Unaí,2016,6,2016-6-01,2
317040,Unaí,2016,7,2016-7-01,1
317040,Unaí,2016,8,2016-8-01,1
317040,Unaí,2016,9,2016-9-01,3
317040,Unaí,2016,10,2016-10-01,1
317040,Unaí,2016,11,2016-11-01,0
317040,Unaí,2016,12,2016-12-01,0
317043,União de Minas,2016,1,2016-1-01,0
317043,União de Minas,2016,2,2016-2-01,0
317043,União de Minas,2016,3,2016-3-01,0
317043,União de Minas,2016,4,2016-4-01,0
317043,União de Minas,2016,5,2016-5-01,0
317043,União de Minas,2016,6,2016-6-01,0
317043,União de Minas,2016,7,2016-7-01,0
317043,União de Minas,2016,8,2016-8-01,0
317043,União de Minas,2016,9,2016-9-01,0
317043,União de Minas,2016,10,2016-10-01,0
317043,União de Minas,2016,11,2016-11-01,0
317043,União de Minas,2016,12,2016-12-01,1
317052,Urucuia,2016,1,2016-1-01,0
317052,Urucuia,2016,2,2016-2-01,2
317052,Urucuia,2016,3,2016-3-01,0
317052,Urucuia,2016,4,2016-4-01,0
317052,Urucuia,2016,5,2016-5-01,1
317052,Urucuia,2016,6,2016-6-01,0
317052,Urucuia,2016,7,2016-7-01,0
317052,Urucuia,2016,8,2016-8-01,0
317052,Urucuia,2016,9,2016-9-01,0
317052,Urucuia,2016,10,2016-10-01,0
317052,Urucuia,2016,11,2016-11-01,0
317052,Urucuia,2016,12,2016-12-01,0
317057,Vargem Alegre,2016,1,2016-1-01,0
317057,Vargem Alegre,2016,2,2016-2-01,0
317057,Vargem Alegre,2016,3,2016-3-01,0
317057,Vargem Alegre,2016,4,2016-4-01,0
317057,Vargem Alegre,2016,5,2016-5-01,0
317057,Vargem Alegre,2016,6,2016-6-01,0
317057,Vargem Alegre,2016,7,2016-7-01,0
317057,Vargem Alegre,2016,8,2016-8-01,0
317057,Vargem Alegre,2016,9,2016-9-01,1
317057,Vargem Alegre,2016,10,2016-10-01,0
317057,Vargem Alegre,2016,11,2016-11-01,0
317057,Vargem Alegre,2016,12,2016-12-01,0
317070,Varginha,2016,1,2016-1-01,0
317070,Varginha,2016,2,2016-2-01,0
317070,Varginha,2016,3,2016-3-01,0
317070,Varginha,2016,4,2016-4-01,0
317070,Varginha,2016,5,2016-5-01,0
317070,Varginha,2016,6,2016-6-01,0
317070,Varginha,2016,7,2016-7-01,0
317070,Varginha,2016,8,2016-8-01,0
317070,Varginha,2016,9,2016-9-01,0
317070,Varginha,2016,10,2016-10-01,1
317070,Varginha,2016,11,2016-11-01,0
317070,Varginha,2016,12,2016-12-01,0
317080,Várzea da Palma,2016,1,2016-1-01,0
317080,Várzea da Palma,2016,2,2016-2-01,1
317080,Várzea da Palma,2016,3,2016-3-01,0
317080,Várzea da Palma,2016,4,2016-4-01,1
317080,Várzea da Palma,2016,5,2016-5-01,1
317080,Várzea da Palma,2016,6,2016-6-01,1
317080,Várzea da Palma,2016,7,2016-7-01,1
317080,Várzea da Palma,2016,8,2016-8-01,1
317080,Várzea da Palma,2016,9,2016-9-01,0
317080,Várzea da Palma,2016,10,2016-10-01,1
317080,Várzea da Palma,2016,11,2016-11-01,0
317080,Várzea da Palma,2016,12,2016-12-01,0
317090,Varzelândia,2016,1,2016-1-01,1
317090,Varzelândia,2016,2,2016-2-01,0
317090,Varzelândia,2016,3,2016-3-01,1
317090,Varzelândia,2016,4,2016-4-01,1
317090,Varzelândia,2016,5,2016-5-01,0
317090,Varzelândia,2016,6,2016-6-01,0
317090,Varzelândia,2016,7,2016-7-01,0
317090,Varzelândia,2016,8,2016-8-01,1
317090,Varzelândia,2016,9,2016-9-01,0
317090,Varzelândia,2016,10,2016-10-01,0
317090,Varzelândia,2016,11,2016-11-01,1
317090,Varzelândia,2016,12,2016-12-01,0
317103,Verdelândia,2016,1,2016-1-01,0
317103,Verdelândia,2016,2,2016-2-01,2
317103,Verdelândia,2016,3,2016-3-01,0
317103,Verdelândia,2016,4,2016-4-01,1
317103,Verdelândia,2016,5,2016-5-01,0
317103,Verdelândia,2016,6,2016-6-01,0
317103,Verdelândia,2016,7,2016-7-01,0
317103,Verdelândia,2016,8,2016-8-01,0
317103,Verdelândia,2016,9,2016-9-01,0
317103,Verdelândia,2016,10,2016-10-01,2
317103,Verdelândia,2016,11,2016-11-01,0
317103,Verdelândia,2016,12,2016-12-01,1
317120,Vespasiano,2016,1,2016-1-01,1
317120,Vespasiano,2016,2,2016-2-01,1
317120,Vespasiano,2016,3,2016-3-01,3
317120,Vespasiano,2016,4,2016-4-01,1
317120,Vespasiano,2016,5,2016-5-01,1
317120,Vespasiano,2016,6,2016-6-01,2
317120,Vespasiano,2016,7,2016-7-01,1
317120,Vespasiano,2016,8,2016-8-01,3
317120,Vespasiano,2016,9,2016-9-01,1
317120,Vespasiano,2016,10,2016-10-01,5
317120,Vespasiano,2016,11,2016-11-01,1
317120,Vespasiano,2016,12,2016-12-01,2
317130,Viçosa,2016,1,2016-1-01,0
317130,Viçosa,2016,2,2016-2-01,0
317130,Viçosa,2016,3,2016-3-01,0
317130,Viçosa,2016,4,2016-4-01,0
317130,Viçosa,2016,5,2016-5-01,0
317130,Viçosa,2016,6,2016-6-01,1
317130,Viçosa,2016,7,2016-7-01,0
317130,Viçosa,2016,8,2016-8-01,0
317130,Viçosa,2016,9,2016-9-01,0
317130,Viçosa,2016,10,2016-10-01,0
317130,Viçosa,2016,11,2016-11-01,0
317130,Viçosa,2016,12,2016-12-01,0
317160,Virgem da Lapa,2016,1,2016-1-01,0
317160,Virgem da Lapa,2016,2,2016-2-01,0
317160,Virgem da Lapa,2016,3,2016-3-01,0
317160,Virgem da Lapa,2016,4,2016-4-01,1
317160,Virgem da Lapa,2016,5,2016-5-01,1
317160,Virgem da Lapa,2016,6,2016-6-01,0
317160,Virgem da Lapa,2016,7,2016-7-01,2
317160,Virgem da Lapa,2016,8,2016-8-01,4
317160,Virgem da Lapa,2016,9,2016-9-01,1
317160,Virgem da Lapa,2016,10,2016-10-01,1
317160,Virgem da Lapa,2016,11,2016-11-01,1
317160,Virgem da Lapa,2016,12,2016-12-01,1
317190,Virgolândia,2016,1,2016-1-01,0
317190,Virgolândia,2016,2,2016-2-01,0
317190,Virgolândia,2016,3,2016-3-01,0
317190,Virgolândia,2016,4,2016-4-01,0
317190,Virgolândia,2016,5,2016-5-01,0
317190,Virgolândia,2016,6,2016-6-01,0
317190,Virgolândia,2016,7,2016-7-01,1
317190,Virgolândia,2016,8,2016-8-01,1
317190,Virgolândia,2016,9,2016-9-01,0
317190,Virgolândia,2016,10,2016-10-01,0
317190,Virgolândia,2016,11,2016-11-01,0
317190,Virgolândia,2016,12,2016-12-01,0
310020,Abaeté,2015,1,2015-1-01,0
310020,Abaeté,2015,2,2015-2-01,0
310020,Abaeté,2015,3,2015-3-01,0
310020,Abaeté,2015,4,2015-4-01,0
310020,Abaeté,2015,5,2015-5-01,0
310020,Abaeté,2015,6,2015-6-01,0
310020,Abaeté,2015,7,2015-7-01,0
310020,Abaeté,2015,8,2015-8-01,0
310020,Abaeté,2015,9,2015-9-01,0
310020,Abaeté,2015,10,2015-10-01,1
310020,Abaeté,2015,11,2015-11-01,0
310020,Abaeté,2015,12,2015-12-01,0
310030,Abre Campo,2015,1,2015-1-01,0
310030,Abre Campo,2015,2,2015-2-01,0
310030,Abre Campo,2015,3,2015-3-01,0
310030,Abre Campo,2015,4,2015-4-01,0
310030,Abre Campo,2015,5,2015-5-01,0
310030,Abre Campo,2015,6,2015-6-01,0
310030,Abre Campo,2015,7,2015-7-01,0
310030,Abre Campo,2015,8,2015-8-01,0
310030,Abre Campo,2015,9,2015-9-01,0
310030,Abre Campo,2015,10,2015-10-01,0
310030,Abre Campo,2015,11,2015-11-01,1
310030,Abre Campo,2015,12,2015-12-01,0
310050,Açucena,2015,1,2015-1-01,0
310050,Açucena,2015,2,2015-2-01,0
310050,Açucena,2015,3,2015-3-01,0
310050,Açucena,2015,4,2015-4-01,0
310050,Açucena,2015,5,2015-5-01,0
310050,Açucena,2015,6,2015-6-01,0
310050,Açucena,2015,7,2015-7-01,0
310050,Açucena,2015,8,2015-8-01,0
310050,Açucena,2015,9,2015-9-01,1
310050,Açucena,2015,10,2015-10-01,0
310050,Açucena,2015,11,2015-11-01,0
310050,Açucena,2015,12,2015-12-01,1
310060,Água Boa,2015,1,2015-1-01,0
310060,Água Boa,2015,2,2015-2-01,1
310060,Água Boa,2015,3,2015-3-01,0
310060,Água Boa,2015,4,2015-4-01,0
310060,Água Boa,2015,5,2015-5-01,0
310060,Água Boa,2015,6,2015-6-01,0
310060,Água Boa,2015,7,2015-7-01,0
310060,Água Boa,2015,8,2015-8-01,0
310060,Água Boa,2015,9,2015-9-01,0
310060,Água Boa,2015,10,2015-10-01,0
310060,Água Boa,2015,11,2015-11-01,0
310060,Água Boa,2015,12,2015-12-01,1
310110,Aimorés,2015,1,2015-1-01,3
310110,Aimorés,2015,2,2015-2-01,3
310110,Aimorés,2015,3,2015-3-01,1
310110,Aimorés,2015,4,2015-4-01,1
310110,Aimorés,2015,5,2015-5-01,4
310110,Aimorés,2015,6,2015-6-01,1
310110,Aimorés,2015,7,2015-7-01,3
310110,Aimorés,2015,8,2015-8-01,2
310110,Aimorés,2015,9,2015-9-01,2
310110,Aimorés,2015,10,2015-10-01,5
310110,Aimorés,2015,11,2015-11-01,4
310110,Aimorés,2015,12,2015-12-01,2
310170,Almenara,2015,1,2015-1-01,0
310170,Almenara,2015,2,2015-2-01,0
310170,Almenara,2015,3,2015-3-01,0
310170,Almenara,2015,4,2015-4-01,1
310170,Almenara,2015,5,2015-5-01,0
310170,Almenara,2015,6,2015-6-01,0
310170,Almenara,2015,7,2015-7-01,0
310170,Almenara,2015,8,2015-8-01,0
310170,Almenara,2015,9,2015-9-01,0
310170,Almenara,2015,10,2015-10-01,0
310170,Almenara,2015,11,2015-11-01,1
310170,Almenara,2015,12,2015-12-01,2
310180,Alpercata,2015,1,2015-1-01,0
310180,Alpercata,2015,2,2015-2-01,1
310180,Alpercata,2015,3,2015-3-01,0
310180,Alpercata,2015,4,2015-4-01,0
310180,Alpercata,2015,5,2015-5-01,0
310180,Alpercata,2015,6,2015-6-01,0
310180,Alpercata,2015,7,2015-7-01,0
310180,Alpercata,2015,8,2015-8-01,0
310180,Alpercata,2015,9,2015-9-01,1
310180,Alpercata,2015,10,2015-10-01,0
310180,Alpercata,2015,11,2015-11-01,0
310180,Alpercata,2015,12,2015-12-01,0
310220,Alvarenga,2015,1,2015-1-01,0
310220,Alvarenga,2015,2,2015-2-01,0
310220,Alvarenga,2015,3,2015-3-01,0
310220,Alvarenga,2015,4,2015-4-01,0
310220,Alvarenga,2015,5,2015-5-01,0
310220,Alvarenga,2015,6,2015-6-01,0
310220,Alvarenga,2015,7,2015-7-01,0
310220,Alvarenga,2015,8,2015-8-01,0
310220,Alvarenga,2015,9,2015-9-01,0
310220,Alvarenga,2015,10,2015-10-01,0
310220,Alvarenga,2015,11,2015-11-01,1
310220,Alvarenga,2015,12,2015-12-01,0
310240,Alvorada de Minas,2015,1,2015-1-01,0
310240,Alvorada de Minas,2015,2,2015-2-01,0
310240,Alvorada de Minas,2015,3,2015-3-01,0
310240,Alvorada de Minas,2015,4,2015-4-01,0
310240,Alvorada de Minas,2015,5,2015-5-01,0
310240,Alvorada de Minas,2015,6,2015-6-01,1
310240,Alvorada de Minas,2015,7,2015-7-01,0
310240,Alvorada de Minas,2015,8,2015-8-01,0
310240,Alvorada de Minas,2015,9,2015-9-01,1
310240,Alvorada de Minas,2015,10,2015-10-01,0
310240,Alvorada de Minas,2015,11,2015-11-01,0
310240,Alvorada de Minas,2015,12,2015-12-01,0
310260,Andradas,2015,1,2015-1-01,0
310260,Andradas,2015,2,2015-2-01,0
310260,Andradas,2015,3,2015-3-01,0
310260,Andradas,2015,4,2015-4-01,0
310260,Andradas,2015,5,2015-5-01,1
310260,Andradas,2015,6,2015-6-01,0
310260,Andradas,2015,7,2015-7-01,0
310260,Andradas,2015,8,2015-8-01,0
310260,Andradas,2015,9,2015-9-01,0
310260,Andradas,2015,10,2015-10-01,0
310260,Andradas,2015,11,2015-11-01,0
310260,Andradas,2015,12,2015-12-01,0
310300,Antônio Dias,2015,1,2015-1-01,0
310300,Antônio Dias,2015,2,2015-2-01,0
310300,Antônio Dias,2015,3,2015-3-01,0
310300,Antônio Dias,2015,4,2015-4-01,0
310300,Antônio Dias,2015,5,2015-5-01,0
310300,Antônio Dias,2015,6,2015-6-01,0
310300,Antônio Dias,2015,7,2015-7-01,1
310300,Antônio Dias,2015,8,2015-8-01,0
310300,Antônio Dias,2015,9,2015-9-01,0
310300,Antônio Dias,2015,10,2015-10-01,1
310300,Antônio Dias,2015,11,2015-11-01,0
310300,Antônio Dias,2015,12,2015-12-01,0
310340,Araçuaí,2015,1,2015-1-01,7
310340,Araçuaí,2015,2,2015-2-01,1
310340,Araçuaí,2015,3,2015-3-01,1
310340,Araçuaí,2015,4,2015-4-01,1
310340,Araçuaí,2015,5,2015-5-01,3
310340,Araçuaí,2015,6,2015-6-01,3
310340,Araçuaí,2015,7,2015-7-01,1
310340,Araçuaí,2015,8,2015-8-01,1
310340,Araçuaí,2015,9,2015-9-01,2
