codigo_ibge,nome_municipio,ano,mes,data_timeline,valor_coqueluche
311370,Carlos Chagas,2013,4,2013-4-01,0
311370,Carlos Chagas,2013,5,2013-5-01,0
311370,Carlos Chagas,2013,6,2013-6-01,1
311370,Carlos Chagas,2013,7,2013-7-01,0
311370,Carlos Chagas,2013,8,2013-8-01,0
311370,Carlos Chagas,2013,9,2013-9-01,0
311370,Carlos Chagas,2013,10,2013-10-01,0
311370,Carlos Chagas,2013,11,2013-11-01,0
311370,Carlos Chagas,2013,12,2013-12-01,0
311390,Carmo da Cachoeira,2013,1,2013-1-01,0
311390,Carmo da Cachoeira,2013,2,2013-2-01,0
311390,Carmo da Cachoeira,2013,3,2013-3-01,0
311390,Carmo da Cachoeira,2013,4,2013-4-01,0
311390,Carmo da Cachoeira,2013,5,2013-5-01,1
311390,Carmo da Cachoeira,2013,6,2013-6-01,0
311390,Carmo da Cachoeira,2013,7,2013-7-01,0
311390,Carmo da Cachoeira,2013,8,2013-8-01,0
311390,Carmo da Cachoeira,2013,9,2013-9-01,0
311390,Carmo da Cachoeira,2013,10,2013-10-01,0
311390,Carmo da Cachoeira,2013,11,2013-11-01,0
311390,Carmo da Cachoeira,2013,12,2013-12-01,0
311400,Carmo da Mata,2013,1,2013-1-01,0
311400,Carmo da Mata,2013,2,2013-2-01,0
311400,Carmo da Mata,2013,3,2013-3-01,0
311400,Carmo da Mata,2013,4,2013-4-01,0
311400,Carmo da Mata,2013,5,2013-5-01,1
311400,Carmo da Mata,2013,6,2013-6-01,0
311400,Carmo da Mata,2013,7,2013-7-01,0
311400,Carmo da Mata,2013,8,2013-8-01,0
311400,Carmo da Mata,2013,9,2013-9-01,0
311400,Carmo da Mata,2013,10,2013-10-01,0
311400,Carmo da Mata,2013,11,2013-11-01,0
311400,Carmo da Mata,2013,12,2013-12-01,0
311420,Carmo do Cajuru,2013,1,2013-1-01,0
311420,Carmo do Cajuru,2013,2,2013-2-01,0
311420,Carmo do Cajuru,2013,3,2013-3-01,0
311420,Carmo do Cajuru,2013,4,2013-4-01,0
311420,Carmo do Cajuru,2013,5,2013-5-01,0
311420,Carmo do Cajuru,2013,6,2013-6-01,1
311420,Carmo do Cajuru,2013,7,2013-7-01,0
311420,Carmo do Cajuru,2013,8,2013-8-01,0
311420,Carmo do Cajuru,2013,9,2013-9-01,0
311420,Carmo do Cajuru,2013,10,2013-10-01,0
311420,Carmo do Cajuru,2013,11,2013-11-01,0
311420,Carmo do Cajuru,2013,12,2013-12-01,1
311430,Carmo do Paranaíba,2013,1,2013-1-01,0
311430,Carmo do Paranaíba,2013,2,2013-2-01,0
311430,Carmo do Paranaíba,2013,3,2013-3-01,0
311430,Carmo do Paranaíba,2013,4,2013-4-01,0
311430,Carmo do Paranaíba,2013,5,2013-5-01,0
311430,Carmo do Paranaíba,2013,6,2013-6-01,0
311430,Carmo do Paranaíba,2013,7,2013-7-01,0
311430,Carmo do Paranaíba,2013,8,2013-8-01,0
311430,Carmo do Paranaíba,2013,9,2013-9-01,1
311430,Carmo do Paranaíba,2013,10,2013-10-01,0
311430,Carmo do Paranaíba,2013,11,2013-11-01,0
311430,Carmo do Paranaíba,2013,12,2013-12-01,0
311450,Carmópolis de Minas,2013,1,2013-1-01,0
311450,Carmópolis de Minas,2013,2,2013-2-01,0
311450,Carmópolis de Minas,2013,3,2013-3-01,0
311450,Carmópolis de Minas,2013,4,2013-4-01,0
311450,Carmópolis de Minas,2013,5,2013-5-01,0
311450,Carmópolis de Minas,2013,6,2013-6-01,1
311450,Carmópolis de Minas,2013,7,2013-7-01,0
311450,Carmópolis de Minas,2013,8,2013-8-01,3
311450,Carmópolis de Minas,2013,9,2013-9-01,1
311450,Carmópolis de Minas,2013,10,2013-10-01,0
311450,Carmópolis de Minas,2013,11,2013-11-01,0
311450,Carmópolis de Minas,2013,12,2013-12-01,0
311460,Carrancas,2013,1,2013-1-01,0
311460,Carrancas,2013,2,2013-2-01,0
311460,Carrancas,2013,3,2013-3-01,0
311460,Carrancas,2013,4,2013-4-01,0
311460,Carrancas,2013,5,2013-5-01,0
311460,Carrancas,2013,6,2013-6-01,0
311460,Carrancas,2013,7,2013-7-01,0
311460,Carrancas,2013,8,2013-8-01,0
311460,Carrancas,2013,9,2013-9-01,0
311460,Carrancas,2013,10,2013-10-01,1
311460,Carrancas,2013,11,2013-11-01,0
311460,Carrancas,2013,12,2013-12-01,0
311510,Cássia,2013,1,2013-1-01,0
311510,Cássia,2013,2,2013-2-01,0
311510,Cássia,2013,3,2013-3-01,0
311510,Cássia,2013,4,2013-4-01,0
311510,Cássia,2013,5,2013-5-01,0
311510,Cássia,2013,6,2013-6-01,0
311510,Cássia,2013,7,2013-7-01,0
311510,Cássia,2013,8,2013-8-01,0
311510,Cássia,2013,9,2013-9-01,0
311510,Cássia,2013,10,2013-10-01,5
311510,Cássia,2013,11,2013-11-01,3
311510,Cássia,2013,12,2013-12-01,1
311530,Cataguases,2013,1,2013-1-01,0
311530,Cataguases,2013,2,2013-2-01,0
311530,Cataguases,2013,3,2013-3-01,1
311530,Cataguases,2013,4,2013-4-01,0
311530,Cataguases,2013,5,2013-5-01,0
311530,Cataguases,2013,6,2013-6-01,0
311530,Cataguases,2013,7,2013-7-01,0
311530,Cataguases,2013,8,2013-8-01,2
311530,Cataguases,2013,9,2013-9-01,1
311530,Cataguases,2013,10,2013-10-01,0
311530,Cataguases,2013,11,2013-11-01,0
311530,Cataguases,2013,12,2013-12-01,0
311545,Catuji,2013,1,2013-1-01,0
311545,Catuji,2013,2,2013-2-01,0
311545,Catuji,2013,3,2013-3-01,0
311545,Catuji,2013,4,2013-4-01,0
311545,Catuji,2013,5,2013-5-01,0
311545,Catuji,2013,6,2013-6-01,1
311545,Catuji,2013,7,2013-7-01,0
311545,Catuji,2013,8,2013-8-01,0
311545,Catuji,2013,9,2013-9-01,0
311545,Catuji,2013,10,2013-10-01,0
311545,Catuji,2013,11,2013-11-01,0
311545,Catuji,2013,12,2013-12-01,0
311550,Caxambu,2013,1,2013-1-01,0
311550,Caxambu,2013,2,2013-2-01,0
311550,Caxambu,2013,3,2013-3-01,0
311550,Caxambu,2013,4,2013-4-01,0
311550,Caxambu,2013,5,2013-5-01,0
311550,Caxambu,2013,6,2013-6-01,0
311550,Caxambu,2013,7,2013-7-01,0
311550,Caxambu,2013,8,2013-8-01,0
311550,Caxambu,2013,9,2013-9-01,0
311550,Caxambu,2013,10,2013-10-01,2
311550,Caxambu,2013,11,2013-11-01,0
311550,Caxambu,2013,12,2013-12-01,0
311615,Chapada Gaúcha,2013,1,2013-1-01,0
311615,Chapada Gaúcha,2013,2,2013-2-01,1
311615,Chapada Gaúcha,2013,3,2013-3-01,2
311615,Chapada Gaúcha,2013,4,2013-4-01,0
311615,Chapada Gaúcha,2013,5,2013-5-01,0
311615,Chapada Gaúcha,2013,6,2013-6-01,2
311615,Chapada Gaúcha,2013,7,2013-7-01,0
311615,Chapada Gaúcha,2013,8,2013-8-01,0
311615,Chapada Gaúcha,2013,9,2013-9-01,0
311615,Chapada Gaúcha,2013,10,2013-10-01,0
311615,Chapada Gaúcha,2013,11,2013-11-01,0
311615,Chapada Gaúcha,2013,12,2013-12-01,0
311690,Comendador Gomes,2013,1,2013-1-01,0
311690,Comendador Gomes,2013,2,2013-2-01,0
311690,Comendador Gomes,2013,3,2013-3-01,0
311690,Comendador Gomes,2013,4,2013-4-01,0
311690,Comendador Gomes,2013,5,2013-5-01,0
311690,Comendador Gomes,2013,6,2013-6-01,2
311690,Comendador Gomes,2013,7,2013-7-01,0
311690,Comendador Gomes,2013,8,2013-8-01,0
311690,Comendador Gomes,2013,9,2013-9-01,0
311690,Comendador Gomes,2013,10,2013-10-01,0
311690,Comendador Gomes,2013,11,2013-11-01,0
311690,Comendador Gomes,2013,12,2013-12-01,0
311730,Conceição das Alagoas,2013,1,2013-1-01,0
311730,Conceição das Alagoas,2013,2,2013-2-01,0
311730,Conceição das Alagoas,2013,3,2013-3-01,3
311730,Conceição das Alagoas,2013,4,2013-4-01,5
311730,Conceição das Alagoas,2013,5,2013-5-01,6
311730,Conceição das Alagoas,2013,6,2013-6-01,2
311730,Conceição das Alagoas,2013,7,2013-7-01,0
311730,Conceição das Alagoas,2013,8,2013-8-01,1
311730,Conceição das Alagoas,2013,9,2013-9-01,0
311730,Conceição das Alagoas,2013,10,2013-10-01,0
311730,Conceição das Alagoas,2013,11,2013-11-01,0
311730,Conceição das Alagoas,2013,12,2013-12-01,0
311750,Conceição do Mato Dentro,2013,1,2013-1-01,0
311750,Conceição do Mato Dentro,2013,2,2013-2-01,0
311750,Conceição do Mato Dentro,2013,3,2013-3-01,0
311750,Conceição do Mato Dentro,2013,4,2013-4-01,0
311750,Conceição do Mato Dentro,2013,5,2013-5-01,0
311750,Conceição do Mato Dentro,2013,6,2013-6-01,0
311750,Conceição do Mato Dentro,2013,7,2013-7-01,1
311750,Conceição do Mato Dentro,2013,8,2013-8-01,0
311750,Conceição do Mato Dentro,2013,9,2013-9-01,0
311750,Conceição do Mato Dentro,2013,10,2013-10-01,0
311750,Conceição do Mato Dentro,2013,11,2013-11-01,0
311750,Conceição do Mato Dentro,2013,12,2013-12-01,0
311760,Conceição do Pará,2013,1,2013-1-01,0
311760,Conceição do Pará,2013,2,2013-2-01,0
311760,Conceição do Pará,2013,3,2013-3-01,1
311760,Conceição do Pará,2013,4,2013-4-01,0
311760,Conceição do Pará,2013,5,2013-5-01,0
311760,Conceição do Pará,2013,6,2013-6-01,0
311760,Conceição do Pará,2013,7,2013-7-01,0
311760,Conceição do Pará,2013,8,2013-8-01,0
311760,Conceição do Pará,2013,9,2013-9-01,0
311760,Conceição do Pará,2013,10,2013-10-01,0
311760,Conceição do Pará,2013,11,2013-11-01,0
311760,Conceição do Pará,2013,12,2013-12-01,0
311787,Confins,2013,1,2013-1-01,0
311787,Confins,2013,2,2013-2-01,0
311787,Confins,2013,3,2013-3-01,0
311787,Confins,2013,4,2013-4-01,0
311787,Confins,2013,5,2013-5-01,0
311787,Confins,2013,6,2013-6-01,0
311787,Confins,2013,7,2013-7-01,0
311787,Confins,2013,8,2013-8-01,0
311787,Confins,2013,9,2013-9-01,0
311787,Confins,2013,10,2013-10-01,1
311787,Confins,2013,11,2013-11-01,0
311787,Confins,2013,12,2013-12-01,0
311800,Congonhas,2013,1,2013-1-01,2
311800,Congonhas,2013,2,2013-2-01,0
311800,Congonhas,2013,3,2013-3-01,0
311800,Congonhas,2013,4,2013-4-01,1
311800,Congonhas,2013,5,2013-5-01,1
311800,Congonhas,2013,6,2013-6-01,0
311800,Congonhas,2013,7,2013-7-01,0
311800,Congonhas,2013,8,2013-8-01,0
311800,Congonhas,2013,9,2013-9-01,0
311800,Congonhas,2013,10,2013-10-01,0
311800,Congonhas,2013,11,2013-11-01,0
311800,Congonhas,2013,12,2013-12-01,0
311830,Conselheiro Lafaiete,2013,1,2013-1-01,2
311830,Conselheiro Lafaiete,2013,2,2013-2-01,1
311830,Conselheiro Lafaiete,2013,3,2013-3-01,4
311830,Conselheiro Lafaiete,2013,4,2013-4-01,3
311830,Conselheiro Lafaiete,2013,5,2013-5-01,1
311830,Conselheiro Lafaiete,2013,6,2013-6-01,3
311830,Conselheiro Lafaiete,2013,7,2013-7-01,1
311830,Conselheiro Lafaiete,2013,8,2013-8-01,2
311830,Conselheiro Lafaiete,2013,9,2013-9-01,1
311830,Conselheiro Lafaiete,2013,10,2013-10-01,3
311830,Conselheiro Lafaiete,2013,11,2013-11-01,2
311830,Conselheiro Lafaiete,2013,12,2013-12-01,0
311840,Conselheiro Pena,2013,1,2013-1-01,1
311840,Conselheiro Pena,2013,2,2013-2-01,0
311840,Conselheiro Pena,2013,3,2013-3-01,0
311840,Conselheiro Pena,2013,4,2013-4-01,0
311840,Conselheiro Pena,2013,5,2013-5-01,0
311840,Conselheiro Pena,2013,6,2013-6-01,0
311840,Conselheiro Pena,2013,7,2013-7-01,0
311840,Conselheiro Pena,2013,8,2013-8-01,0
311840,Conselheiro Pena,2013,9,2013-9-01,0
311840,Conselheiro Pena,2013,10,2013-10-01,0
311840,Conselheiro Pena,2013,11,2013-11-01,0
311840,Conselheiro Pena,2013,12,2013-12-01,1
311860,Contagem,2013,1,2013-1-01,2
311860,Contagem,2013,2,2013-2-01,4
311860,Contagem,2013,3,2013-3-01,4
311860,Contagem,2013,4,2013-4-01,6
311860,Contagem,2013,5,2013-5-01,1
311860,Contagem,2013,6,2013-6-01,3
311860,Contagem,2013,7,2013-7-01,1
311860,Contagem,2013,8,2013-8-01,2
311860,Contagem,2013,9,2013-9-01,2
311860,Contagem,2013,10,2013-10-01,3
311860,Contagem,2013,11,2013-11-01,3
311860,Contagem,2013,12,2013-12-01,3
311910,Corinto,2013,1,2013-1-01,0
311910,Corinto,2013,2,2013-2-01,0
311910,Corinto,2013,3,2013-3-01,0
311910,Corinto,2013,4,2013-4-01,1
311910,Corinto,2013,5,2013-5-01,0
311910,Corinto,2013,6,2013-6-01,0
311910,Corinto,2013,7,2013-7-01,0
311910,Corinto,2013,8,2013-8-01,0
311910,Corinto,2013,9,2013-9-01,0
311910,Corinto,2013,10,2013-10-01,0
311910,Corinto,2013,11,2013-11-01,0
311910,Corinto,2013,12,2013-12-01,0
311940,Coronel Fabriciano,2013,1,2013-1-01,0
311940,Coronel Fabriciano,2013,2,2013-2-01,0
311940,Coronel Fabriciano,2013,3,2013-3-01,0
311940,Coronel Fabriciano,2013,4,2013-4-01,0
311940,Coronel Fabriciano,2013,5,2013-5-01,0
311940,Coronel Fabriciano,2013,6,2013-6-01,0
311940,Coronel Fabriciano,2013,7,2013-7-01,3
311940,Coronel Fabriciano,2013,8,2013-8-01,1
311940,Coronel Fabriciano,2013,9,2013-9-01,1
311940,Coronel Fabriciano,2013,10,2013-10-01,2
311940,Coronel Fabriciano,2013,11,2013-11-01,0
311940,Coronel Fabriciano,2013,12,2013-12-01,2
311990,Córrego do Bom Jesus,2013,1,2013-1-01,0
311990,Córrego do Bom Jesus,2013,2,2013-2-01,0
311990,Córrego do Bom Jesus,2013,3,2013-3-01,0
311990,Córrego do Bom Jesus,2013,4,2013-4-01,0
311990,Córrego do Bom Jesus,2013,5,2013-5-01,0
311990,Córrego do Bom Jesus,2013,6,2013-6-01,0
311990,Córrego do Bom Jesus,2013,7,2013-7-01,0
311990,Córrego do Bom Jesus,2013,8,2013-8-01,0
311990,Córrego do Bom Jesus,2013,9,2013-9-01,0
311990,Córrego do Bom Jesus,2013,10,2013-10-01,0
311990,Córrego do Bom Jesus,2013,11,2013-11-01,2
311990,Córrego do Bom Jesus,2013,12,2013-12-01,0
311995,Córrego Fundo,2013,1,2013-1-01,0
311995,Córrego Fundo,2013,2,2013-2-01,0
311995,Córrego Fundo,2013,3,2013-3-01,0
311995,Córrego Fundo,2013,4,2013-4-01,0
311995,Córrego Fundo,2013,5,2013-5-01,0
311995,Córrego Fundo,2013,6,2013-6-01,0
311995,Córrego Fundo,2013,7,2013-7-01,0
311995,Córrego Fundo,2013,8,2013-8-01,0
311995,Córrego Fundo,2013,9,2013-9-01,0
311995,Córrego Fundo,2013,10,2013-10-01,0
311995,Córrego Fundo,2013,11,2013-11-01,0
311995,Córrego Fundo,2013,12,2013-12-01,1
312020,Cristais,2013,1,2013-1-01,0
312020,Cristais,2013,2,2013-2-01,0
312020,Cristais,2013,3,2013-3-01,0
312020,Cristais,2013,4,2013-4-01,0
312020,Cristais,2013,5,2013-5-01,0
312020,Cristais,2013,6,2013-6-01,0
312020,Cristais,2013,7,2013-7-01,1
312020,Cristais,2013,8,2013-8-01,0
312020,Cristais,2013,9,2013-9-01,0
312020,Cristais,2013,10,2013-10-01,0
312020,Cristais,2013,11,2013-11-01,0
312020,Cristais,2013,12,2013-12-01,0
312040,Cristiano Otoni,2013,1,2013-1-01,0
312040,Cristiano Otoni,2013,2,2013-2-01,0
312040,Cristiano Otoni,2013,3,2013-3-01,0
312040,Cristiano Otoni,2013,4,2013-4-01,1
312040,Cristiano Otoni,2013,5,2013-5-01,0
312040,Cristiano Otoni,2013,6,2013-6-01,0
312040,Cristiano Otoni,2013,7,2013-7-01,0
312040,Cristiano Otoni,2013,8,2013-8-01,0
312040,Cristiano Otoni,2013,9,2013-9-01,0
312040,Cristiano Otoni,2013,10,2013-10-01,0
312040,Cristiano Otoni,2013,11,2013-11-01,0
312040,Cristiano Otoni,2013,12,2013-12-01,1
312050,Cristina,2013,1,2013-1-01,0
312050,Cristina,2013,2,2013-2-01,2
312050,Cristina,2013,3,2013-3-01,3
312050,Cristina,2013,4,2013-4-01,2
312050,Cristina,2013,5,2013-5-01,0
312050,Cristina,2013,6,2013-6-01,0
312050,Cristina,2013,7,2013-7-01,0
312050,Cristina,2013,8,2013-8-01,0
312050,Cristina,2013,9,2013-9-01,0
312050,Cristina,2013,10,2013-10-01,0
312050,Cristina,2013,11,2013-11-01,0
312050,Cristina,2013,12,2013-12-01,0
312070,Cruzeiro da Fortaleza,2013,1,2013-1-01,0
312070,Cruzeiro da Fortaleza,2013,2,2013-2-01,0
312070,Cruzeiro da Fortaleza,2013,3,2013-3-01,0
312070,Cruzeiro da Fortaleza,2013,4,2013-4-01,0
312070,Cruzeiro da Fortaleza,2013,5,2013-5-01,0
312070,Cruzeiro da Fortaleza,2013,6,2013-6-01,0
312070,Cruzeiro da Fortaleza,2013,7,2013-7-01,0
312070,Cruzeiro da Fortaleza,2013,8,2013-8-01,0
312070,Cruzeiro da Fortaleza,2013,9,2013-9-01,0
312070,Cruzeiro da Fortaleza,2013,10,2013-10-01,1
312070,Cruzeiro da Fortaleza,2013,11,2013-11-01,0
312070,Cruzeiro da Fortaleza,2013,12,2013-12-01,0
312080,Cruzília,2013,1,2013-1-01,0
312080,Cruzília,2013,2,2013-2-01,0
312080,Cruzília,2013,3,2013-3-01,0
312080,Cruzília,2013,4,2013-4-01,1
312080,Cruzília,2013,5,2013-5-01,1
312080,Cruzília,2013,6,2013-6-01,1
312080,Cruzília,2013,7,2013-7-01,0
312080,Cruzília,2013,8,2013-8-01,0
312080,Cruzília,2013,9,2013-9-01,0
312080,Cruzília,2013,10,2013-10-01,0
312080,Cruzília,2013,11,2013-11-01,0
312080,Cruzília,2013,12,2013-12-01,0
312090,Curvelo,2013,1,2013-1-01,0
312090,Curvelo,2013,2,2013-2-01,0
312090,Curvelo,2013,3,2013-3-01,1
312090,Curvelo,2013,4,2013-4-01,2
312090,Curvelo,2013,5,2013-5-01,0
312090,Curvelo,2013,6,2013-6-01,0
312090,Curvelo,2013,7,2013-7-01,3
312090,Curvelo,2013,8,2013-8-01,0
312090,Curvelo,2013,9,2013-9-01,2
312090,Curvelo,2013,10,2013-10-01,0
312090,Curvelo,2013,11,2013-11-01,1
312090,Curvelo,2013,12,2013-12-01,0
312120,Delfinópolis,2013,1,2013-1-01,0
312120,Delfinópolis,2013,2,2013-2-01,0
312120,Delfinópolis,2013,3,2013-3-01,0
312120,Delfinópolis,2013,4,2013-4-01,2
312120,Delfinópolis,2013,5,2013-5-01,0
312120,Delfinópolis,2013,6,2013-6-01,0
312120,Delfinópolis,2013,7,2013-7-01,3
312120,Delfinópolis,2013,8,2013-8-01,0
312120,Delfinópolis,2013,9,2013-9-01,1
312120,Delfinópolis,2013,10,2013-10-01,0
312120,Delfinópolis,2013,11,2013-11-01,0
312120,Delfinópolis,2013,12,2013-12-01,2
312125,Delta,2013,1,2013-1-01,0
312125,Delta,2013,2,2013-2-01,0
312125,Delta,2013,3,2013-3-01,0
312125,Delta,2013,4,2013-4-01,0
312125,Delta,2013,5,2013-5-01,1
312125,Delta,2013,6,2013-6-01,0
312125,Delta,2013,7,2013-7-01,0
312125,Delta,2013,8,2013-8-01,0
312125,Delta,2013,9,2013-9-01,0
312125,Delta,2013,10,2013-10-01,0
312125,Delta,2013,11,2013-11-01,0
312125,Delta,2013,12,2013-12-01,0
312160,Diamantina,2013,1,2013-1-01,0
312160,Diamantina,2013,2,2013-2-01,0
312160,Diamantina,2013,3,2013-3-01,0
312160,Diamantina,2013,4,2013-4-01,0
312160,Diamantina,2013,5,2013-5-01,0
312160,Diamantina,2013,6,2013-6-01,0
312160,Diamantina,2013,7,2013-7-01,0
312160,Diamantina,2013,8,2013-8-01,0
312160,Diamantina,2013,9,2013-9-01,0
312160,Diamantina,2013,10,2013-10-01,0
312160,Diamantina,2013,11,2013-11-01,1
312160,Diamantina,2013,12,2013-12-01,1
312180,Dionísio,2013,1,2013-1-01,0
312180,Dionísio,2013,2,2013-2-01,0
312180,Dionísio,2013,3,2013-3-01,0
312180,Dionísio,2013,4,2013-4-01,0
312180,Dionísio,2013,5,2013-5-01,0
312180,Dionísio,2013,6,2013-6-01,0
312180,Dionísio,2013,7,2013-7-01,0
312180,Dionísio,2013,8,2013-8-01,0
312180,Dionísio,2013,9,2013-9-01,0
312180,Dionísio,2013,10,2013-10-01,0
312180,Dionísio,2013,11,2013-11-01,0
312180,Dionísio,2013,12,2013-12-01,1
312190,Divinésia,2013,1,2013-1-01,0
312190,Divinésia,2013,2,2013-2-01,0
312190,Divinésia,2013,3,2013-3-01,0
312190,Divinésia,2013,4,2013-4-01,0
312190,Divinésia,2013,5,2013-5-01,1
312190,Divinésia,2013,6,2013-6-01,0
312190,Divinésia,2013,7,2013-7-01,0
312190,Divinésia,2013,8,2013-8-01,0
312190,Divinésia,2013,9,2013-9-01,0
312190,Divinésia,2013,10,2013-10-01,0
312190,Divinésia,2013,11,2013-11-01,0
312190,Divinésia,2013,12,2013-12-01,0
312210,Divino das Laranjeiras,2013,1,2013-1-01,0
312210,Divino das Laranjeiras,2013,2,2013-2-01,0
312210,Divino das Laranjeiras,2013,3,2013-3-01,0
312210,Divino das Laranjeiras,2013,4,2013-4-01,0
312210,Divino das Laranjeiras,2013,5,2013-5-01,0
312210,Divino das Laranjeiras,2013,6,2013-6-01,0
312210,Divino das Laranjeiras,2013,7,2013-7-01,0
312210,Divino das Laranjeiras,2013,8,2013-8-01,0
312210,Divino das Laranjeiras,2013,9,2013-9-01,1
312210,Divino das Laranjeiras,2013,10,2013-10-01,0
312210,Divino das Laranjeiras,2013,11,2013-11-01,1
312210,Divino das Laranjeiras,2013,12,2013-12-01,0
312230,Divinópolis,2013,1,2013-1-01,1
312230,Divinópolis,2013,2,2013-2-01,1
312230,Divinópolis,2013,3,2013-3-01,1
312230,Divinópolis,2013,4,2013-4-01,6
312230,Divinópolis,2013,5,2013-5-01,3
312230,Divinópolis,2013,6,2013-6-01,1
312230,Divinópolis,2013,7,2013-7-01,2
312230,Divinópolis,2013,8,2013-8-01,0
312230,Divinópolis,2013,9,2013-9-01,0
312230,Divinópolis,2013,10,2013-10-01,2
312230,Divinópolis,2013,11,2013-11-01,0
312230,Divinópolis,2013,12,2013-12-01,0
312247,Dom Bosco,2013,1,2013-1-01,0
312247,Dom Bosco,2013,2,2013-2-01,1
312247,Dom Bosco,2013,3,2013-3-01,0
312247,Dom Bosco,2013,4,2013-4-01,0
312247,Dom Bosco,2013,5,2013-5-01,0
312247,Dom Bosco,2013,6,2013-6-01,0
312247,Dom Bosco,2013,7,2013-7-01,0
312247,Dom Bosco,2013,8,2013-8-01,0
312247,Dom Bosco,2013,9,2013-9-01,0
312247,Dom Bosco,2013,10,2013-10-01,0
312247,Dom Bosco,2013,11,2013-11-01,0
312247,Dom Bosco,2013,12,2013-12-01,0
312320,Dores do Indaiá,2013,1,2013-1-01,1
312320,Dores do Indaiá,2013,2,2013-2-01,0
312320,Dores do Indaiá,2013,3,2013-3-01,0
312320,Dores do Indaiá,2013,4,2013-4-01,0
312320,Dores do Indaiá,2013,5,2013-5-01,0
312320,Dores do Indaiá,2013,6,2013-6-01,0
312320,Dores do Indaiá,2013,7,2013-7-01,0
312320,Dores do Indaiá,2013,8,2013-8-01,0
312320,Dores do Indaiá,2013,9,2013-9-01,0
312320,Dores do Indaiá,2013,10,2013-10-01,0
312320,Dores do Indaiá,2013,11,2013-11-01,0
312320,Dores do Indaiá,2013,12,2013-12-01,0
312360,Elói Mendes,2013,1,2013-1-01,0
312360,Elói Mendes,2013,2,2013-2-01,0
312360,Elói Mendes,2013,3,2013-3-01,2
312360,Elói Mendes,2013,4,2013-4-01,0
312360,Elói Mendes,2013,5,2013-5-01,0
312360,Elói Mendes,2013,6,2013-6-01,0
312360,Elói Mendes,2013,7,2013-7-01,0
312360,Elói Mendes,2013,8,2013-8-01,0
312360,Elói Mendes,2013,9,2013-9-01,0
312360,Elói Mendes,2013,10,2013-10-01,0
312360,Elói Mendes,2013,11,2013-11-01,0
312360,Elói Mendes,2013,12,2013-12-01,3
312370,Engenheiro Caldas,2013,1,2013-1-01,0
312370,Engenheiro Caldas,2013,2,2013-2-01,0
312370,Engenheiro Caldas,2013,3,2013-3-01,0
312370,Engenheiro Caldas,2013,4,2013-4-01,1
312370,Engenheiro Caldas,2013,5,2013-5-01,0
312370,Engenheiro Caldas,2013,6,2013-6-01,0
312370,Engenheiro Caldas,2013,7,2013-7-01,0
312370,Engenheiro Caldas,2013,8,2013-8-01,0
312370,Engenheiro Caldas,2013,9,2013-9-01,2
312370,Engenheiro Caldas,2013,10,2013-10-01,0
312370,Engenheiro Caldas,2013,11,2013-11-01,0
312370,Engenheiro Caldas,2013,12,2013-12-01,0
312380,Engenheiro Navarro,2013,1,2013-1-01,0
312380,Engenheiro Navarro,2013,2,2013-2-01,0
312380,Engenheiro Navarro,2013,3,2013-3-01,0
312380,Engenheiro Navarro,2013,4,2013-4-01,0
312380,Engenheiro Navarro,2013,5,2013-5-01,0
312380,Engenheiro Navarro,2013,6,2013-6-01,0
312380,Engenheiro Navarro,2013,7,2013-7-01,0
312380,Engenheiro Navarro,2013,8,2013-8-01,0
312380,Engenheiro Navarro,2013,9,2013-9-01,0
312380,Engenheiro Navarro,2013,10,2013-10-01,2
312380,Engenheiro Navarro,2013,11,2013-11-01,1
312380,Engenheiro Navarro,2013,12,2013-12-01,0
312390,Entre Rios de Minas,2013,1,2013-1-01,0
312390,Entre Rios de Minas,2013,2,2013-2-01,0
312390,Entre Rios de Minas,2013,3,2013-3-01,0
312390,Entre Rios de Minas,2013,4,2013-4-01,0
312390,Entre Rios de Minas,2013,5,2013-5-01,0
312390,Entre Rios de Minas,2013,6,2013-6-01,0
312390,Entre Rios de Minas,2013,7,2013-7-01,0
312390,Entre Rios de Minas,2013,8,2013-8-01,0
312390,Entre Rios de Minas,2013,9,2013-9-01,0
312390,Entre Rios de Minas,2013,10,2013-10-01,2
312390,Entre Rios de Minas,2013,11,2013-11-01,0
312390,Entre Rios de Minas,2013,12,2013-12-01,0
312410,Esmeraldas,2013,1,2013-1-01,2
312410,Esmeraldas,2013,2,2013-2-01,1
312410,Esmeraldas,2013,3,2013-3-01,0
312410,Esmeraldas,2013,4,2013-4-01,0
312410,Esmeraldas,2013,5,2013-5-01,3
312410,Esmeraldas,2013,6,2013-6-01,0
312410,Esmeraldas,2013,7,2013-7-01,0
312410,Esmeraldas,2013,8,2013-8-01,0
312410,Esmeraldas,2013,9,2013-9-01,0
312410,Esmeraldas,2013,10,2013-10-01,1
312410,Esmeraldas,2013,11,2013-11-01,0
312410,Esmeraldas,2013,12,2013-12-01,1
312420,Espera Feliz,2013,1,2013-1-01,4
312420,Espera Feliz,2013,2,2013-2-01,1
312420,Espera Feliz,2013,3,2013-3-01,0
312420,Espera Feliz,2013,4,2013-4-01,0
312420,Espera Feliz,2013,5,2013-5-01,0
312420,Espera Feliz,2013,6,2013-6-01,1
312420,Espera Feliz,2013,7,2013-7-01,0
312420,Espera Feliz,2013,8,2013-8-01,0
312420,Espera Feliz,2013,9,2013-9-01,0
312420,Espera Feliz,2013,10,2013-10-01,0
